model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Residential|Residential Towers,m^2/yr,41718112.811837435,29355057.07402574,44520302.17716259,39549223.979728185,43925707.28776322,47073415.633069426,47795557.70197669,49141524.723058574,50737101.92074466,52570058.694152355,55148265.70607679,57678486.03073008
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Retail,m^2/yr,76801169.78154962,47050330.53998675,84178104.83211243,78581320.61870961,79740316.85310504,88220000.89889969,86351686.90765087,87930670.28393352,88341118.41335982,89335346.81027915,91572614.68240184,94452865.22899114
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Hotels,m^2/yr,25135098.04702294,15660553.806918051,27739707.345106132,26231137.593199406,26819923.318387326,30098766.010152675,29654168.993003707,30497633.815740723,30829893.441502217,31288901.164164267,32226289.25527672,33495180.652794644
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Offices,m^2/yr,43214013.58936467,29922902.91602832,46579438.78163257,43400891.57880896,45880758.98579563,48616069.758203514,48037732.33690002,48513792.60932782,48738637.42450177,49374328.59287592,50481963.177016556,51660051.914828524
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Public Buildings,m^2/yr,93368837.4829224,78899247.02438271,99610155.59630392,98172213.88345255,103315423.35828356,107702322.19302149,107791590.27427949,109218980.50547051,110264608.09899406,112094931.33223462,114802974.3525939,117577703.81281279
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Steel,Mt/yr,15.288164434437672,12.990954399650697,17.83299698014312,15.773131113739128,21.21701561190209,16.267644851816847,21.103298943800212,20.130372213225467,20.344583696586575,20.39208752243252,20.683457723303476,21.27377267666438
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Steel,Mt/yr,23.50697836500158,21.292287823479263,28.757116125822684,27.038395735417843,29.60396108949149,29.65890636108052,33.763549191784335,34.10495744718569,34.30182067167116,35.11849285229572,35.69088589181776,36.91426138387555
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Steel,Mt/yr,1.236479179377346,0.9650169597607259,1.1874247082269032,1.4819567681927504,1.6395626190865782,1.8879400837293983,2.19319599140914,2.239141556095402,1.8076871709857052,1.6334389138220404,1.8677496261691116,2.0665286403861427
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Steel,Mt/yr,0.002110627058909103,0.0011614989291122376,0.0024786790154659264,0.005219926518240114,0.002708404957362599,0.0015986425619498104,0.002455753550676837,0.0030941538741931164,0.003566862972713347,0.0032678269650017345,0.003239965478625983,0.0035264965001400765
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Steel,Mt/yr,1.2058219440445035,0.5630184776309252,1.1164636338632035,1.9617529849032131,0.8948551250772463,1.212488776012955,1.1786675198975016,1.2216868562499394,1.2845910883297504,1.3047940169441739,1.2655161822738128,1.2634635040445974
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Aluminium,Mt/yr,2.3379507109163966,1.9950086151844606,2.9522416579566397,2.7861798101218036,4.7394041849282615,3.928286531138032,4.344487920503121,4.205014920758743,5.041930955298081,5.620993272451264,5.805226257419634,6.021890711215015
