Year,Region,Material,Offices,Retail+,Hotels+,Govt+
2050,10,wood,19.42968608981545,19.42968608981545,19.42968608981545,19.42968608981545
2050,10,copper,3.9,2.3,3.5,3.4
2050,10,aluminium,4.8,2.4,4.4,5.8
2050,10,glass,1.8903365528983298,1.8903365528983298,1.8903365528983298,1.8903365528983298
2050,10,brick,590.6850030519182,590.6850030519182,590.6850030519182,590.6850030519182
2050,10,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,11,steel,62.21136507181519,62.21136507181519,62.21136507181519,62.21136507181519
2050,11,concrete,782.9461991427399,782.9461991427399,782.9461991427399,782.9461991427399
2050,11,wood,21.745671877363723,21.745671877363723,21.745671877363723,21.745671877363723
2050,11,copper,3.9,2.3,3.5,3.4
2050,11,aluminium,4.8,2.4,4.4,5.8
2050,11,glass,2.05487575377245,2.05487575377245,2.05487575377245,2.05487575377245
2050,11,brick,267.21806974173273,267.21806974173273,267.21806974173273,267.21806974173273
2050,11,plastics,1.220824499776269,1.220824499776269,1.220824499776269,1.220824499776269
2050,12,steel,72.69106330386724,72.69106330386724,72.69106330386724,72.69106330386724
2050,12,concrete,853.4673309972623,853.4673309972623,853.4673309972623,853.4673309972623
2050,12,wood,17.03291617848234,17.03291617848234,17.03291617848234,17.03291617848234
2050,12,copper,3.9,2.3,3.5,3.4
2050,12,aluminium,4.8,2.4,4.4,5.8
2050,12,glass,1.7001052826324314,1.7001052826324314,1.7001052826324314,1.7001052826324314
2050,12,brick,232.11718758067263,232.11718758067263,232.11718758067263,232.11718758067263
2050,12,plastics,1.1994062380000001,1.1994062380000001,1.1994062380000001,1.1994062380000001
2050,13,steel,44.47649644517967,44.47649644517967,44.47649644517967,44.47649644517967
2050,13,concrete,987.3931737769959,987.3931737769959,987.3931737769959,987.3931737769959
2050,13,wood,25.61808080274282,25.61808080274282,25.61808080274282,25.61808080274282
2050,13,copper,3.9,2.3,3.5,3.4
2050,13,aluminium,4.8,2.4,4.4,5.8
2050,13,glass,2.473293183789919,2.473293183789919,2.473293183789919,2.473293183789919
2050,13,brick,237.95022626886413,237.95022626886413,237.95022626886413,237.95022626886413
2050,13,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,14,steel,57.403646641654056,57.403646641654056,57.403646641654056,57.403646641654056
2050,14,concrete,995.5558899721342,995.5558899721342,995.5558899721342,995.5558899721342
2050,14,wood,19.443192117201402,19.443192117201402,19.443192117201402,19.443192117201402
2050,14,copper,3.9,2.3,3.5,3.4
2050,14,aluminium,4.8,2.4,4.4,5.8
2050,14,glass,1.7835440961316626,1.7835440961316626,1.7835440961316626,1.7835440961316626
2050,14,brick,382.8889171893984,382.8889171893984,382.8889171893984,382.8889171893984
2050,14,plastics,1.1994062380000001,1.1994062380000001,1.1994062380000001,1.1994062380000001
2050,15,steel,45.27591313374281,45.27591313374281,45.27591313374281,45.27591313374281
2050,15,concrete,768.0638888017595,768.0638888017595,768.0638888017595,768.0638888017595
2050,15,wood,19.650064769318718,19.650064769318718,19.650064769318718,19.650064769318718
2050,15,copper,3.9,2.3,3.5,3.4
2050,15,aluminium,4.8,2.4,4.4,5.8
2050,15,glass,1.776563676045527,1.776563676045527,1.776563676045527,1.776563676045527
2050,15,brick,356.0979726838766,356.0979726838766,356.0979726838766,356.0979726838766
