time,Region,Type,Area,Shape,Scale,mean_lifetime,region_code,agg_region,reference_lifetime,diff_lifetimes
2020,4,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2020,4,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2020,5,Detached,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,Semi-detached,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,Appartments,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,High-rise,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,Detached,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,Semi-detached,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,Appartments,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,5,High-rise,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2020,6,Detached,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,Semi-detached,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,Appartments,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,High-rise,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,Detached,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,Semi-detached,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,Appartments,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,6,High-rise,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2020,7,Detached,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,Detached,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,7,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2020,8,Detached,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,Detached,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,8,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2020,9,Detached,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,Detached,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,9,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2020,10,Detached,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2020,10,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2020,10,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2020,10,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2020,10,Detached,Rural,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
