model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Residential|Multi-Family Houses,m^2/yr,54638310.87962125,39465742.393341795,58204933.73721707,37471267.38602137,11109428.181230273,10374442.606158465,9930625.894894598,8868452.782450065,7101521.069695281,33228972.397317857,77938255.34766884,81071981.32869388
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Residential|Residential Towers,m^2/yr,41718112.811837435,29355057.07402574,44520302.17716259,28294889.044679284,7348892.317706736,6151735.907683315,4933867.0418596165,3590229.126830741,2886721.434206743,24242223.071286585,59329685.56173073,61995567.54653972
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Retail,m^2/yr,76842376.02348244,47077409.0408522,84205835.4399765,71340102.36049329,59139073.367500514,62826168.12682436,56047006.32497075,52061869.55001223,46805368.79383146,41923562.28524128,37924256.85800043,34995734.671390705
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Hotels,m^2/yr,25146723.131132737,15668195.806483049,27747570.32756667,23821962.39321853,19959208.766364988,21584275.833768964,19421092.743575595,18277185.010495078,16569378.508478375,14909371.291643666,13576082.875578959,12682432.100746496
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Offices,m^2/yr,43235587.563617684,29936456.897042494,46592277.28723495,38907101.12954661,33345143.94015255,33687894.85434781,30539320.279002354,28146066.14306665,25388940.946963206,22883283.74403666,20677426.105737675,18851413.0407996
IMAGE,SSP2_CP,North America,Stock Addition|Buildings|Commercial|Public Buildings,m^2/yr,93396788.612176,78920263.62205648,99624976.59637398,87634306.81602015,74293345.76203622,73721336.04209788,68187617.26811206,63269799.36310778,57586749.74345204,52256566.054640554,47387880.696435094,43279297.268218
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Steel,Mt/yr,15.28730337800316,12.991232162707428,17.798409581539552,8.599756572848253,13.80264357615343,10.11608699129222,11.779218842529202,9.655210232837813,8.05459923539392,8.104954616149486,7.7216545291457255,7.492911217450791
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Steel,Mt/yr,23.508129502294523,21.29043477317999,28.741999366978956,19.683503661016907,22.069649988676776,22.778296556516782,23.342807529936646,21.686427050982637,19.663941813862856,20.043268054618224,19.232510378820702,19.366759148271633
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Steel,Mt/yr,1.2585805012023963,0.9555647912696039,1.2018112119567845,1.3323860079503818,1.5622745773952809,1.709741887419182,1.8780500765421058,1.9474954043554817,1.667898771238023,1.4812813789384356,1.5921473690663153,1.6354614302119876
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Steel,Mt/yr,0.0020154859749667844,0.0011572183060885143,0.0024933545919436713,0.0014936300677667724,0.0020631443131105646,0.000938773589438206,0.0012345862636952802,0.0012540124034144235,0.0013601785220995592,0.0010974220812633353,0.0009614524509139429,0.0009796372020807384
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Steel,Mt/yr,1.1823877741694193,0.490039918488975,0.940242778222144,1.8476440231903102,1.3324912391286665,1.2411000434578359,1.129589619483636,1.1740212912388848,1.303724076874634,1.377819175669648,1.3769200698555408,1.3412419844324401
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Aluminium,Mt/yr,2.3376822586681825,1.9950822400028076,2.9472952362009366,1.613959793437514,3.667503270688197,2.870000724871216,3.3405984986915653,3.068916720331673,2.983120494393276,3.656087276014537,3.5352245061923897,3.3889776659180155
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Aluminium,Mt/yr,2.774487474314933,2.4397702283934213,3.5185425195630744,2.170132592310502,4.144540899557775,3.54489019832979,3.963089216539425,3.691660146559494,3.618059398307941,4.31270574443425,4.166031817805482,4.04168610885326
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Aluminium,Mt/yr,0.07313075394959424,0.05841759669675243,0.07492488875015213,0.07984841094674615,0.10229375476817776,0.11436811281587658,0.11979101607159634,0.12127243125304,0.1141683740844665,0.11336331062118915,0.12950917390900923,0.13620109517745296
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Non-Ferrous Metals|Aluminium,Mt/yr,0.015228116255304595,0.008743427201557666,0.01883867913912996,0.01128520495646006,0.015588201476835381,0.007092956009088669,0.009327985103475453,0.009474760381353423,0.010276904389196671,0.008291633502878537,0.007264307406905347,0.007401703304610026
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Non-Ferrous Metals|Aluminium,Mt/yr,0.016681543089297677,0.006913655734889604,0.013265276216452371,0.026067212516793323,0.018799255631047784,0.017509876459619586,0.015936648130412474,0.016563505801903,0.018393398375770798,0.019438758121750114,0.019426073220309554,0.018922714227319986
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Copper,Mt/yr,0.44713784933058875,0.3880403316289041,0.7332079685392362,0.5220914343243286,1.4915518888913741,0.9162640105021611,0.6026667674017769,0.40602501534362034,0.46868711280790654,0.8384169672339887,0.822407504130118,0.7637048947060627
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Non-Ferrous Metals|Copper,Mt/yr,0.5059914806070493,0.4483766757354969,0.8128857224542205,0.6009995966284049,1.5499750061413882,1.0148381032162364,0.6908955380978026,0.49724795844394254,0.5614549917632607,0.9351533960948474,0.91422868682722,0.8592507802455432
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Non-Ferrous Metals|Copper,Mt/yr,0.0020365140622860627,0.0016195921048449235,0.002033641607148175,0.0021919472565348854,0.0029197358398565265,0.003450645478698822,0.0034308903419955974,0.003324996933584418,0.0031941054395179264,0.0032317218367356243,0.0037992559447319876,0.004129248423186402
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Non-Ferrous Metals|Copper,Mt/yr,7.694650427550905e-05,4.699247467257986e-05,9.106930236156602e-05,3.8208764767886176e-05,7.458448073217046e-05,2.9221635936790437e-05,3.900111356035746e-05,3.6628762200803844e-05,4.097047521022018e-05,3.246753759766338e-05,2.7782034139987423e-05,2.782922581586992e-05
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Ships|Non-Ferrous Metals|Copper,Mt/yr,0.004270475030860205,0.0017698958681317384,0.003395910711411807,0.006673206404299089,0.004812609441548233,0.004482528373662613,0.004079781921385592,0.004240257485287168,0.0047087099841973245,0.004976322079168029,0.004973074744399245,0.0048442148421939165
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Passenger Cars|Glass,Mt/yr,0.6426261164931216,0.5465698588058745,0.7606605492431036,0.3762948254465949,0.6506894267501269,0.4786800884231506,0.5493229700163189,0.45974130111574724,0.39871519373634084,0.42880250639710604,0.4106465956863677,0.3963402952034428
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Road|Glass,Mt/yr,0.7032397590982716,0.6077817373097192,0.8396693468696864,0.45478247395783644,0.7154672604207867,0.5708193353018464,0.634307120893166,0.5462101090797983,0.48424444318114646,0.5169684495548651,0.49574764510081687,0.48410342025500197
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Vehicles|Rail|Glass,Mt/yr,6.147720289643053e-05,0.00017599937968414077,0.00023316016595832046,0.00013977988438216172,0.0007229318926405229,0.001155850086576748,0.0007291342187846792,0.00041534585145208615,0.0009288727002195799,0.0014808158189688724,0.0021077978078790564,0.002500245323691222
IMAGE,SSP2_CP,North America,Material Demand|Transportation|Air|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
