typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20120101","2012","52","2012","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H2","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18824","false","-1","N/A",,"false","18824","false",,"false","48299",,"48299","0","true","false",
"C","A","20120101","2012","52","2012","120","CMR","Cameroon","X","Export","0","W00","World","0","W00","World","H2","HS","true","7601","Aluminium; unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28528371","false","-1","N/A",,"false","28528371","false",,"false",,"52634327","52634327","0","true","false",
"C","A","20120101","2012","52","2012","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","548300","false","-1","N/A",,"false","548300","false",,"false","790692",,"790692","0","true","false",
"C","A","20120101","2012","52","2012","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6259975","false","-1","N/A",,"false","6259975","false",,"false",,"9791098","9791098","0","true","false",
"C","A","20120101","2012","52","2012","20","AND","Andorra","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","419725","false","8","kg","419725","false","419725","false","0","false",,"435986.99","435986.99","0","false","true",
"C","A","20120101","2012","52","2012","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","H1","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68000","false","-1","N/A",,"false","68000","false",,"false",,"42347","42347","0","false","false",
"C","A","20120101","2012","52","2012","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5536706","false","-1","N/A",,"false","5536706","false",,"false","8789889",,"8789889","0","true","false",
"C","A","20120101","2012","52","2012","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","802560","false","-1","N/A",,"false","802560","false",,"false",,"1355490","1355490","0","true","false",
"C","A","20120101","2012","52","2012","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3909037","false","-1","N/A",,"false","3909037","false",,"false",,"5039567","5039567","0","true","false",
"C","A","20120101","2012","52","2012","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","205016402","false","-1","N/A",,"false","205016402","false",,"false",,"367230072","367230072","0","true","false",
"C","A","20120101","2012","52","2012","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","304270791","false","8","kg","304270791","false","304270791","false","0","false","556336630.855",,"556336630.855","0","false","true",
