! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trvl_loadfactor.dat;;;;;;;;
real main.em.dem.trp.trvl.ModeT.loadfactor2[26,7](t) = [;;;;;;;;
unit=person/vehicle;;;;;;;;
;;;;bus;train;car;highspeedtrain;airplane
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7
2005;3;0;0;26.22212;35.19591;1.748793;310.333;124
2005;4;0;0;28.92509;38.82391;1.827728;310.333;124
2005;5;0;0;27.02225;36.26987;1.772608;310.333;124
2005;6;0;0;27.24682;36.5713;1.779222;310.333;124
2005;7;0;0;28.39927;38.11814;1.812701;310.333;124
2005;8;0;0;36.63896;49.17764;2.032883;310.333;124
2005;9;0;0;40.1058;53.83091;2.117294;310.333;124
2005;10;0;0;27.27087;36.60358;1.779928;310.333;124
2005;11;0;0;21.823;29.29133;1.610088;310.333;124
2005;12;0;0;25.97412;34.86304;1.741331;310.333;124
2005;13;0;0;26.59228;35.69275;1.759859;310.333;124
2005;14;0;0;29.2689;39.28538;1.837472;310.333;124
2005;15;0;0;30.43706;40.8533;1.870119;310.333;124
2005;16;0;0;26.88906;36.09111;1.768671;310.333;124
2005;17;0;0;24.13279;32.39158;1.684657;310.333;124
2005;18;0;0;35.16212;47.19539;1.995592;310.333;124
2005;19;0;0;24.71148;33.16831;1.702717;310.333;124
2005;20;0;0;31.42096;42.17391;1.897085;310.333;124
2005;21;0;0;29.98828;40.25094;1.85766;310.333;124
2005;22;0;0;30.42021;40.8307;1.869653;310.333;124
2005;23;0;0;21.76513;29.21364;1.608165;310.333;124
2005;24;0;0;22.21755;29.8209;1.623122;310.333;124
2005;25;0;0;35.54625;47.71097;2.005373;310.333;124
2005;26;0;0;37.54885;50.39891;2.055448;310.333;124
2006;1;0;0;21.12428;28.35348;1.586682;310.333;124
2006;2;0;0;20.39726;27.37766;1.561872;310.333;124
2006;3;0;0;26.06335;34.98282;1.744021;310.333;124
2006;4;0;0;28.65843;38.466;1.820127;310.333;124
2006;5;0;0;26.87091;36.06674;1.768134;310.333;124
2006;6;0;0;26.91816;36.13016;1.769532;310.333;124
2006;7;0;0;28.1995;37.85;1.806952;310.333;124
2006;8;0;0;36.46166;48.93966;2.02845;310.333;124
2006;9;0;0;39.7816;53.39575;2.109575;310.333;124
2006;10;0;0;27.02714;36.27643;1.772752;310.333;124
2006;11;0;0;21.71326;29.14403;1.606439;310.333;124
2006;12;0;0;25.63428;34.40691;1.731042;310.333;124
2006;13;0;0;26.30554;35.30788;1.751295;310.333;124
2006;14;0;0;28.78066;38.63005;1.823616;310.333;124
2006;15;0;0;29.96817;40.22395;1.857099;310.333;124
2006;16;0;0;26.41185;35.45058;1.754476;310.333;124
2006;17;0;0;24.00163;32.21552;1.68053;310.333;124
2006;18;0;0;34.72686;46.61117;1.984438;310.333;124
2006;19;0;0;24.48368;32.86255;1.695636;310.333;124
2006;20;0;0;30.72751;41.24316;1.878129;310.333;124
2006;21;0;0;29.70371;39.86898;1.849706;310.333;124
2006;22;0;0;30.17765;40.50512;1.862929;310.333;124
2006;23;0;0;21.7094;29.13885;1.606311;310.333;124
2006;24;0;0;22.15857;29.74173;1.621182;310.333;124
2006;25;0;0;35.24497;47.30659;1.997707;310.333;124
2006;26;0;0;37.15083;49.86469;2.045615;310.333;124
2007;1;0;0;20.88767;28.0359;1.57866;310.333;124
2007;2;0;0;20.35659;27.32308;1.56047;310.333;124
2007;3;0;0;26.01392;34.91646;1.742531;310.333;124
2007;4;0;0;28.44726;38.18254;1.814079;310.333;124
2007;5;0;0;26.61095;35.71782;1.760415;310.333;124
2007;6;0;0;26.59292;35.69361;1.759878;310.333;124
2007;7;0;0;27.99211;37.57164;1.80096;310.333;124
2007;8;0;0;36.27323;48.68674;2.023726;310.333;124
2007;9;0;0;39.48461;52.99713;2.102473;310.333;124
2007;10;0;0;26.80064;35.97242;1.766051;310.333;124
2007;11;0;0;21.62102;29.02022;1.603364;310.333;124
2007;12;0;0;25.3024;33.96145;1.72092;310.333;124
2007;13;0;0;26.11255;35.04885;1.745501;310.333;124
2007;14;0;0;28.29684;37.98065;1.809756;310.333;124
2007;15;0;0;29.52641;39.63101;1.84473;310.333;124
2007;16;0;0;25.94413;34.82279;1.740426;310.333;124
2007;17;0;0;23.90175;32.08147;1.67738;310.333;124
2007;18;0;0;34.31845;46.063;1.973901;310.333;124
2007;19;0;0;24.23332;32.5265;1.687811;310.333;124
2007;20;0;0;29.9736;40.23124;1.85725;310.333;124
2007;21;0;0;29.39652;39.45667;1.841074;310.333;124
2007;22;0;0;29.88945;40.11829;1.854902;310.333;124
2007;23;0;0;21.64907;29.05786;1.6043;310.333;124
2007;24;0;0;22.07168;29.62511;1.618318;310.333;124
2007;25;0;0;34.95848;46.92206;1.990383;310.333;124
2007;26;0;0;36.69349;49.25083;2.034244;310.333;124
2008;1;0;0;20.89081;28.04012;1.578766;310.333;124
2008;2;0;0;20.39115;27.36946;1.561661;310.333;124
2008;3;0;0;26.0207;34.92557;1.742736;310.333;124
2008;4;0;0;28.36025;38.06576;1.81158;310.333;124
2008;5;0;0;26.39989;35.43453;1.754119;310.333;124
2008;6;0;0;26.39829;35.43238;1.754071;310.333;124
2008;7;0;0;27.84803;37.37825;1.796782;310.333;124
2008;8;0;0;36.043;48.37772;2.017936;310.333;124
2008;9;0;0;39.39778;52.88058;2.100391;310.333;124
2008;10;0;0;26.69322;35.82824;1.762862;310.333;124
2008;11;0;0;21.63527;29.03935;1.60384;310.333;124
2008;12;0;0;25.08157;33.66505;1.714145;310.333;124
2008;13;0;0;26.13292;35.07619;1.746114;310.333;124
2008;14;0;0;28.03706;37.63197;1.802261;310.333;124
2008;15;0;0;29.26633;39.28193;1.8374;310.333;124
2008;16;0;0;25.67247;34.45816;1.732201;310.333;124
2008;17;0;0;23.83715;31.99476;1.675338;310.333;124
2008;18;0;0;34.2076;45.91421;1.97103;310.333;124
2008;19;0;0;24.10908;32.35974;1.683911;310.333;124
2008;20;0;0;29.47954;39.5681;1.843411;310.333;124
2008;21;0;0;29.25364;39.26489;1.837041;310.333;124
2008;22;0;0;29.6249;39.7632;1.847496;310.333;124
2008;23;0;0;21.70488;29.13278;1.60616;310.333;124
2008;24;0;0;22.02242;29.55898;1.616692;310.333;124
2008;25;0;0;34.82409;46.74168;1.986936;310.333;124
2008;26;0;0;36.37703;48.82607;2.02633;310.333;124
2009;1;0;0;21.06264;28.27075;1.584597;310.333;124
2009;2;0;0;20.53651;27.56456;1.566661;310.333;124
2009;3;0;0;26.37;35.39441;1.753224;310.333;124
2009;4;0;0;28.46366;38.20456;1.814549;310.333;124
2009;5;0;0;26.45693;35.51109;1.755823;310.333;124
2009;6;0;0;26.56499;35.65612;1.759046;310.333;124
2009;7;0;0;27.81731;37.33702;1.79589;310.333;124
2009;8;0;0;35.81829;48.07611;2.012265;310.333;124
2009;9;0;0;39.16153;52.56348;2.094714;310.333;124
2009;10;0;0;26.83986;36.02507;1.767214;310.333;124
2009;11;0;0;21.84924;29.32654;1.610958;310.333;124
2009;12;0;0;25.2278;33.86132;1.718635;310.333;124
2009;13;0;0;26.4592;35.51414;1.755891;310.333;124
2009;14;0;0;28.69559;38.51587;1.821188;310.333;124
2009;15;0;0;29.14766;39.12265;1.834044;310.333;124
2009;16;0;0;26.05365;34.9698;1.743729;310.333;124
2009;17;0;0;23.97008;32.17318;1.679536;310.333;124
2009;18;0;0;33.7876;45.35048;1.960103;310.333;124
2009;19;0;0;24.09204;32.33688;1.683376;310.333;124
2009;20;0;0;29.01562;38.94541;1.8303;310.333;124
2009;21;0;0;29.26731;39.28324;1.837427;310.333;124
2009;22;0;0;29.43504;39.50837;1.842159;310.333;124
2009;23;0;0;21.96219;29.47814;1.6147;310.333;124
2009;24;0;0;22.0294;29.56836;1.616922;310.333;124
2009;25;0;0;34.66391;46.52667;1.982818;310.333;124
2009;26;0;0;36.36458;48.80936;2.026018;310.333;124
2010;1;0;0;20.98071;28.16078;1.58182;310.333;124
2010;2;0;0;20.46227;27.46491;1.56411;310.333;124
2010;3;0;0;26.17743;35.13593;1.747451;310.333;124
2010;4;0;0;28.37163;38.08104;1.811907;310.333;124
2010;5;0;0;26.12468;35.06513;1.745866;310.333;124
2010;6;0;0;26.35379;35.37265;1.752739;310.333;124
2010;7;0;0;27.67576;37.14703;1.791772;310.333;124
2010;8;0;0;35.54828;47.7137;2.005424;310.333;124
2010;9;0;0;38.81031;52.09207;2.08624;310.333;124
2010;10;0;0;26.74334;35.89551;1.764351;310.333;124
2010;11;0;0;21.775;29.2269;1.608493;310.333;124
2010;12;0;0;25.12977;33.72974;1.715627;310.333;124
2010;13;0;0;26.10403;35.03742;1.745245;310.333;124
2010;14;0;0;28.38292;38.09619;1.812231;310.333;124
2010;15;0;0;28.83085;38.69741;1.825046;310.333;124
2010;16;0;0;25.82903;34.66831;1.736947;310.333;124
2010;17;0;0;23.85227;32.01505;1.675816;310.333;124
2010;18;0;0;33.33266;44.73984;1.948182;310.333;124
2010;19;0;0;23.80262;31.94841;1.674245;310.333;124
2010;20;0;0;28.47613;38.22129;1.814907;310.333;124
2010;21;0;0;28.88303;38.76746;1.826532;310.333;124
2010;22;0;0;29.15625;39.13418;1.834287;310.333;124
2010;23;0;0;21.78609;29.24178;1.608861;310.333;124
2010;24;0;0;22.00323;29.53323;1.616058;310.333;124
2010;25;0;0;34.51897;46.33213;1.979083;310.333;124
2010;26;0;0;36.10557;48.4617;2.019512;310.333;124
2011;1;0;0;20.89513;28.04591;1.578913;310.333;124
2011;2;0;0;20.43462;27.4278;1.563158;310.333;124
2011;3;0;0;26.06407;34.98378;1.744042;310.333;124
2011;4;0;0;28.25674;37.92683;1.808602;310.333;124
2011;5;0;0;25.97001;34.85754;1.741207;310.333;124
2011;6;0;0;26.11459;35.05159;1.745563;310.333;124
2011;7;0;0;28.07829;37.68731;1.803453;310.333;124
2011;8;0;0;35.41888;47.54002;2.002136;310.333;124
2011;9;0;0;38.76133;52.02633;2.085054;310.333;124
2011;10;0;0;26.64425;35.76252;1.761406;310.333;124
2011;11;0;0;21.72604;29.16118;1.606864;310.333;124
2011;12;0;0;24.96979;33.51501;1.710703;310.333;124
2011;13;0;0;25.62359;34.39256;1.730717;310.333;124
2011;14;0;0;28.05767;37.65963;1.802857;310.333;124
2011;15;0;0;28.47701;38.22247;1.814932;310.333;124
2011;16;0;0;25.62869;34.3994;1.730872;310.333;124
2011;17;0;0;23.67113;31.77192;1.670077;310.333;124
2011;18;0;0;33.0838;44.40582;1.941623;310.333;124
2011;19;0;0;23.66171;31.75927;1.669778;310.333;124
2011;20;0;0;28.00123;37.58387;1.801224;310.333;124
2011;21;0;0;28.71843;38.54652;1.82184;310.333;124
2011;22;0;0;28.88644;38.77203;1.826629;310.333;124
2011;23;0;0;21.78171;29.2359;1.608716;310.333;124
2011;24;0;0;21.95767;29.47207;1.614551;310.333;124
2011;25;0;0;34.3452;46.0989;1.974593;310.333;124
2011;26;0;0;35.93337;48.23058;2.015172;310.333;124
2012;1;0;0;20.86675;28.00783;1.577948;310.333;124
2012;2;0;0;20.3785;27.35248;1.561225;310.333;124
2012;3;0;0;25.95063;34.83151;1.740622;310.333;124
2012;4;0;0;28.15975;37.79664;1.805805;310.333;124
2012;5;0;0;25.91799;34.78771;1.739637;310.333;124
2012;6;0;0;25.99929;34.89683;1.74209;310.333;124
2012;7;0;0;27.68009;37.15284;1.791898;310.333;124
2012;8;0;0;35.27121;47.34182;1.998376;310.333;124
2012;9;0;0;38.80087;52.0794;2.086011;310.333;124
2012;10;0;0;26.58895;35.68829;1.75976;310.333;124
2012;11;0;0;21.76283;29.21056;1.608088;310.333;124
2012;12;0;0;24.92507;33.45499;1.709324;310.333;124
2012;13;0;0;25.4601;34.17312;1.725739;310.333;124
2012;14;0;0;28.00791;37.59285;1.801417;310.333;124
2012;15;0;0;28.23716;37.90054;1.808037;310.333;124
2012;16;0;0;25.44074;34.14713;1.725148;310.333;124
2012;17;0;0;23.65319;31.74784;1.669507;310.333;124
2012;18;0;0;32.82146;44.0537;1.934679;310.333;124
2012;19;0;0;23.58631;31.65807;1.667381;310.333;124
2012;20;0;0;27.6262;37.0805;1.790327;310.333;124
2012;21;0;0;28.44814;38.18373;1.814104;310.333;124
2012;22;0;0;28.62512;38.42128;1.819174;310.333;124
2012;23;0;0;21.7171;29.14918;1.606567;310.333;124
2012;24;0;0;21.86473;29.34734;1.611472;310.333;124
2012;25;0;0;34.10159;45.77192;1.968279;310.333;124
2012;26;0;0;35.67;47.87708;2.008512;310.333;124
2013;1;0;0;20.81522;27.93866;1.576193;310.333;124
2013;2;0;0;20.33906;27.29955;1.559865;310.333;124
2013;3;0;0;25.94918;34.82957;1.740578;310.333;124
2013;4;0;0;28.06179;37.66517;1.802976;310.333;124
2013;5;0;0;25.80976;34.64244;1.736364;310.333;124
2013;6;0;0;25.87628;34.73172;1.738376;310.333;124
2013;7;0;0;27.7903;37.30076;1.795105;310.333;124
2013;8;0;0;35.05715;47.05449;1.992909;310.333;124
2013;9;0;0;38.53299;51.71984;2.079518;310.333;124
2013;10;0;0;26.53087;35.61033;1.758029;310.333;124
2013;11;0;0;21.76776;29.21717;1.608252;310.333;124
2013;12;0;0;24.85021;33.35451;1.707012;310.333;124
2013;13;0;0;25.13456;33.73617;1.715774;310.333;124
2013;14;0;0;27.95643;37.52375;1.799927;310.333;124
2013;15;0;0;27.94958;37.51455;1.799728;310.333;124
2013;16;0;0;25.35338;34.02988;1.72248;310.333;124
2013;17;0;0;23.65264;31.7471;1.66949;310.333;124
2013;18;0;0;32.50184;43.6247;1.926179;310.333;124
2013;19;0;0;23.47718;31.5116;1.663905;310.333;124
2013;20;0;0;27.25855;36.58704;1.779567;310.333;124
2013;21;0;0;28.25148;37.91978;1.80845;310.333;124
2013;22;0;0;28.38916;38.10456;1.812411;310.333;124
2013;23;0;0;21.62512;29.02573;1.603501;310.333;124
2013;24;0;0;21.81791;29.2845;1.609919;310.333;124
2013;25;0;0;33.8826;45.47799;1.962581;310.333;124
2013;26;0;0;35.48907;47.63422;2.003921;310.333;124
2014;1;0;0;20.73785;27.8348;1.573554;310.333;124
2014;2;0;0;20.28086;27.22142;1.557854;310.333;124
2014;3;0;0;25.86791;34.72049;1.738123;310.333;124
2014;4;0;0;27.97415;37.54753;1.80044;310.333;124
2014;5;0;0;25.8281;34.66706;1.736919;310.333;124
2014;6;0;0;25.91775;34.78739;1.73963;310.333;124
2014;7;0;0;27.88185;37.42365;1.797764;310.333;124
2014;8;0;0;34.8436;46.76786;1.987437;310.333;124
2014;9;0;0;38.19321;51.26379;2.071246;310.333;124
2014;10;0;0;26.54002;35.6226;1.758302;310.333;124
2014;11;0;0;21.70732;29.13606;1.606241;310.333;124
2014;12;0;0;24.70476;33.15929;1.702509;310.333;124
2014;13;0;0;24.99241;33.54538;1.711401;310.333;124
2014;14;0;0;28.3064;37.99348;1.810031;310.333;124
2014;15;0;0;27.73528;37.22691;1.793505;310.333;124
2014;16;0;0;25.32064;33.98593;1.721478;310.333;124
2014;17;0;0;23.60077;31.67749;1.667842;310.333;124
2014;18;0;0;32.12005;43.11225;1.915964;310.333;124
2014;19;0;0;23.36695;31.36365;1.660385;310.333;124
2014;20;0;0;26.91392;36.12447;1.769406;310.333;124
2014;21;0;0;28.06654;37.67154;1.803113;310.333;124
2014;22;0;0;28.1781;37.82128;1.806335;310.333;124
2014;23;0;0;21.60549;28.99937;1.602846;310.333;124
2014;24;0;0;21.76517;29.2137;1.608166;310.333;124
2014;25;0;0;33.64063;45.15321;1.956261;310.333;124
2014;26;0;0;35.34029;47.43453;2.000136;310.333;124
2015;1;0;0;20.74879;27.84949;1.573928;310.333;124
2015;2;0;0;20.20497;27.11957;1.555228;310.333;124
2015;3;0;0;25.76088;34.57683;1.734883;310.333;124
2015;4;0;0;27.8363;37.3625;1.796442;310.333;124
2015;5;0;0;26.05932;34.97741;1.743899;310.333;124
2015;6;0;0;25.93623;34.81219;1.740188;310.333;124
2015;7;0;0;27.79316;37.3046;1.795188;310.333;124
2015;8;0;0;34.84322;46.76735;1.987427;310.333;124
2015;9;0;0;37.97129;50.96592;2.065822;310.333;124
2015;10;0;0;26.58043;35.67685;1.759507;310.333;124
2015;11;0;0;21.62736;29.02872;1.603576;310.333;124
2015;12;0;0;24.50612;32.89266;1.696334;310.333;124
2015;13;0;0;24.79518;33.28064;1.70531;310.333;124
2015;14;0;0;28.74079;38.57653;1.822478;310.333;124
2015;15;0;0;27.62534;37.07935;1.790302;310.333;124
2015;16;0;0;25.42245;34.12259;1.72459;310.333;124
2015;17;0;0;23.6035;31.68115;1.667928;310.333;124
2015;18;0;0;31.70488;42.555;1.90478;310.333;124
2015;19;0;0;23.27467;31.23979;1.657431;310.333;124
2015;20;0;0;26.59464;35.69593;1.75993;310.333;124
2015;21;0;0;27.87197;37.41039;1.797477;310.333;124
2015;22;0;0;27.97509;37.5488;1.800467;310.333;124
2015;23;0;0;21.53104;28.89944;1.600358;310.333;124
2015;24;0;0;21.72667;29.16203;1.606885;310.333;124
2015;25;0;0;33.39067;44.8177;1.949707;310.333;124
2015;26;0;0;35.37999;47.48781;2.001147;310.333;124
2016;1;0;0;20.7515;27.85313;1.57402;310.333;124
2016;2;0;0;20.17044;27.07322;1.554032;310.333;124
2016;3;0;0;25.6856;34.47578;1.7326;310.333;124
2016;4;0;0;27.76677;37.26918;1.794421;310.333;124
2016;5;0;0;26.27609;35.26836;1.750412;310.333;124
2016;6;0;0;26.13129;35.07401;1.746065;310.333;124
2016;7;0;0;27.73362;37.22469;1.793457;310.333;124
2016;8;0;0;35.03725;47.02778;1.9924;310.333;124
2016;9;0;0;37.79268;50.72618;2.061444;310.333;124
2016;10;0;0;26.5969;35.69895;1.759997;310.333;124
2016;11;0;0;21.5579;28.9355;1.601256;310.333;124
2016;12;0;0;24.34238;32.67289;1.691225;310.333;124
2016;13;0;0;24.71795;33.17699;1.702918;310.333;124
2016;14;0;0;28.6627;38.47173;1.820248;310.333;124
2016;15;0;0;27.53328;36.95579;1.787615;310.333;124
2016;16;0;0;25.43723;34.14242;1.725041;310.333;124
2016;17;0;0;23.47066;31.50284;1.663697;310.333;124
2016;18;0;0;31.27986;41.98453;1.893246;310.333;124
2016;19;0;0;23.16649;31.09459;1.65396;310.333;124
2016;20;0;0;26.28192;35.27618;1.750587;310.333;124
2016;21;0;0;27.65255;37.11588;1.791096;310.333;124
2016;22;0;0;27.76281;37.26387;1.794306;310.333;124
2016;23;0;0;21.49003;28.8444;1.598986;310.333;124
2016;24;0;0;21.67032;29.0864;1.605009;310.333;124
2016;25;0;0;33.11149;44.44298;1.942354;310.333;124
2016;26;0;0;35.46271;47.59884;2.003251;310.333;124
2017;1;0;0;20.6777;27.75408;1.571499;310.333;124
2017;2;0;0;20.11224;26.9951;1.552012;310.333;124
2017;3;0;0;25.63373;34.40617;1.731025;310.333;124
2017;4;0;0;27.68883;37.16457;1.792153;310.333;124
2017;5;0;0;26.24868;35.23157;1.74959;310.333;124
2017;6;0;0;26.22368;35.19802;1.74884;310.333;124
2017;7;0;0;27.54061;36.96562;1.787829;310.333;124
2017;8;0;0;35.08449;47.09119;1.993608;310.333;124
2017;9;0;0;37.61053;50.48169;2.056967;310.333;124
2017;10;0;0;26.55629;35.64445;1.758787;310.333;124
2017;11;0;0;21.46637;28.81264;1.598193;310.333;124
2017;12;0;0;24.10802;32.35832;1.683878;310.333;124
2017;13;0;0;24.42695;32.78641;1.693866;310.333;124
2017;14;0;0;28.4989;38.25186;1.81556;310.333;124
2017;15;0;0;27.37505;36.7434;1.782985;310.333;124
2017;16;0;0;25.35811;34.03622;1.722624;310.333;124
2017;17;0;0;23.52788;31.57965;1.665522;310.333;124
2017;18;0;0;30.94269;41.53198;1.884036;310.333;124
2017;19;0;0;23.04578;30.93256;1.650077;310.333;124
2017;20;0;0;25.96487;34.85063;1.741052;310.333;124
2017;21;0;0;27.41292;36.79424;1.784095;310.333;124
2017;22;0;0;27.54805;36.97561;1.788047;310.333;124
2017;23;0;0;21.40755;28.73369;1.596221;310.333;124
2017;24;0;0;21.63139;29.03414;1.603711;310.333;124
2017;25;0;0;32.87125;44.12053;1.936;310.333;124
2017;26;0;0;35.48564;47.62962;2.003834;310.333;124
2018;1;0;0;20.61856;27.67469;1.569474;310.333;124
2018;2;0;0;20.02525;26.87833;1.548988;310.333;124
2018;3;0;0;25.57128;34.32235;1.729126;310.333;124
2018;4;0;0;27.6193;37.07125;1.790126;310.333;124
2018;5;0;0;26.19759;35.16299;1.748057;310.333;124
2018;6;0;0;26.36278;35.38471;1.753008;310.333;124
2018;7;0;0;27.41818;36.80129;1.784248;310.333;124
2018;8;0;0;35.07442;47.07767;1.993351;310.333;124
2018;9;0;0;37.44263;50.25634;2.052829;310.333;124
2018;10;0;0;26.54295;35.62655;1.75839;310.333;124
2018;11;0;0;21.40356;28.72834;1.596087;310.333;124
2018;12;0;0;23.88541;32.05953;1.676863;310.333;124
2018;13;0;0;24.32634;32.65136;1.690723;310.333;124
2018;14;0;0;28.28175;37.9604;1.809322;310.333;124
2018;15;0;0;27.20301;36.51249;1.777934;310.333;124
2018;16;0;0;25.22709;33.86036;1.718613;310.333;124
2018;17;0;0;23.56771;31.63311;1.66679;310.333;124
2018;18;0;0;30.6246;41.10503;1.875295;310.333;124
2018;19;0;0;22.93438;30.78304;1.646483;310.333;124
2018;20;0;0;25.65621;34.43634;1.731708;310.333;124
2018;21;0;0;27.18867;36.49325;1.777512;310.333;124
2018;22;0;0;27.32868;36.68117;1.781625;310.333;124
2018;23;0;0;21.36889;28.6818;1.594923;310.333;124
2018;24;0;0;21.57438;28.95762;1.601807;310.333;124
2018;25;0;0;32.57585;43.72403;1.928151;310.333;124
2018;26;0;0;35.5346;47.69534;2.005077;310.333;124
2019;1;0;0;20.59569;27.644;1.568691;310.333;124
2019;2;0;0;19.96091;26.79198;1.546746;310.333;124
2019;3;0;0;25.62485;34.39425;1.730755;310.333;124
2019;4;0;0;27.56062;36.99249;1.788414;310.333;124
2019;5;0;0;26.17416;35.13155;1.747353;310.333;124
2019;6;0;0;26.54737;35.63247;1.758521;310.333;124
2019;7;0;0;27.39214;36.76634;1.783486;310.333;124
2019;8;0;0;35.04767;47.04177;1.992666;310.333;124
2019;9;0;0;37.28201;50.04074;2.048862;310.333;124
2019;10;0;0;26.60578;35.71087;1.760261;310.333;124
2019;11;0;0;21.35115;28.658;1.594328;310.333;124
2019;12;0;0;23.68307;31.78794;1.670456;310.333;124
2019;13;0;0;24.3226;32.64633;1.690606;310.333;124
2019;14;0;0;28.1029;37.72035;1.804164;310.333;124
2019;15;0;0;27.01397;36.25875;1.772363;310.333;124
2019;16;0;0;25.11659;33.71205;1.715222;310.333;124
2019;17;0;0;23.61252;31.69326;1.668215;310.333;124
2019;18;0;0;30.46306;40.8882;1.870837;310.333;124
2019;19;0;0;22.84804;30.66715;1.64369;310.333;124
2019;20;0;0;25.38689;34.07485;1.723504;310.333;124
2019;21;0;0;27.00988;36.25326;1.772243;310.333;124
2019;22;0;0;27.11573;36.39534;1.775365;310.333;124
2019;23;0;0;21.36343;28.67447;1.59474;310.333;124
2019;24;0;0;21.55363;28.92977;1.601114;310.333;124
2019;25;0;0;32.3891;43.47337;1.923169;310.333;124
2019;26;0;0;35.60389;47.78835;2.006836;310.333;124
2020;1;0;0;20.85875;27.99709;1.577676;310.333;124
2020;2;0;0;20.11914;27.00437;1.552252;310.333;124
2020;3;0;0;26.10319;35.03629;1.74522;310.333;124
2020;4;0;0;28.06325;37.66712;1.803018;310.333;124
2020;5;0;0;26.41719;35.45774;1.754636;310.333;124
2020;6;0;0;27.15836;36.45256;1.77662;310.333;124
2020;7;0;0;27.6428;37.10278;1.790811;310.333;124
2020;8;0;0;35.29842;47.37833;1.999069;310.333;124
2020;9;0;0;37.46573;50.28735;2.053399;310.333;124
2020;10;0;0;27.02794;36.27751;1.772776;310.333;124
2020;11;0;0;21.65733;29.06895;1.604575;310.333;124
2020;12;0;0;23.84528;32.00567;1.675595;310.333;124
2020;13;0;0;24.27412;32.58126;1.689089;310.333;124
2020;14;0;0;28.24426;37.91008;1.808242;310.333;124
2020;15;0;0;27.16364;36.45964;1.776775;310.333;124
2020;16;0;0;25.2613;33.90628;1.719662;310.333;124
2020;17;0;0;23.86074;32.02642;1.676084;310.333;124
2020;18;0;0;30.9407;41.5293;1.883981;310.333;124
2020;19;0;0;22.89781;30.73395;1.6453;310.333;124
2020;20;0;0;25.30204;33.96096;1.720909;310.333;124
2020;21;0;0;27.30083;36.64379;1.780808;310.333;124
2020;22;0;0;27.2779;36.61301;1.780135;310.333;124
2020;23;0;0;21.5426;28.91496;1.600745;310.333;124
2020;24;0;0;21.62532;29.02599;1.603508;310.333;124
2020;25;0;0;32.50372;43.62722;1.926229;310.333;124
2020;26;0;0;36.00929;48.33248;2.017087;310.333;124
2021;1;0;0;20.67506;27.75053;1.571408;310.333;124
2021;2;0;0;19.90373;26.71523;1.544751;310.333;124
2021;3;0;0;25.84799;34.69376;1.737521;310.333;124
2021;4;0;0;27.70977;37.19267;1.792763;310.333;124
2021;5;0;0;26.18578;35.14714;1.747702;310.333;124
2021;6;0;0;26.69741;35.83387;1.762987;310.333;124
2021;7;0;0;27.42778;36.81419;1.78453;310.333;124
2021;8;0;0;35.21791;47.27028;1.997016;310.333;124
2021;9;0;0;37.32434;50.09756;2.049908;310.333;124
2021;10;0;0;26.82383;36.00355;1.766739;310.333;124
2021;11;0;0;21.41277;28.7407;1.596396;310.333;124
2021;12;0;0;23.53926;31.59492;1.665884;310.333;124
2021;13;0;0;23.79091;31.9327;1.673875;310.333;124
2021;14;0;0;27.88773;37.43154;1.797935;310.333;124
2021;15;0;0;26.95994;36.18624;1.770767;310.333;124
2021;16;0;0;24.98113;33.53024;1.711053;310.333;124
2021;17;0;0;23.75971;31.89081;1.672886;310.333;124
2021;18;0;0;30.45764;40.88092;1.870688;310.333;124
2021;19;0;0;22.708;30.47919;1.639149;310.333;124
2021;20;0;0;24.90234;33.42449;1.708622;310.333;124
2021;21;0;0;27.21729;36.53165;1.778354;310.333;124
2021;22;0;0;27.12334;36.40556;1.775589;310.333;124
2021;23;0;0;21.42677;28.75949;1.596866;310.333;124
2021;24;0;0;21.43864;28.77543;1.597264;310.333;124
2021;25;0;0;32.28138;43.32879;1.920288;310.333;124
2021;26;0;0;35.93305;48.23014;2.015163;310.333;124
2022;1;0;0;20.55485;27.58918;1.56729;310.333;124
2022;2;0;0;19.83821;26.6273;1.542461;310.333;124
2022;3;0;0;25.68984;34.48148;1.732729;310.333;124
2022;4;0;0;27.52152;36.94001;1.787272;310.333;124
2022;5;0;0;26.06076;34.97933;1.743942;310.333;124
2022;6;0;0;26.48429;35.54781;1.75664;310.333;124
2022;7;0;0;27.31816;36.66705;1.781317;310.333;124
2022;8;0;0;35.13541;47.15953;1.99491;310.333;124
2022;9;0;0;37.27404;50.03005;2.048665;310.333;124
2022;10;0;0;26.76525;35.92492;1.765001;310.333;124
2022;11;0;0;21.26986;28.54888;1.591593;310.333;124
2022;12;0;0;23.34554;31.33492;1.659701;310.333;124
2022;13;0;0;23.57238;31.63937;1.666938;310.333;124
2022;14;0;0;29.03059;38.96551;1.830725;310.333;124
2022;15;0;0;26.82344;36.00303;1.766727;310.333;124
2022;16;0;0;25.04787;33.61982;1.713109;310.333;124
2022;17;0;0;23.54024;31.59624;1.665915;310.333;124
2022;18;0;0;30.08228;40.37711;1.860278;310.333;124
2022;19;0;0;22.59299;30.32482;1.635408;310.333;124
