Model;Scenario;Region;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2060;2070;2080;2090;2100
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;288;334;326;236;378;439;492;566;631;697;811;885;932;958;968
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;220;302;373;372;487;599;702;870;1049;1247;1640;1967;2233;2422;2521
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;75;79;81;80;104;116;126;132;136;138;142;153;169;188;208
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;87;95;103;101;139;174;203;247;291;339;443;541;624;688;729
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;81;120;186;171;265;353;435;566;703;871;1283;1765;2261;2679;2928
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;370;442;522;423;600;695;776;894;1003;1119;1336;1491;1589;1633;1636
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;182;279;287;317;437;595;727;956;1199;1474;2131;2943;3866;4648;5159
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;714;909;973;932;1156;1230;1265;1322;1348;1357;1307;1240;1175;1102;1019
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;207;230;264;218;307;346;378;419;453;490;556;585;576;541;488
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;420;472;555;514;752;943;1105;1354;1578;1805;2192;2473;2669;2781;2821
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;151;193;209;393;377;443;485;542;589;637;716;773;805;813;800
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;74;92;151;168;243;296;338;393;439;481;533;552;559;560;556
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;63;79;65;67;70;80;86;98;110;122;147;173;193;208;218
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;975;981;1013;936;1185;1281;1341;1362;1355;1351;1390;1504;1646;1777;1887
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;299;378;527;628;893;1181;1456;1878;2309;2827;4130;5729;7423;8898;9819
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;1100;1093;1092;1003;1281;1410;1507;1648;1779;1922;2149;2289;2407;2512;2606
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Road|Bus;billion pkm/yr;10430;12502;14833;15141;19768;23320;25963;29784;33073;36588;43533;50116;55955;60131;62004
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;674;929;1221;1349;1342;1463;1533;1653;1739;1820;1951;2098;2221;2306;2358
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;630;744;889;945;1106;1172;1201;1236;1247;1252;1222;1163;1081;977;861
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;603;734;833;1113;1053;1099;1086;1111;1124;1143;1161;1147;1112;1074;1037
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;1485;2052;3163;3876;3580;3711;3575;3547;3592;3839;4657;5636;6581;7422;8195
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;32;49;76;101;114;146;174;235;317;434;785;1312;2034;2986;4183
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;454;768;1058;1203;1315;1514;1580;1731;1871;2080;2703;3729;5379;7556;10092
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;271;349;531;626;658;765;822;924;1016;1113;1320;1599;1939;2301;2649
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;961;924;962;967;986;1027;1026;1061;1075;1092;1116;1116;1096;1073;1041
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;352;391;496;580;563;598;604;632;650;670;688;679;656;624;586
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;1176;1463;1686;1605;2090;2420;2674;3030;3323;3604;4097;4518;4857;5116;5289
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;537;632;658;515;755;849;910;1003;1066;1117;1180;1246;1330;1417;1495
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;336;478;600;590;729;864;971;1134;1277;1421;1709;2091;2575;3132;3722
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;454;498;583;672;708;783;822;876;910;937;963;960;932;883;816
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;152;172;206;232;257;297;320;360;394;433;517;623;762;919;1078
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;26;40;68;68;95;121;144;192;253;337;572;906;1355;1938;2673
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;584;731;883;760;1024;1159;1246;1389;1499;1601;1766;1936;2136;2335;2510
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;160;205;284;357;373;462;517;619;724;846;1158;1631;2353;3521;5192
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;526;652;753;820;815;831;813;837;854;866;903;1000;1128;1264;1396
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;81;96;127;122;151;168;177;200;223;248;296;353;429;513;595
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;629;695;877;993;1126;1283;1361;1491;1587;1692;1939;2339;2839;3367;3888
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;101;129;144;195;163;181;193;217;241;269;334;420;544;701;886
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;200;251;460;587;571;617;630;658;687;728;814;885;941;980;1003
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;131;162;145;173;144;156;157;167;172;177;190;209;237;273;311
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;6919;7144;8198;8594;9563;10171;10479;10851;10942;10903;10477;9900;9222;8409;7519
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;97;129;193;250;315;407;490;657;873;1167;1996;3194;4874;7094;9759
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;4405;4368;4727;4731;5227;5549;5682;5966;6140;6319;6574;6721;6760;6666;6445
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Road|LDV;billion pkm/yr;21975;24784;29821;32025;34823;37815;39187;41776;43795;46108;51089;57409;65374;74847;85580
IMAGE;SSP2;BRA;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;39;52;66;71;66;67;63;58;54;46;30;22;19;17;18
IMAGE;SSP2;CAN;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;6.15;7.02;8.26;9.09;7.17;5.62;3.59;1.38;0.48;0.17;0.02;0.00;0.00;0.01;0.01
IMAGE;SSP2;CEU;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;31;36;38;48;37;32;23;14;9.07;5.97;3.26;3.88;6.19;9.96;15
IMAGE;SSP2;CHN;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;122;165;243;296;227;212;169;137;126;113;81;71;81;108;152
IMAGE;SSP2;EAF;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;22;31;46;56;74;108;140;197;266;344;505;665;811;945;1078
IMAGE;SSP2;INDIA;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;85;135;177;180;226;291;334;412;510;605;747;803;784;774;811
IMAGE;SSP2;INDO;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;23;30;44;49;54;61;63;68;76;82;88;97;107;119;135
IMAGE;SSP2;JAP;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;61;57;57;53;46;41;32;24;19;16;9.62;6.58;5.31;4.77;4.70
IMAGE;SSP2;KOR;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;23;25;30;32;25;21;16;11;7.88;5.90;3.45;2.99;3.44;4.31;5.39
IMAGE;SSP2;ME;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;78;99;116;108;126;128;124;102;86;76;65;62;59;57;59
IMAGE;SSP2;MEX;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;31;36;37;29;35;35;33;29;27;25;23;28;35;43;52
IMAGE;SSP2;NAF;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;23;32;40;39;45;50;53;53;54;55;58;60;59;59;62
IMAGE;SSP2;OCE;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;4.63;5.21;6.13;7.35;6.11;5.31;4.07;2.04;0.97;0.44;0.09;0.04;0.03;0.05;0.08
IMAGE;SSP2;RCAM;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;9.67;11;13;13;15;18;20;24;28;33;39;41;40;39;37
IMAGE;SSP2;RSAF;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;16;24;37;35;51;70;89;119;156;197;282;368;451;527;601
IMAGE;SSP2;RSAM;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;35;44;52;43;54;57;57;54;53;52;51;56;60;65;71
IMAGE;SSP2;RSAS;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;28;38;45;53;66;98;125;177;242;307;430;541;617;654;689
IMAGE;SSP2;RUS;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;65;78;85;94;77;75;67;59;53;47;35;34;35;38;40
IMAGE;SSP2;SAF;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;43;49;59;53;61;64;65;64;63;60;50;41;32;25;19
IMAGE;SSP2;SEAS;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;60;69;87;85;105;117;121;124;132;137;140;143;149;162;181
IMAGE;SSP2;STAN;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;10;13;14;21;25;28;30;30;32;34;39;46;52;59;67
IMAGE;SSP2;TUR;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;12;15;27;31;30;30;26;20;16;12;6.61;5.75;6.84;9.09;13
IMAGE;SSP2;UKR;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;9.23;11;9.56;9.85;8.11;8.13;7.65;7.32;7.59;8.16;10;13;15;17;19
IMAGE;SSP2;USA;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;68;68;78;82;69;57;41;18;6.95;2.72;0.56;0.34;0.39;0.50;0.62
IMAGE;SSP2;WAF;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;57;74;103;127;154;209;258;345;460;597;887;1193;1508;1835;2170
IMAGE;SSP2;WEU;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;208;206;220;206;219;208;185;147;118;91;51;32;24;19;18
IMAGE;SSP2;World;Energy Service|Transportation|Passenger|Walking;billion pkm/yr;1170;1409;1736;1830;1908;2096;2150;2296;2603;2952;3636;4334;4961;5590;6317
IMAGE;SSP2;BRA;Population;million;187;196;205;213;218;223;226;228;229;228;224;216;206;194;183
IMAGE;SSP2;CAN;Population;million;32;34;36;38;39;40;40;41;42;42;43;44;45;45;44
IMAGE;SSP2;CEU;Population;million;125;124;122;120;119;117;114;111;109;106;101;96;91;87;84
IMAGE;SSP2;CHN;Population;million;1338;1382;1428;1460;1463;1452;1435;1411;1380;1340;1235;1122;1015;914;825
IMAGE;SSP2;EAF;Population;million;231;267;305;347;391;438;486;533;579;624;704;769;814;843;856
IMAGE;SSP2;INDIA;Population;million;1155;1241;1323;1396;1452;1509;1555;1591;1615;1628;1630;1602;1547;1475;1398
IMAGE;SSP2;INDO;Population;million;235;252;268;282;293;303;312;319;324;327;328;324;316;305;291
IMAGE;SSP2;JAP;Population;million;128;128;127;125;122;119;116;112;109;106;99;93;86;80;75
IMAGE;SSP2;KOR;Population;million;72;73;76;78;78;78;77;75;74;72;67;61;55;50;45
IMAGE;SSP2;ME;Population;million;195;224;249;272;293;314;334;353;370;385;408;420;424;423;418
IMAGE;SSP2;MEX;Population;million;105;113;120;126;131;136;141;145;148;150;153;153;152;149;146
IMAGE;SSP2;NAF;Population;million;159;173;190;207;223;238;253;267;281;293;312;324;330;334;333
IMAGE;SSP2;OCE;Population;million;27;29;31;34;35;37;38;39;40;41;43;45;46;46;46
IMAGE;SSP2;RCAM;Population;million;80;85;89;94;98;102;106;109;112;113;115;115;113;110;107
IMAGE;SSP2;RSAF;Population;million;123;140;163;189;216;244;273;303;333;362;415;459;492;512;521
IMAGE;SSP2;RSAM;Population;million;186;197;208;218;226;235;242;248;252;255;258;256;252;244;235
IMAGE;SSP2;RSAS;Population;million;387;420;453;486;527;568;608;645;680;711;765;804;825;832;831
IMAGE;SSP2;RUS;Population;million;159;159;161;162;162;160;158;157;156;155;153;150;146;143;139
IMAGE;SSP2;SAF;Population;million;49;52;56;59;61;64;66;67;68;69;69;67;65;62;59
IMAGE;SSP2;SEAS;Population;million;334;356;378;398;416;433;446;456;464;469;473;468;458;443;425
IMAGE;SSP2;STAN;Population;million;59;64;69;75;81;86;90;95;99;103;109;112;113;114;114
IMAGE;SSP2;TUR;Population;million;69;73;80;84;87;90;93;95;96;97;97;95;92;88;84
IMAGE;SSP2;UKR;Population;million;61;59;58;57;49;49;49;48;47;46;44;42;40;38;36
IMAGE;SSP2;USA;Population;million;297;311;325;336;343;350;358;365;372;378;388;398;405;407;406
IMAGE;SSP2;WAF;Population;million;367;423;488;559;638;725;816;913;1012;1112;1306;1484;1635;1751;1826
IMAGE;SSP2;WEU;Population;million;398;409;416;423;425;426;428;430;431;434;435;434;433;431;425
IMAGE;SSP2;World;Population;million;6555;6982;7423;7838;8188;8536;8860;9157;9420;9646;9973;10151;10195;10120;9952
