t,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2010,14.25877,62.611802000000004,35.1134062,15.2013061,57.705115,48.837519,79.781587,23.627919,9.07049,11.0563918,170.572703,50.6741208,78.79894,13.766792,8.949251219999999,52.5030278,110.340986,221.001094,59.325553,1896.623,148.07867,83.4649048,59.522902,8.437069000000001,41.801623,5.9200185
2011,13.85877,64.01180199999999,35.1134062,14.2133061,61.205115,48.687518999999995,79.071587,22.839919000000002,10.74449,11.356391799999999,173.074703,53.2341208,79.49894,15.176792,9.48025122,58.3900278,127.270986,271.001094,60.425553,2117.326,151.91367,95.4649048,59.322902,8.137069,47.608623,6.7520185
2012,14.32377,70.34580199999999,36.7974062,18.0073061,67.92811499999999,53.882529000000005,94.232587,27.877919,12.56049,11.7163918,143.95770299999998,47.1971308,79.97793999999999,14.625792,17.65225122,65.12802780000001,188.98398600000002,271.001094,59.033553,2228.272,150.56367,53.0149048,62.759902000000004,7.994070000000001,55.047623,9.6740185
2013,13.46977,72.826792,35.2254062,18.2053061,68.58011499999999,57.77051899999999,89.39558699999999,33.660919,14.393490000000002,12.324391799999999,141.121703,45.059120799999995,87.43594,14.740792,18.73325122,70.32702780000001,193.13298600000002,281.001094,59.616552999999996,2430.161,157.08366999999998,57.3549048,65.984902,7.979068,58.051613,10.6250185
2014,13.73777,78.53580199999999,37.2104062,19.2803061,69.859115,58.001519,99.438587,34.042919,16.22649,12.2243918,140.012703,45.9241208,87.33794,14.229792000000002,21.23125122,73.6060278,194.07398600000002,281.001094,59.448553,2509.493,161.90967,57.4249048,65.935902,8.473069,58.992623,13.0100185
2015,14.02577,80.35180199999999,40.2264062,19.444306100000002,63.888115,58.669518999999994,97.678587,36.396919,18.952489999999997,13.1483918,141.30870299999998,47.1021208,87.51794,12.870792000000002,23.25425122,66.4410278,189.64498600000002,261.001094,64.469553,2374.785,176.72467,60.5149048,62.849902,9.095069,68.560623,13.3090185
2016,13.55177,80.564802,41.1904062,19.0833061,56.162115,53.899519,100.449587,40.217919,20.66249,13.1563918,143.14870299999998,47.5381308,91.50194,13.177792,23.79825122,58.7990278,179.29398600000002,281.001094,69.552553,2424.398,183.00967,62.6649048,61.277902000000005,8.910069,75.026623,13.5940185
2017,14.56477,82.210802,42.2144062,19.6083061,52.609114999999996,54.384519,119.074587,38.287918999999995,21.292489999999997,13.3263918,144.265703,51.6071208,96.65093,13.285792,26.511251220000002,59.5680278,169.635986,284.001094,69.965553,2344.131,191.04867,69.9439048,63.217902,8.384069,80.064623,12.6190185
2018,15.41277,82.41179199999999,48.9414062,18.8263061,52.158114999999995,51.61050899999999,97.221587,45.798919,21.39049,13.8363918,146.835703,55.1611208,88.64294,13.669792000000001,27.549251220000002,59.1280278,174.283986,311.001094,63.648553,2249.513,206.17367,75.8779048,63.329902000000004,8.958069,89.432623,13.8860185
2019,14.97477,83.51180199999999,45.7764062,18.2103061,55.216114999999995,51.698519000000005,94.608587,51.123919,19.894489999999998,12.8823918,149.132703,57.7811208,73.06494,13.934792,29.76825122,63.91402780000001,179.099986,335.001094,61.960553,2353.969,225.48967,72.5049048,61.484902000000005,8.984069,93.097623,16.1300185
2020,14.85877,85.21180199999999,48.4464062,16.6473061,59.657115,45.339518999999996,85.427587,56.805918999999996,22.90749,10.9563918,147.598703,58.7231208,88.39794,14.215792,31.48025122,62.0410278,190.206986,291.001094,58.933552999999996,2391.468,231.34067,63.2949048,58.927902,8.799069000000001,92.403623,16.5770185
2021,15.85877,86.71180199999999,52.1724062,19.7753061,64.489115,55.950519,98.179587,61.649919000000004,25.14049,12.6563918,153.134703,60.5851208,94.59394,15.685792000000001,34.088251220000004,66.06202780000001,193.712986,351.001094,61.549552999999996,2377.575,240.93967,65.6149048,58.105902,9.039069000000001,106.191623,16.7160185
2022,15.558769999999999,87.01180199999999,50.4134062,20.2083061,62.151115,57.971519,102.703587,64.538919,26.54349,12.1563918,152.19070299999998,58.0701208,89.80694,10.276792,32.54025122,67.53602780000001,198.46698600000002,381.001094,63.338553,2051.387,245.01667,65.4149048,61.229902,9.262069,93.596623,17.7500185
2023,15.513606,85.35628899999999,48.5988766,20.7598812,65.082098,55.541962000000005,100.962723,64.047334,27.51987,12.1529568,142.945585,54.1962898,97.19523,11.532113,34.25873941,70.03251940000001,206.791592,420.9785879,62.992074,2036.49,245.18541,67.52553470000001,55.505606,9.144563999999999,93.68352800000001,18.597990099999997
