Time,type_data,unit,Region,category,technology,sub_technology,material,value,min,max
2020,inflow,kg/MW,World,generation,SPV,SPV_CdTe,tin,52.629999999999995,21.4,83.86
2020,inflow,kg/MW,World,generation,SPV,SPV_CdTe,titanium,26.063547,24.910548000000002,27.216546
2020,inflow,kg/MW,World,generation,SPV,SPV_CdTe,zinc,1453.8617985,1388.054266,1519.669331
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,aluminium,10528.5060885,9774,11283.012177
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,cadmium,1.3,1.3,1.3
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,chromium,161.21134,152.635477,169.787203
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,cobalt,0.9294865000000001,0.8844830000000001,0.9744900000000001
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,concrete,38572.07362,37632.147240000006,39512
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,copper,5825.663337,5728,5923.326674
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,gallium,5,1,124
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,germanium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,glass,57250.5,44560,69941
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,graphite,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,indium,15,3,83.79
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,lead,2.5860749999999997,0.148477,5.023673
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,lithium,0.9527779999999999,0.9080699999999999,0.997486
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,manganese,1066.4610675,1025.122135,1107.8
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,molybdenum,2.3986175000000003,2.287667,2.5095680000000002
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,nickel,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,plastics,6540.5,5231,7850
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,selenium,35,6,110
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,silicon,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,silver,80,80,80
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,steel,54140,51701,56579
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,tin,5.95,5.95,5.95
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,titanium,26.063547,24.910548000000002,27.216546
2020,inflow,kg/MW,World,generation,SPV,SPV_CIGS,zinc,1453.8617985,1388.054266,1519.669331
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,aluminium,10528.5060885,9774,11283.012177
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,cadmium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,chromium,161.21134,152.635477,169.787203
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,cobalt,0.9294865000000001,0.8844830000000001,0.9744900000000001
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,concrete,38572.07362,37632.147240000006,39512
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,copper,5825.663337,5728,5923.326674
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,gallium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,germanium,30.9,10,79
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,glass,57250.5,44560,69941
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,graphite,62.833333333333336,48,73
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,indium,3.6909333333333336,0,13.41
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,lead,2.5860749999999997,0.148477,5.023673
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,lithium,0.9527779999999999,0.9080699999999999,0.997486
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,manganese,1066.4610675,1025.122135,1107.8
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,molybdenum,2.3986175000000003,2.287667,2.5095680000000002
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,nickel,334,334,334
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,plastics,6540.5,5231,7850
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,selenium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,silicon,150,75,150
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,silver,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,steel,54140,51701,56579
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,tin,83.87,5.32,143.21
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,titanium,26.063547,24.910548000000002,27.216546
2020,inflow,kg/MW,World,generation,SPV,SPV_a-Si,zinc,1453.8617985,1388.054266,1519.669331
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,aluminium,25793.753867545456,24711.002225999997,26876.50550909091
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,cadmium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,chromium,66.85581100699301,64.323964,69.38765801398601
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,concrete,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,copper,1592.6304660594403,1476.5875109999997,1708.673421118881
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,gallium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,germanium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,glass,45389,45389,45389
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,graphite,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,indium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,lead,110.87399400349652,87.628861,134.11912700699304
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,lithium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,manganese,152.65782402447553,91.574949,213.74069904895106
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,molybdenum,2.390491006993007,2.374706,2.406276013986014
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,nickel,1,1,1.3
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,plastics,11433,6618,16248
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,selenium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,silicon,4000,2941.8032399999997,7000
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,silver,20,1,80
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,steel,4758.5,1538,7979
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,tin,350.54,124.08,577
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,titanium,2.5297420104895103,0.9715109999999999,4.087973020979021
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,zinc,29.445531003496505,27.750849,31.140213006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_c-Si,zirconium,4.380066503496504,3.41545,5.344683006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,aluminium,25793.753867545456,24711.002225999997,26876.50550909091
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,cadmium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,chromium,66.85581100699301,64.323964,69.38765801398601
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,concrete,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,copper,1592.6304660594403,1476.5875109999997,1708.673421118881
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,gallium,52,52,52
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,germanium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,glass,45389,45389,45389
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,graphite,262,262,262
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,indium,15,15,15
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,lead,110.87399400349652,87.628861,134.11912700699304
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,lithium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,manganese,152.65782402447553,91.574949,213.74069904895106
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,molybdenum,2.390491006993007,2.374706,2.406276013986014
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,nickel,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,plastics,11433,6618,16248
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,selenium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,silicon,150,150,150
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,silver,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,steel,4758.5,1538,7979
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,tin,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,titanium,2.5297420104895103,0.9715109999999999,4.087973020979021
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,zinc,29.445531003496505,27.750849,31.140213006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_AsGa,zirconium,4.380066503496504,3.41545,5.344683006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,aluminium,25793.753867545456,24711.002225999997,26876.50550909091
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,cadmium,50,12,244.26
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,chromium,66.85581100699301,64.323964,69.38765801398601
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,concrete,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,copper,1592.6304660594403,1476.5875109999997,1708.673421118881
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,gallium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,germanium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,glass,45389,45389,45389
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,graphite,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,indium,9.53888888888889,0,15.9
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,lead,110.87399400349652,87.628861,134.11912700699304
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,lithium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,manganese,152.65782402447553,91.574949,213.74069904895106
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,molybdenum,2.390491006993007,2.374706,2.406276013986014
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,nickel,15.795,15.59,16
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,plastics,11433,6618,16248
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,selenium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,silicon,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,silver,80,80,80
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,steel,4758.5,1538,7979
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,tellurium,52,11,242.87
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,tin,52.629999999999995,21.4,83.86
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,titanium,2.5297420104895103,0.9715109999999999,4.087973020979021
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,zinc,29.445531003496505,27.750849,31.140213006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CdTe,zirconium,4.380066503496504,3.41545,5.344683006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,aluminium,25793.753867545456,24711.002225999997,26876.50550909091
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,cadmium,1.3,1.3,1.3
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,chromium,66.85581100699301,64.323964,69.38765801398601
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,concrete,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,copper,1592.6304660594403,1476.5875109999997,1708.673421118881
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,gallium,5,1,124
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,germanium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,glass,45389,45389,45389
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,graphite,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,indium,15,3,83.79
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,lead,110.87399400349652,87.628861,134.11912700699304
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,lithium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,manganese,152.65782402447553,91.574949,213.74069904895106
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,molybdenum,2.390491006993007,2.374706,2.406276013986014
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,nickel,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,plastics,11433,6618,16248
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,selenium,35,6,110
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,silicon,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,silver,80,80,80
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,steel,4758.5,1538,7979
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,tin,5.95,5.95,5.95
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,titanium,2.5297420104895103,0.9715109999999999,4.087973020979021
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,zinc,29.445531003496505,27.750849,31.140213006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_CIGS,zirconium,4.380066503496504,3.41545,5.344683006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,aluminium,25793.753867545456,24711.002225999997,26876.50550909091
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,cadmium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,chromium,66.85581100699301,64.323964,69.38765801398601
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,concrete,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,copper,1592.6304660594403,1476.5875109999997,1708.673421118881
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,gallium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,germanium,30.9,10,79
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,glass,45389,45389,45389
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,graphite,62.833333333333336,48,73
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,indium,3.6909333333333336,0,13.41
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,lead,110.87399400349652,87.628861,134.11912700699304
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,lithium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,manganese,152.65782402447553,91.574949,213.74069904895106
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,molybdenum,2.390491006993007,2.374706,2.406276013986014
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,nickel,334,334,334
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,plastics,11433,6618,16248
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,selenium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,silicon,150,75,150
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,silver,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,steel,4758.5,1538,7979
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,tellurium,0,0,0
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,tin,83.87,5.32,143.21
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,titanium,2.5297420104895103,0.9715109999999999,4.087973020979021
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,zinc,29.445531003496505,27.750849,31.140213006993008
2020,inflow,kg/MW,World,generation,SPVR,SPVR_a-Si,zirconium,4.380066503496504,3.41545,5.344683006993008
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,aluminium,740,740,740
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,chromium,2200,2200,2200
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,cobalt,326,326,326
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,concrete,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,copper,3200,3200,3200
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,glass,132810,132810,132810
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,manganese,2000,2000,2000
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,molybdenum,200,200,200
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,nickel,940,940,940
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,niobium,1091.5,0,2183
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,silver,24.849999999999998,6.405,40.355
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,steel,240000,240000,240000
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,titanium,25,25,25
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,vanadium,1.9,1.9,1.9
2020,inflow,kg/MW,World,generation,CSP,CSP_parabolic trough,zinc,650,650,650
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,aluminium,23000,23000,23000
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,boron,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,cement,72000,72000,72000
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,chromium,3700,3700,3700
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,cobalt,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,concrete,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,copper,1400,1400,1400
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,dysprosium,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,glass,111800,111800,111800
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,lead,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,magnesium,2600,2600,2600
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,manganese,5700,5700,5700
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,molybdenum,56,56,56
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,neodymium,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,nickel,1800,1800,1800
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,niobium,140,140,140
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,plastics,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,praseodymium,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,silver,26.5,16,120.19000000000001
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,steel,400000,400000,400000
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,tantalum,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,terbium,0,0,0
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,vanadium,1.7,1.7,1.7
2020,inflow,kg/MW,World,generation,CSP,CSP_solar tower,zinc,1400,1400,1400
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,aluminium,1695.6666666666667,52,3400
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,chromium,6947.5,1500,12395
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,concrete,7655750,5766000,10533000
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,copper,2643.75,1050,6735
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,lead,179.5,59,300
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,magnesium,68.5,37,100
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,manganese,1796.5,200,3393
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,molybdenum,290,250,330
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,nickel,7587,7587,7587
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,steel,83575,24800,177000
2020,inflow,kg/MW,World,generation,HYD,HYD_tech1,zinc,326.5,253,400
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,aluminium,14760.375,1448,45200
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,chromium,39034,13663,64405
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,concrete,309000,159000,459000
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,copper,5233.571428571428,597,18885
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,lead,416,416,416
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,magnesium,208,208,208
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,manganese,6890,4325,9455
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,molybdenum,7209,7209,7209
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,nickel,66089,12023,120155
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,niobium,128,128,128
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,plastics,2917,2917,2917
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,steel,544709,124933,1206000
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,tantalum,32.05,0.1,64
2020,inflow,kg/MW,World,generation,GEO,GEO_tech1,zinc,1917,1917,1917
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,aluminium,15630.515403194006,1533.3611987381703,47864.58990536277
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,chromium,41335.09739747634,14468.44893533123,68201.74585962144
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,concrete,327215.8911671924,168373.22555205046,486058.55678233434
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,copper,5542.096242676881,632.1938091482649,19998.29160094637
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,lead,440.52365930599365,440.52365930599365,440.52365930599365
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,magnesium,220.26182965299682,220.26182965299682,220.26182965299682
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,manganese,7296.17310725552,4579.963525236592,10012.382689274447
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,molybdenum,7633.978509463722,7633.978509463722,7633.978509463722
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,nickel,69985.01951892744,12731.769124605677,127238.2699132492
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,niobium,135.54574132492112,135.54574132492112,135.54574132492112
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,plastics,3088.9603706624603,3088.9603706624603,3088.9603706624603
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,steel,576820.1969637224,132297.93828864352,1277095.0315457413
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,tantalum,33.939382886435325,0.10589511041009464,67.77287066246056
2020,inflow,kg/MW,World,generation,GeoCHP,GeoCHP_tech1,zinc,2030.009266561514,2030.009266561514,2030.009266561514
2020,inflow,kg/MW,World,generation,WAVE,WAVE_tech1,aluminium,1319,1319,1319
2020,inflow,kg/MW,World,generation,WAVE,WAVE_tech1,concrete,3146317,3146317,3146317
2020,inflow,kg/MW,World,generation,WAVE,WAVE_tech1,copper,11679,11679,11679
2020,inflow,kg/MW,World,generation,WAVE,WAVE_tech1,plastics,76268,76268,76268
2020,inflow,kg/MW,World,generation,WAVE,WAVE_tech1,steel,999819,999819,999819
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,aluminium,8889.662702839014,8889.662702839014,8889.662702839014
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,concrete,1445720.0357176515,1445720.0357176515,1445720.0357176515
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,copper,4906.018823145778,4906.018823145778,4906.018823145778
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,glass,30278.176136363636,30278.176136363636,30278.176136363636
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,plastics,17717.6875,17717.6875,17717.6875
2020,inflow,kg/MW,World,generation,OREN,OREN_tech1,steel,303062.6875,303062.6875,303062.6875
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,aluminium,0,0,0
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,concrete,0,0,0
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,copper,0,0,0
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,glass,0,0,0
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,plastics,0,0,0
2020,inflow,kg/MW,World,generation,FREE12,FREE12_tech1,steel,0,0,0
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,steel,151660,151660,151660
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,aluminium,5241,5241,5241
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,plastics,4883,4883,4883
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,glass,17.08,17.08,17.08
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,copper,145.7,145.7,145.7
2020,inflow,kg/MW,World,generation,H2P,H2P_tech1,lead,758.1,758.1,758.1
2020,inflow,kg/MW,World,generation,H2CHP,H2CHP_tech1,steel,160608,160608,160608
2020,inflow,kg/MW,World,generation,H2CHP,H2CHP_tech1,aluminium,5550.2210734537775,5550.2210734537775,5550.2210734537775
