regions,flow,sector,category,materials,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Rest S.Asia,inflow,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Cu,0.0035477887014582193,0.003824222600689456,0.004137262026354014,0.0035439477484380142,0.003693185759426519,0.0036023430540222715,0.0033709331985735053,0.0031362967841559305,0.003796439767318088,0.0038647111493625053,0.003979259481509243,0.00448274242692951,0.0046813286313546025,0.004376419828641027,0.0052146701185187576,0.0060806324326840066,0.006286998283699291,0.00593068328023092,0.006640897223802034,0.006479272649835452,0.0058918909176899565,0.0061876997914692014,0.008515808804400705,0.01090871795759832,0.013614738465388626,0.016381545913235648,0.02462824516171784,0.028351458926350742,0.03279875195311949,0.035448692173955146,0.035465176051236905,0.03065552812746368,0.03940728453110066,0.04232893356332731,0.05276550068275472,0.0699533350620292,0.09904544198204986,0.13294106408419099,0.16383478817289737,0.1892992125319582,0.2080417407641483,0.2062601741442094,0.18746121778145097,0.16612400436149521,0.13448941928545993,0.1010407595631075,0.07337660579672796,0.045220152223891884,0.02595158353920347,0.3177461538289282,0.3963178577799834,0.4123430073483806,0.31296345945317045,0.21459047881031493,0.13141337608545609,0.07088171126624035,0.012550216951232011,0.01596582061644864,0.37297105981864304,0.37015164465712835,0.25752181519262946,0.1746401777841624,0.13153976507030557,0.06575021342306267,0.04446492370778553,0.027040662696830878,0.012286573546891789,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052054670683878104,0.06651529610962878,0.06984904675567172,0.05287518185848619,0.03594219539166525,0.021457509213218748,0.01051704062756064,0.0,0.0,0.05686205424860619,0.053009586461464336,0.03134874558566197,0.015308344922355874,0.006598320099368711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059203663243377475,0.07531065005463794,0.07874521338773548,0.059364221105153964,0.0401943282063999,0.023905758123074414,0.011674904701524831,0.0,0.0,0.06250459627392363,0.05809697197787179,0.03426038325941888,0.016730167485462924,0.007211164952517043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9646086583676644,1.2330688012110358,1.2954695843446726,0.9811711422752989,0.6673404756195228,0.39865263007716967,0.19552511109140855,0.0,0.0,1.0595650167615684,0.9886123899594542,0.5851589306478938,0.2857471511986729,0.12316492610106358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022552109741914,0.7695667907870254,0.8082721250555418,0.6120522116912203,0.41624180598059213,0.2486491437653868,0.12196245435578347,0.0,0.0,0.6613554417564957,0.6172740926800805,0.3655008604013488,0.17848284312214346,0.07693104232616624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,inflow,electricity,storage,Steel,0.15477729406483007,0.16683711343716612,0.18049390061280998,0.15460972706320647,0.16112044612122817,0.15715730476441095,0.14706172290758504,0.13682537785758264,0.165625048082511,0.1686034835712305,0.17360081638364516,0.19556597114833263,0.2042295748592548,0.19092749759598454,0.2274973506887033,0.2652761799897623,0.274279181773494,0.25873443638071814,0.2897185229887699,0.2826674226223229,0.2570420647628693,0.26994714477090304,0.37151418938135955,0.4759082316541313,0.5939621991036504,0.7146680826868991,1.074441987520046,1.2368724477889874,1.4308918887759126,1.5464992744823731,1.5472184069155752,1.3373907216477985,1.7191984583691884,1.8466595248158189,2.3019695091469075,3.0518130652090605,4.3209973280358644,5.799741726612116,7.147524083568737,8.258445569843838,9.07611484155659,8.998391480941278,8.17826045231642,7.247394373773717,5.867290909630008,4.408045876296122,3.201158087067386,1.9727930233096826,1.1321744937189582,10.536697806728926,12.980949285894662,13.40057814532183,10.131300857766973,6.934001792918513,4.263353454822401,2.3618453839504285,0.5475209441982399,0.6965314793191326,12.154441630350963,12.257419716959243,8.902241521516068,6.479903134102113,5.24765837568125,2.8684459459561062,1.9398451123826608,1.1796871105133828,0.536019128234666,0.0,0.0,0.0,0.0
Rest S.Asia,outflow,electricity,storage,Aluminium,1.7357585773776768e-05,1.836865229116434e-05,1.93706757375998e-05,2.0358725207452637e-05,2.13282031635887e-05,2.227539707802422e-05,2.3197168549667714e-05,2.4091249311073465e-05,2.4956353863494265e-05,2.5792410756084104e-05,2.660026866436145e-05,2.7382135201197297e-05,2.8141610881499855e-05,2.8883599841145733e-05,2.9614464985493487e-05,3.0342407757837117e-05,3.1077095045986334e-05,3.182980773318364e-05,3.261363617450969e-05,3.344380435567315e-05,3.4337154601248036e-05,3.531260253002818e-05,3.6391332553520364e-05,3.759683265515142e-05,3.895443157660181e-05,4.049168505960459e-05,4.223827914853013e-05,4.422695258549225e-05,4.6490900543444066e-05,4.906617302847189e-05,5.1990218345775815e-05,5.530195025639578e-05,5.904124045875462e-05,6.3252072093949e-05,6.797608711909499e-05,7.325775538158158e-05,7.91418374202555e-05,8.567428933256124e-05,9.290025453520965e-05,0.00010086400727936387,0.00010960994637372559,0.00011918302983770391,0.00012962710814126244,0.00014098834681158223,0.00015331795292965766,0.0001666698740033151,0.000181105275321669,0.00019669467484618878,0.00021351845333612035,0.00023167273427728583,0.0002592263669316349,0.000944697740825527,0.009396975985689017,0.026977830973221543,0.03710282697219164,0.03910464636080765,0.035721576452318125,0.03314728125707433,0.03378081097576944,0.03644302464743311,0.0405275840822719,0.05445858395439491,0.07508606805972566,0.07909915919860978,0.07300371850963282,0.07252394165545521,0.0835242444819398,0.10620993843084521,0.13744217940278936,0.1746762065285674,0.21513429007218257
Rest S.Asia,outflow,electricity,storage,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221252399336809e-07,7.063109858576132e-05,0.0009509583860970508,0.0028217800970097044,0.004256631447587891,0.005869341351718299,0.008663471221274732,0.013243534036412317,0.018423897353084983,0.02193679451593849,0.022424852294296374,0.021015453062771534,0.018626143694232003,0.014428389636253711,0.010776629436365507,0.009820238571453926,0.011427166039592087,0.013526715591639118,0.013890836143783525,0.011805068048313095,0.008379938019180447
Rest S.Asia,outflow,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,outflow,electricity,storage,Cu,0.00011694120454665235,0.00012375294311220316,0.00013050375686806423,0.00013716042540838806,0.00014369197429137017,0.00015007339154241958,0.00015628353318398246,0.00016230711748674504,0.0001681354838124191,0.00017376815078369194,0.00017921083608150659,0.0001844784127943025,0.00018959513824425798,0.00019459405248453178,0.00019951802356294704,0.0002044223060909643,0.00020937202764562192,0.0002144431895840168,0.00021972398400331176,0.0002253169776573155,0.00023133564034238794,0.00023790741001420597,0.000245175009896581,0.000253296682795287,0.0002624430730384216,0.0002727998286574819,0.00028456694991933307,0.0002979650036693899,0.0003132176318104412,0.0003305677097740471,0.00035026753358659095,0.00037257927231632666,0.00039777154882945557,0.0004261406855274123,0.0004579672318303924,0.0004935507891684251,0.0005331929174126302,0.0005772032311293114,0.0006258858697072244,0.0006795391168091379,0.000738462095264556,0.000802957695406976,0.0008733213458083383,0.0009498640720010787,0.0010329308653803627,0.0011228851800941192,0.0012201390977923368,0.0013251677107755167,0.001438512558802189,0.0015608212432360322,0.0016994493715325018,0.0024499739262953124,0.01032065266957397,0.02659798781119463,0.03666417197775044,0.04079066913379479,0.04161001268210075,0.04376147526724468,0.04757882682778352,0.05037908340609517,0.051390556806597716,0.05951101233188768,0.07331619874900581,0.08004693407337661,0.07735420503596624,0.08040256729208117,0.0902200245186718,0.10380701960448104,0.10832637537148812,0.11064767533041014,0.10695854693093423
Rest S.Asia,outflow,electricity,storage,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47175479838711e-08,5.259503068666617e-07,2.7808580752932246e-06,1.2892805641799043e-05,5.1981805408256434e-05,0.00018115080473203243,0.0005449687222117358,0.0014168065858442649,0.00319079654565016,0.00624602832600901,0.01067264509960347,0.016001805117116883,0.021186429045953022,0.024970230592015582,0.02648733388824092,0.02572336997479081,0.023550858010121793,0.021328310865430272,0.020273711548820482,0.02089623559524244,0.022757002841977098
Rest S.Asia,outflow,electricity,storage,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9195628697820845e-07,4.393185569070896e-06,6.10071901046185e-05,0.00047710506554303,0.002147948312747891,0.005855782606549584,0.010428113317960713,0.013310048295454315,0.013272007034709267,0.010993223677777553,0.007851487811392242,0.004920864456857384,0.0030336707456863664,0.0033313149496417204,0.00621015975186339,0.009372862457687635,0.009907936866724027,0.007951513289075951,0.005565573005783969,0.004071311241501972,0.003719440985268523
Rest S.Asia,outflow,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0712792733945662e-06,1.4207081415193556e-05,7.941823098023803e-05,0.0003785498964468502,0.001547346772154391,0.005430764998193661,0.016398976154668118,0.0427125213398413,0.0962492311845817,0.18832267902963595,0.3212811141748621,0.48022269351727925,0.6323801616346041,0.7383943113374513,0.7706958574854814,0.7277571857491687,0.6354477824981695,0.5351247038427516,0.46479686886589405,0.44191442970527856,0.4559523074228078
Rest S.Asia,outflow,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4907465159439635e-06,0.000309257150443566,0.004190606800608296,0.013917374935764825,0.026964444836044096,0.04689380424807528,0.07061651819195584,0.09071028210814966,0.10376710463477679,0.112969964447724,0.12455962429084189,0.14650051013326493,0.17926408468067506,0.21244535405052326,0.24418008187959214,0.2687951453923942,0.2785852071030324,0.27689425502771975,0.2737430858508605,0.27406522265380856,0.27693922653111785
Rest S.Asia,outflow,electricity,storage,Steel,0.005101725251273624,0.005398896969143873,0.005693410756122883,0.005983817325075067,0.006268765372219086,0.006547163714828974,0.006818089917013831,0.007080877291743836,0.007335148006438775,0.007580881060333336,0.007818325895336037,0.008048131370941264,0.008271355747097388,0.008489440442799165,0.008704255637192607,0.008918211890760905,0.009134150486058137,0.009355387089654823,0.009585769206378736,0.00982977145576091,0.010092344117966409,0.010379046853843332,0.010696106165655658,0.011050425619355,0.011449449814823993,0.011901277909701797,0.012414635198170942,0.012999144220457583,0.013664561670509971,0.014421483332140217,0.015280915975918071,0.01625429709781255,0.017353345749845414,0.01859098941539411,0.01997946745924705,0.021531850417036428,0.023261294264153687,0.02518130637344655,0.027305155255407425,0.029645853956210153,0.03221645213186289,0.035030163801057855,0.03809987745259811,0.041439162014722156,0.045063068224413694,0.048987452282328064,0.05323029183259406,0.057812313447984306,0.06275714256549832,0.06809303170949342,0.07386727466188307,0.08084229734028686,0.09692720066426727,0.12431111778746946,0.14864853277628456,0.17650593689147318,0.21751026706568213,0.28207044471307763,0.3705142133241797,0.46906865752206367,0.5568678666803027,0.6264099628495559,0.6718931279816216,1.0322508433836612,1.2951404515721012,1.641254781381983,2.029266595502346,2.450172605355479,2.4743370171398245,2.524646510042409,2.428703005205103
Rest S.Asia,stock,electricity,storage,Aluminium,0.006221925865937615,0.0068196864456194625,0.007530451932046102,0.007859042068752839,0.008306163741264937,0.008784028206725279,0.00920543907729264,0.009737598717033358,0.010551788524480799,0.011045397526837678,0.0116042347610892,0.012395396226824399,0.013071139263407036,0.013655331021841917,0.014767393250851439,0.015965264805738,0.016905907275918477,0.01731344752684392,0.01842080550580032,0.01940876719710336,0.020166246578358953,0.02132154639976848,0.02345149938154032,0.026328727672761357,0.029318174811297358,0.03212135440177416,0.039388210081257355,0.04427140323428401,0.05043787083470567,0.05538109506102048,0.0581818879363968,0.061862704177408794,0.07322231793573575,0.08153603355488928,0.09420113723558639,0.10973147509937276,0.13497358154249278,0.1714561730175304,0.20266153981908283,0.23418525030409398,0.2635816280300621,0.28745367917688974,0.30993240255894045,0.32524554768865144,0.3332299990647604,0.33773569039243134,0.34100460952324974,0.34250907053832086,0.3434379262335145,2.1818066179943334,4.517353350099136,6.956027127035458,8.783755350551033,9.999491077918876,10.701571243083263,11.025282791962319,10.99251480071046,10.962691157759396,12.8686076601029,14.629789067262264,15.651569292407869,16.120430170366085,16.275227655412742,16.191254875757597,16.115952588662367,16.041410770703298,15.957039631520441,15.851086445759254,15.714427609718616,15.54099392914771,15.327414444339754
Rest S.Asia,stock,electricity,storage,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026399764997506396,0.060190075465693785,0.09566899532164161,0.12168102902747906,0.137225123332452,0.14395659960116874,0.14348505672868628,0.13482158550741152,0.1215780514709992,0.13255150182291078,0.13809090333997592,0.13195765453894992,0.11889778250355156,0.10370071428817246,0.08927232465191874,0.07849569521555323,0.06867545664409931,0.05724829060450722,0.04372157501286811,0.02983073886908457,0.01802567082077148,0.00964573280159103
Rest S.Asia,stock,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest S.Asia,stock,electricity,storage,Cu,0.04191824340352387,0.04594546488060896,0.05073402091692651,0.05294779228406487,0.05596013211311365,0.059179591715923116,0.06201871320755657,0.06560396925027244,0.07108931370159322,0.07441484710600774,0.07817983494306181,0.0835100332782326,0.08806263671582416,0.09199844258237569,0.09949060758078677,0.10756088557602704,0.11389816455850095,0.11664383716905867,0.1241043087813693,0.13076038594167746,0.13586366196276486,0.14364712646577596,0.1579970061415793,0.1773814151553845,0.19752186290342846,0.21640739238565568,0.2653655175247685,0.29826447575498605,0.33980908676192967,0.373112485224334,0.39198193497390726,0.4167802618005052,0.4933120406663421,0.5493230511509292,0.6346501524789557,0.7392808563382112,0.9093415071236912,1.1551313449316507,1.36536756266688,1.5777485195547007,1.77579724968263,1.9366275893677034,2.088070827109864,2.19123826411435,2.2450309616550985,2.275386621597697,2.2974099228623817,2.307545749675446,2.3138036190163573,2.6201438739955867,3.00936017338689,3.4179767119024085,3.719437270882577,3.906794528031379,4.004308949443071,4.044477575198812,4.022766401881504,4.001396880889934,4.420662949700851,4.784905230486521,5.002778034082636,5.105537373001357,5.131257959013695,5.0183765597031655,4.925536481076483,4.8315391150234195,4.735613407252491,4.6335361769661345,4.5304873279475615,4.4282107754255176,4.331727233648166
Rest S.Asia,stock,electricity,storage,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052054670683878104,0.1185698820759589,0.18841840288132378,0.24129080388173463,0.2772201064677581,0.2986256338755686,0.3089615236983972,0.3084165549761855,0.30699974839034117,0.3606710060932973,0.40743456422875257,0.4281106647148111,0.42741720452005,0.41282909557346575,0.38785886498145017,0.3613715310932092,0.3356481611184184,0.31209730310829664,0.29076899224286634,0.2704952806940458,0.2495990450988034,0.22684204225682633
Rest S.Asia,stock,electricity,storage,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05920366324337746,0.1345141213417284,0.21325494154389485,0.2725581554589442,0.31227537859980103,0.3340331884101275,0.3398523105051028,0.3294241971871421,0.3161141488916878,0.36534673813090207,0.41245048643099635,0.438859381879023,0.4506686849076286,0.4548461791144592,0.45151486416481745,0.4453047044129542,0.43593184195526646,0.4260239050885424,0.4180723917994665,0.4125068187936825,0.4084355075521805,0.40471606656691206
Rest S.Asia,stock,electricity,storage,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9646086583676644,2.197675388299427,3.493130765562684,4.474222489607002,5.141184415330079,5.538289698635093,5.72838404472831,5.71198506857364,5.669272547233801,6.632588332810786,7.432878043740604,7.696755860213637,7.502280317895029,6.99306508236149,6.254670771024039,5.483974913538557,4.756217727789389,4.120769945291219,3.5856452414484665,3.1208483725825733,2.678933942877295,2.222981635454487
Rest S.Asia,stock,electricity,storage,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022552109741914,1.3718175110147008,2.1797803789197996,2.7876419838104116,3.1899664148552387,3.411651113784581,3.4867197638922893,3.4161032457003335,3.3253929635921833,3.8829813007139036,4.387285428946259,4.628226665056767,4.660208998045644,4.557875955691135,4.345430601640613,4.10125051976102,3.8324553743686263,3.553870167265594,3.276975912237874,3.0032328263870136,2.729167603733206,2.452228377202087
Rest S.Asia,stock,electricity,storage,Steel,1.828742586412102,2.0044358126086896,2.213343334489688,2.3099222377775415,2.441339818354493,2.581793291660012,2.7056539775615467,2.8620658373188825,3.1013717381579027,3.246452830908979,3.410705744101558,3.6432431764485025,3.8418569328796686,4.013562023923829,4.340418306166532,4.692495584596565,4.968968332885683,5.0887521793349855,5.414225792835786,5.704606561999342,5.927244187821079,6.266808822470981,6.892842595413504,7.738514823009667,8.617170308443473,9.441078211707065,11.576945584080354,13.012209113256153,14.82465145853668,16.27755926419464,17.100765666405355,18.182627706830285,21.521434676352868,23.964994135538802,27.68750947263294,32.25217174036547,39.67130787568884,50.39423677754622,59.56608877710545,68.83150805207106,77.47166368748911,84.48811446138993,91.09503965186533,95.59586483590043,97.94264725909906,99.26695580755809,100.2277534375639,100.66994320117384,100.94295159166772,110.98205094795684,123.65345832175319,136.91750527613044,146.90030170264623,153.6822794036618,157.91762083701886,160.54260910625388,161.1932138175823,161.88802401127592,177.7673301315898,191.49573552813112,200.35335068004633,205.6671926939095,208.82496950864638,206.36026873401875,204.38953517014656,202.15518808743448,199.87700299962952,197.50229489695187,195.25819742252332,193.0987529708872,191.12703686355474
Russia,inflow,electricity,storage,Aluminium,0.004290474385553799,0.01202818550513247,0.010195130230437109,0.05399053935046327,0.13347449378636,0.26067789418298154,0.5041133094070817,0.13195687323597066,0.0033869624888195177,0.005928532305692676,0.008583855005917046,0.19182420262465946,0.7685518409618874,1.3167702816469742,1.0562253285284104,1.9412132112740537,0.9948859269462899,0.33457928742461435,0.23774392349514534,0.0039771116072724825,0.013834375613226847,0.008062173801883734,0.20415856479705727,0.007671519990082301,0.007040366234181043,0.006239530835712757,0.0035406820453643224,0.03996406798092065,0.32918362708698135,0.45994415293984475,0.0032161304309610513,0.004129859902850696,0.00529949800611992,0.005523175391401153,0.0052901770578807124,0.005165431472524127,0.004668190339876664,0.0038736174835656456,0.0029402650077276727,0.002099429233613094,0.002250267733083172,0.002734677004549255,0.00345949571807603,0.005078405459572434,0.006577528428699128,0.00668533015957881,0.006980442848933616,0.008454386086639534,0.009976638861187952,0.011945651622165852,0.014194074987761181,0.016012036197678395,0.01587432917538164,0.013962604459572888,0.012310782319645837,0.010433703422086195,0.00954612016949109,0.010040565746781643,0.011185142413165074,0.011611377809787236,0.012626474562367488,0.01278351787747016,0.011456114331670037,0.010652673788497425,0.00903373646049385,0.0064676343786304585,0.003973170212870842,0.0023700080054862675,0.0021789635661114684,0.0028365832356217844,0.003903365700140655
Russia,inflow,electricity,storage,Co,0.0,2.561562874268735e-07,3.271123178510515e-07,3.3646550903233507e-06,1.2121886417547505e-05,3.304601178604005e-05,8.688726969978504e-05,3.0090009985393082e-05,0.0,0.0,0.0,0.00011429124282841992,0.0005933030995704217,0.001254776191186931,0.001221627991331064,0.002700723343048448,0.001643828622654373,0.0006474036570205392,0.0005313046550615695,0.0,2.593409525603467e-05,0.0,0.0007490907786828561,0.0,0.0,0.0,0.0,0.00024038741712124542,0.002258988194323944,0.003315021693269964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,inflow,electricity,storage,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
