regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
India,outflow,electricity,grid,lines,Cu,0.42629406566985006,0.4582263981381109,0.4889725602824503,0.5182093581121991,0.5456727404783343,0.5711673628876404,0.5945709196958588,0.6158353571518904,0.6349795248145955,0.6520906066439749,0.6673135532901111,0.680842500411478,0.6929107899734317,0.703786274761685,0.7137610042811043,0.7231476792701416,0.7322778025827841,0.7415031178362478,0.7511973240448593,0.7617626037548683,0.7736381709109431,0.7873099366954429,0.8033215679581358,0.822286244242478,0.8448974099367415,0.8719374072761406,0.904283066152688,0.9429068243409915,0.9888735396892571,1.0433297993883113,1.1074880360398072,1.1826017926622587,1.2699350426926033,1.3707282575855588,1.4861580140939874,1.6172944857152725,1.7650617757534959,1.930199632170286,2.1132283768650675,2.3144193706841123,2.5337776849988076,2.7710298283865327,3.0256169973821674,3.296707049579845,3.5832168874483554,3.883822399554264,4.197010487696816,4.5211268440083865,4.854418874474458,6.751853491048322,7.096952814325415,7.446155781647202,7.798196431692634,8.152206388626775,6.951161772988632,7.3102781541498025,7.6728808126416315,8.04135450802486,8.419235981926679,8.811380646691548,9.224067621485478,9.66507144138702,10.143640901148526,10.670549906586055,11.257923372631238,11.919067304003123,12.6682303727592,13.520247702394288,14.49012202645168,15.59249542193751,16.84109806204909,18.248103349354878,19.823498926064627,21.574454692076902,23.504747129696764,25.614267591923024,27.898696434792853,30.349332272971875,32.953169352708436,35.69321492747225,38.54906132625044,41.49771020947569,44.51462749750337,47.57494371884356,50.654769964248025,53.7325014231527,56.79003173598183,59.8138198045657,62.795654761554665,65.73307729121468
Indonesia,outflow,electricity,grid,lines,Cu,0.09475679791372557,0.10185472823526162,0.10868899610397072,0.11518805627341759,0.12129364261476507,0.12696299076225948,0.13216976436414019,0.13690482129534126,0.1411739140728802,0.14499935549245987,0.14841783816377102,0.15147975630149463,0.15424782098659862,0.15679802153203523,0.15921834179557315,0.16161180985136311,0.1640993277010308,0.16682404983090615,0.16995707978699218,0.17370701336886665,0.17832912530802744,0.18413550670439513,0.1915084503902282,0.20091272113441502,0.21290805039198477,0.2281588003316617,0.24744199911846473,0.2829491667317105,0.3131042939466174,0.35032670654100595,0.39583727427214316,0.4509353804974889,0.5056710427948683,0.5839909000501811,0.6759295479668966,0.7827429688601033,0.9055700483062372,1.0453923614854208,1.203001232314953,1.3789721549829008,1.5736550493539407,1.7871718340350082,2.0194284418395476,2.2701404465070087,2.538860050970829,2.825013503485585,3.1279347478772688,3.446898850462159,3.7811261252150836,4.143925918953998,4.506112025889148,4.880833675770401,5.266949341507368,5.6631472309997894,6.053774350010634,6.465385204977775,6.881899838447037,7.301250301412814,7.721327956973986,8.140139339344753,8.556023645146979,8.967887153119483,9.375464814360875,9.779598497842557,10.182471817355362,10.587800897614027,11.000958190692902,11.428986354774548,11.88049714818512,12.365466581169843,12.894898947535811,13.480404920096285,14.133708051813766,14.866118934937738,15.688010689387871,16.608355178741963,17.6343403301429,18.771111977508745,20.021670173781846,21.38691166980031,22.865816365958583,24.4557644437857,26.15294532946151,27.952789496372827,29.850403661508768,31.840936076571804,33.91981648851895,36.08284256283138,38.3261007294267,40.64569625230048
Japan,outflow,electricity,grid,lines,Cu,2.1194858766573286,2.3342019080953604,2.4861074931846203,2.6304617465219766,2.7659550031313573,2.891622969142813,2.9509076639963236,3.0564348584047276,3.1514382584157787,3.236348890803192,3.3118741951416304,3.378970632805609,3.4387921427359873,3.492648116188592,3.541969836339199,3.5882910895032403,3.6332194781566485,3.7203190694650385,3.767194260152602,3.8180634492370196,3.87498122213516,3.9401976337335958,3.9743180273403826,4.064278693001336,4.17080930169838,4.297265719578012,4.44730490578991,4.830600999377754,5.0394260573745635,5.310791334960494,5.594746872826242,5.922218756575786,6.090686773007354,6.900729415604448,7.341535656208944,7.8599022017414075,8.427296507236225,9.086740233845438,11.473748423599623,12.33049873531798,13.024136915245522,13.733118698132703,14.400997075734887,12.990226884845395,13.520443872445401,14.21304918289821,14.870241281241505,15.483260580872424,16.04483139703441,18.56437832197205,18.97675345826639,19.32485667819818,19.60849358803802,19.82897147023816,17.973854864866883,18.10808056294387,18.191082991945144,18.227596233386578,18.614758705243034,18.799475938533142,18.715248386632673,18.607433364537204,18.482852622812228,17.95703405466495,17.596915122694426,17.484093294744525,17.389617666684416,17.324380504391847,17.29970992668632,17.326961567464338,17.41698885187516,17.57952691366101,17.822528680287792,18.151494680196606,18.568861727106228,19.07349608718485,19.660342829613175,20.320273648572922,21.040167059239067,21.80322302673159,22.58951968142191,23.376785922603883,24.14134694974752,24.85919976815539,25.50715041989921,26.063937690814768,26.511282431862615,26.83479615227583,27.024681929225814,27.076196455463826
Korea,outflow,electricity,grid,lines,Cu,0.12212374515477471,0.13127164644311126,0.1400797362152233,0.1484557472687166,0.15632412815691452,0.16362909839041462,0.17033600048690264,0.17643188270280505,0.18192278945144846,0.18762077517632725,0.1919976678366678,0.1958981564158781,0.19939332907772944,0.2025673700858871,0.20472689854948303,0.20754731653917716,0.21035642451453182,0.2132795713746762,0.21645657102114757,0.22004751005785161,0.22423394897225007,0.22922662332274807,0.23527060779005596,0.24264944898234608,0.25169033724531403,0.2627678007324665,0.27630234886464694,0.30440957803792973,0.3242970541017647,0.3481553179737971,0.3765410689098259,0.4100159959609195,0.43747781295640986,0.48273121621051035,0.5345686367907638,0.5933501495174439,0.6593297139737714,0.7326392947824537,0.813286188621611,0.9011463532133441,0.9959722008661318,1.097410267237073,1.2050249981583636,1.3183235994473432,1.4367984385407435,1.559965792179241,1.6873985670316711,1.8187633350563308,1.9538489950500568,2.1036822677262492,2.246125391144502,2.3924901321680574,2.5431065462178117,3.159979065419711,4.835808481460221,7.0802054094478635,7.194809058601914,7.313500456854261,6.975047597812524,5.576393914483934,3.630833983347024,3.8261895980466396,4.104872804034914,4.853833566745326,5.489468402536953,6.1469009085264865,6.839271670177586,7.499213871518839,7.826227175960628,8.352396907784097,8.765294555762122,9.046001132183425,9.014490339241814,8.556189544135387,8.109922673141293,7.68986884757179,7.409631349155191,7.385909401192889,7.672873183415009,8.019311435154506,8.37554692876743,8.663765585733747,9.09209291802185,9.513241940943814,9.857783245109934,10.186719879485034,10.573259055367313,10.818805141177844,11.082880416662125,11.273914411838238
M.East,outflow,electricity,grid,lines,Cu,0.5705951840407504,0.6133366542813636,0.6544904405298275,0.6936261669746473,0.730392015242126,0.7645313717322765,0.7958880617235488,0.8244083618878939,0.8501326448087865,0.8732027412479672,0.8938476236790396,0.9123839440485825,0.9292107969601308,0.9448126345418545,0.9597690243414101,0.9831523833084752,0.9990199154756032,1.0167777492718955,1.0376757731550939,1.0632663592066434,1.087111990485916,1.1284130648398445,1.1817985341097788,1.2509974683537335,1.340558005658339,1.4559474740893918,1.6036358474202765,1.7911346110472908,2.0269915618738423,2.32071762239386,2.6826308289910377,3.123605434626438,3.6547259939890533,4.286846736815086,5.030044649371422,5.893022406561554,6.882462524991464,8.002387568634466,9.253553167567038,10.632950335785948,12.13347602442354,13.743759093299914,15.448275779337246,17.22771137629209,19.05962760774655,20.919307164818846,22.78097211905765,24.619025365279345,26.409482796611645,31.94798094115247,33.55871329893508,35.072284987090015,36.48426635409015,37.79739576629456,35.2052684491884,36.3846954704434,37.51856321421528,38.63747840731781,39.77709775715021,40.976786802338474,42.27811730649142,43.72316558404071,45.35280202328101,47.20496061448096,49.31296496901353,51.70392862023095,54.39733280538255,57.40376535743179,60.72388841370667,64.3477285189734,68.25427505590217,72.41148629861392,76.77672676562398,81.29772324076124,85.91394706667992,90.55857549132449,95.16090293030356,99.64917350245317,103.95371748443992,108.01030141587741,111.76345785597691,115.16966104418934,118.20014322400407,120.84314011263797,123.10541033986088,125.01289590995187,126.61041913607943,127.9603844654341,129.14057164433314,130.24106546954798
Mexico,outflow,electricity,grid,lines,Cu,1.4483704582198118,1.556863282149717,1.6613259988972144,1.7606609059818206,1.853971045215563,1.9405949228835255,2.020120240404827,2.0923855651194554,2.1574608253537355,2.2156542247844713,2.26746722810903,2.3135746586295434,2.378496772154653,2.415705124247342,2.450029183985946,2.5307792650348144,2.5627399534479984,2.57189999904369,2.607250857338008,2.6467099076130833,2.6440506420930174,2.6979582887513596,2.762688027831466,2.8412255309717276,3.0247686371403004,3.1415198497779704,3.283967075751549,3.4571154922520564,3.6664360030000696,3.830016292514053,4.129655253198411,4.483387977057324,4.896966731786988,5.3755460389286025,5.923334189845283,6.543240281293044,7.236517036610816,8.00246342665785,10.320506056630764,11.342222437532131,12.284975328746322,13.273769677102418,14.297047249077623,13.859523176736385,14.790627768873218,15.851540452040233,16.89422351705833,17.906653050141028,18.87881890641578,24.3429447752971,25.17046820746081,25.943101280361237,26.663163289886565,27.336158236160156,23.430798938432496,24.081956442257056,24.71923137705719,25.35592894504229,26.00558230849154,26.681184879297778,27.394532550258354,28.15565381514659,28.972449350088212,29.850443573781007,30.792767193079534,31.80029827349419,32.87199559452756,34.00534659677799,35.19693972384299,36.44308704349725,37.740452203167635,39.086599302369756,40.480451481956294,41.92258729260087,43.41535444517644,44.962774691149605,46.57029550531359,48.24436502137619,49.99191863742059,51.81982956484056,53.73439482603438,55.74091244426649,57.84341685022019,60.04458820638302,62.34582964037678,64.74749536488032,67.24920508627409,69.85017220649358,72.54947191524525,75.34616968879949
N.Africa,outflow,electricity,grid,lines,Cu,1.3966616933659342,1.5012811782001085,1.6020144220629255,1.697799879005355,1.7877716738189864,1.8712884031675723,1.9479479032490188,2.0175914936983204,2.0802795333954327,2.136290776454273,2.1970984426008453,2.2413074232636414,2.2806666225523897,2.3160266980138737,2.3483094050739175,2.3720543000265963,2.415985392270143,2.4450846104390815,2.475307973911185,2.507855821748177,2.5394637317178663,2.5658939234282756,2.613861211869823,2.6704007041804356,2.7376551464803662,2.8180978617512205,2.914576158531666,3.0303396072151365,3.169050487721538,3.334788187787933,3.532004310625669,3.7654464882870187,4.040058275356389,4.360841754370601,4.732667354188857,5.160065400511354,5.647007994359543,6.19667351528166,6.811189671835384,7.491443659847476,8.296779351904272,9.105192060637934,9.973041950712796,10.895110090570341,11.864722096626517,12.814101248928559,13.854318212631446,14.915900614962021,15.989215637901053,17.219558659904315,18.288575684657353,19.343918545227886,20.379842564020425,21.392705417756957,22.226648184777815,23.192924186473988,24.14093470234559,25.078180947682416,26.015235327553242,26.96569324086391,27.945985492333907,28.975121179349916,30.074299246479807,31.26639477176362,32.57532479787581,34.02531186160431,35.639991813099044,37.441422070730454,39.44899646029228,41.67828961645946,44.139856577236024,46.838070471301684,49.770048048379685,52.92474304202486,56.282294892992006,59.81373414076428,63.48111319530179,67.23815768337367,71.03148365306022,74.80239717824847,78.48925846412281,82.03033959889119,85.36703136611489,88.44723883258125,91.22873453731053,93.68223215803829,95.79389847036212,97.56709662012751,99.02314886627066,100.20100165705907
Oceania,outflow,electricity,grid,lines,Cu,4.101785625202059,4.409037339090392,4.704875827938639,4.98618270542668,5.277188705356397,5.522466816381049,5.747606451167519,5.9782456257529155,6.1623338375094585,6.300024939764478,6.446215969697973,6.575939530946066,6.834606804566964,6.938184101019507,7.0325561745786205,7.120501888074216,7.204897481328547,7.119331764975147,7.205542772093283,7.297295743015899,7.786264471950026,7.9854198051888625,8.112559707862832,8.259650151679034,8.431087278083645,8.243265888055888,8.391903481385622,8.668553552967493,8.991251961725148,9.366187291668638,9.799578256878513,10.29741175359298,10.865137391830851,11.507310841890728,12.22717841952929,13.026267449543644,13.903993297636505,14.857304238006797,15.880386859068247,16.96454130125812,18.098143255045454,19.266800593261227,20.45366758866016,21.63997454173769,22.805688873985957,23.930342499826644,24.99395130060819,25.9779972960703,26.86638869802681,28.29299479574839,28.951985366300278,29.489372212972178,29.906137979138858,30.208371805237267,29.76043844903642,29.875024932962916,29.92138575514406,29.921760920858315,29.900265206474796,29.88180289333333,29.89088431336913,29.95068266291032,30.08204472402679,30.30280359092173,30.627263964308757,31.065980076611346,31.62574870721651,32.30983612478878,33.11839175733492,34.04901106439498,35.09732822840646,36.25765705549443,37.52354919851917,38.88825277988328,40.34500323928168,41.887165848959846,43.50817672885239,45.20134488378002,46.959533922805385,48.77477488163038,50.63789181341289,52.538189428334846,54.463272526170776,56.3990535156803,58.32997438112085,60.23943830279724,62.110451692936294,63.92640411532102,65.67192289438994,67.33374379905072
Rest C.Am.,outflow,electricity,grid,lines,Cu,0.4542271864000572,0.4882519000902607,0.5210127199696801,0.552165287157366,0.5814289150381534,0.6085962451509817,0.6335381775973107,0.6562048620817743,0.6766187287651914,0.6948752829524902,0.7111337663991046,0.7256080983095712,0.738559680882925,0.7502918412011415,0.7611414002073627,0.7714781271959021,0.7817075148473094,0.7922739302084302,0.8036724257392178,0.8164619715569917,0.8321713593043558,0.8497562187226301,0.8709670968285543,0.8968014498438787,0.9284144331741804,0.966240062832188,1.013560191592164,1.0711505802763344,1.1408282377018002,1.2245213744946468,1.3242181302169982,1.4418906582054754,1.579405622545917,1.738418224196173,1.920258329812951,2.125808717644341,2.355389203026597,2.6086566128900954,2.884525446054817,3.181122540790304,3.4957806661634403,3.8250855125256376,4.164966561229264,4.51083790590481,4.85778639352143,5.20080263852982,5.535012731237185,5.855947310350774,6.1597901318170525,7.101026304942918,7.3565076804399645,7.58916510408253,7.7995768594743256,7.989570038048081,7.504716049216505,7.670300535403,7.827550671075871,7.981871342465111,8.138960934015076,8.304529628574818,8.484030480425336,8.682405065446602,8.903888042356945,9.151865885638598,9.428794940181671,9.73617262715383,10.074601545926674,10.443886672427963,10.84319284227314,11.271222674823152,11.726436492501772,12.20724729429527,12.71224062027792,13.240364050626386,13.791129049921192,14.364772369865022,14.962439023368455,15.586317677281414,16.23979157344632,16.927538637552942,17.655646644035297,18.431646324952304,19.26453850712797,20.16471358760604,21.143827567917715,22.214524960259446,23.390100324073753,24.68399201424286,26.109203937233566,27.677588947341267
Rest S.Africa,outflow,electricity,grid,lines,Cu,0.12812130152628814,0.13771846068489646,0.14695912015606777,0.15574660689731995,0.16400169375107773,0.17166644611921766,0.17870521834296357,0.18510476473928536,0.1908720417398255,0.19603640758541435,0.20064513994093158,0.20476253103881067,0.20846864920411923,0.21185833001593976,0.2150394986670824,0.2181349049385937,0.22128350734830368,0.22464391807360062,0.22839923128199013,0.2327626539490482,0.2379847978605512,0.24464051537737294,0.25283418717315476,0.2626109181978156,0.2747563528276888,0.28979633883794803,0.3080337515280593,0.33033951503966885,0.3577296723341405,0.39054402611476435,0.4294129018525724,0.4748957050003352,0.5274335897074868,0.5872988042972148,0.6545432889723971,0.728951940473903,0.8100027748749901,0.89684145543466,0.9882731842866025,1.0827751621691626,1.1785308896226845,1.273490702995345,1.3654497646724482,1.4521476663585604,1.531378185808678,1.6011066138407577,1.659581386257827,1.7054382521242917,1.7377836782475526,1.7562570728302882,1.7610610209369948,1.7529618009196766,1.733266158171642,1.7037631941109257,1.666645233630691,1.624413795302015,1.579775404881312,1.5355283455699835,1.494458282507028,1.4592403373615672,1.4323529208509824,1.4160089331250605,1.4121039996471394,1.4221849392807528,1.4474363010730222,1.4886877629005992,1.5464345083286084,1.6208738960722553,1.7119503568525496,1.8194083790314854,1.9428430643685857,2.0817526846377126,2.235579738639314,2.403746511751036,2.5856744328038013,2.78079783051253,2.9885645893548447,3.2084362962126165,3.439883665199808,3.682394622382252,3.9354882467645713,4.19874903653394,4.471874080074643,4.754741902727269,5.04749192995895,5.3506137929777395,5.665030102196485,5.992176549216464,6.334053675175907,6.693257036936756
Rest S.Am.,outflow,electricity,grid,lines,Cu,2.5863528503602686,2.7800883154978493,2.966627210812938,3.1440060337529276,3.310624922440116,3.4653019890007952,3.6072967366312008,3.7363201017258154,3.852495226244315,3.9563552631285686,4.048785831931771,4.141047503672572,4.214376715295865,4.280576761090493,4.341485424769441,4.3990913450961955,4.445472103914274,4.503156309176999,4.940899727329014,5.0068758266588596,5.0824917556474976,5.1713657216841895,5.277672430087861,5.029890716284416,5.188262629925179,5.38101068707715,5.615502958064855,5.90002243048565,6.335030568534795,6.747436653558841,7.239287385659185,7.9979709076999965,8.679603529330134,9.380225675028441,10.2914619697579,11.328560360696285,12.319290134133714,13.619595947884104,15.05013435615585,16.60529730067344,18.275488605128732,20.04713729739069,21.902932196154655,23.822281702299186,32.70296612546438,34.61567196589335,36.51458280646349,38.37497822058874,40.17395177055731,38.924770384398215,40.5689416927648,42.10676521148717,43.532240859019694,44.84484039327763,42.095242270717755,43.24021993236496,44.3026708053364,45.29988453684961,46.251443762431904,47.178142400390904,48.10098385801923,49.04027197620021,50.01495022881134,51.042140679858484,52.13691745564219,53.31229935722281,54.57940344716324,55.94765166293859,57.4249605221681,59.01789952929773,60.73164788916339,62.5698227964744,64.53414903072894,66.62406215642093,68.83624936124775,71.16434572102449,73.59880187452528,76.12708623764024,78.73424112584962,81.40388067351999,84.11952290841758,86.86625109161061,89.632492111187,92.41179543659447,95.20434260249824,98.01804186027603,100.86898215072395,103.78114212761454,106.78526450618416,109.91693326158435
Rest S.Asia,outflow,electricity,grid,lines,Cu,0.7993548631154491,0.8592319932580306,0.9168849060066808,0.9717059456201224,1.023199857970279,1.071003574280835,1.1148865546879603,1.1547577173437726,1.1906553832822795,1.222743365290151,1.2512898173126263,1.2766602590377467,1.299297247030844,1.319707755550793,1.338449712716961,1.3561230683355225,1.373375986378916,1.3909038060225114,1.4094606788533814,1.4298782972347404,1.4530993159846648,1.4801965910136812,1.5124082570914592,1.5511817298548352,1.5982076358114528,1.6554497862670534,1.7251715683414763,1.8099686112056566,1.9127591825548682,2.0367777200205595,2.185542314580673,2.3628010807746733,2.572448439690668,2.818431138637923,3.1046281764892623,3.4347247244747536,3.8120706399425646,4.2395485379323175,4.719453850385976,5.253391768379637,5.842181355985229,6.485835707735937,7.183529969590992,7.933633923435457,8.733759706674832,9.580864653742418,10.471336744862421,11.401080383360961,12.365638995491746,13.360289080589101,14.38014142011374,15.420184060328637,16.475456257471613,17.54105396189204,18.612282736178226,19.684739833641267,20.754524382346855,21.81837976799168,22.874056600313804,23.92054140690683,24.95849232540294,25.990629589013942,27.02217450830005,28.0611811570213,29.11897695136952,30.210357038601906,31.35371180485536,32.57095581457635,33.887302182120706,35.33073698417796,36.93134740747928,38.72042636753901,40.72944466514339,42.988919288479366,45.52727737206627,48.36978489622886,51.537626089019135,55.04722945147724,58.90992054144444,63.131748451656044,67.71386041047391,72.65301658063049,77.94238252237515,83.57228748639226,89.53133898309318,95.80689649760559,102.38564604690953,109.25361200909286,116.39597945359718,123.796291482573
Russia,outflow,electricity,grid,lines,Cu,25.330867741122876,27.228322469112275,29.055293747284946,30.79250253012837,32.42424162717136,33.93885911291128,35.329008510106654,36.59168618094088,37.72792809942819,38.74259537184517,39.643830714253745,40.44246384596753,41.1513895067224,41.785016986010675,42.358628490426995,42.88790766630921,43.388528612224164,43.87582347219434,44.36456559297596,47.69455468096129,52.52671690749675,66.71823463480126,73.9003503067078,82.71626300257203,81.77567164794961,78.36187394557744,65.1599945381519,59.24792217771774,51.68604877222112,51.20203679691842,51.86931934480144,53.15790736327644,55.98530588110686,60.04822347337067,62.57771451661551,68.58245314876315,69.82982799290089,69.42584153641295,72.4856018446657,72.43098155539991,68.80115009092864,69.7760934197672,70.57680329182296,66.63724100428225,67.18027624501111,67.41689944730945,67.44185752767798,67.26731647921346,66.9154292423505,74.15603800721989,73.47152796223223,72.72889378267465,71.98073027443439,71.28227404081781,62.8590629906295,62.5059512596639,62.35883874973449,62.45824589201158,65.75953115507829,66.38535281153437,67.32040139650819,68.56437985183575,70.10699480531045,69.0054963769828,71.13273997759802,73.4839481985192,76.02613616057738,78.72610581545091,81.55241343790937,84.47697250120994,87.47601885400691,90.53038048345726,93.62508141314262,96.74832577564116,99.88994343118635,103.03952795614269,106.18451623631763,109.30838922567966,112.38927073354638,115.39909974137565,118.30356453444702,121.0627059037996,123.63228220389277,125.96586451012548,128.01728056361608,129.74352634152933,131.10765579681748,132.08175412184926,132.6494409359598,132.80819882421804
SE.Asia,outflow,electricity,grid,lines,Cu,1.0138829167093373,1.0898296609582394,1.1629552580911127,1.232490971791259,1.2978089780670539,1.3584455487498244,1.414111473240052,1.4646938108274574,1.5102399357417085,1.550962361553933,1.5872097887046706,1.6194525376339188,1.648260636261049,1.6742939601340314,1.6982777684443189,1.7210053529496976,1.7433315195544894,1.766189622409734,1.7906053141593006,1.8177244792308418,1.848851988956179,1.885487643991578,1.929377840690778,1.982560921507494,2.04742504892822,2.1267419355790262,2.223720348188447,2.4017943012829264,2.5455300470401068,2.719253462277478,2.927916172188122,3.1767818440716504,3.411541994472413,3.757294584555123,4.159744687010132,4.624125114749531,5.155270575181172,5.75746871601959,6.434318024137938,7.188643859963066,8.02247061736324,8.937027267581168,9.93284293940143,11.009901530520198,12.167802572257212,13.405968622352683,14.72391660290184,16.121416081086892,17.598656831312333,19.15640115369256,20.795989058383626,22.519119035557623,24.32788240271581,26.22446066419561,28.21080579148108,30.28833852018093,32.45780204468411,34.718927066718976,37.07042413312639,39.51005152926111,42.035001321836816,44.642328018975135,47.32963410214995,50.095864031878875,52.942221652063765,55.87295589085233,58.896153833505515,62.024231356761014,65.27416301203598,68.6672984153312,72.2287441435545,75.9863150609068,79.96904285143783,84.20536159789347,88.7210512155918,93.53714009076221,98.66788947335306,104.11911401894787,109.88694564436675,115.95723873169514,122.30568038110349,128.8986640075978,135.69484959790677,142.6473607347597,149.70640598007932,156.82211893125452,163.94732814900803,171.0400844719661,178.0656201220787,184.99764068781167
South Africa,outflow,electricity,grid,lines,Cu,1.855597854813878,1.9950385189320823,2.128864592968553,2.256116129884707,2.375644444022569,2.4865978471046466,2.5879980085998007,2.6805263807970325,2.7638166168724068,2.8382372992812233,2.904406173468766,2.963148929233121,3.020863551295536,3.0678164546604174,3.1106877769051846,3.150778734962655,3.1894484294341607,3.222717121730013,3.262941476078182,3.3062571776397145,3.3855239205650016,3.5274766026063045,3.598834890828468,3.67282628452815,3.7607246876881595,3.8344976109739983,3.872838677558333,4.02385138108141,4.203596017529109,4.417150560705983,4.669682369397703,4.966576335318722,5.30454069162171,5.706386694989893,6.1681941692212385,6.6941439498005035,7.287403151744047,7.94980607514255,8.71577208945316,9.514676233622646,10.37719615931302,11.297062294590384,12.265574634021588,13.237387765075198,14.2679753275663,15.307269969020389,16.338116293804653,17.34211057324644,18.30014050737132,20.426168728026603,21.21494983847395,21.902347456032544,22.47321077139976,22.915077013838566,21.985605641700776,22.16606411536258,22.202079608877696,22.09671458896601,21.85751544962973,21.49643466963278,21.029542847676183,20.47658853364322,19.86044998659442,19.206422652760452,18.541425821672664,17.893199809647115,17.289476277212806,16.75714800661144,16.321538561418183,16.005756924278124,15.830121533638902,15.811716247698367,15.964038154459903,16.29675885852828,16.815563414605663,17.522088621241267,18.413942878237208,19.484808873194904,20.724625807077615,22.119866969396185,23.653904567320883,25.307468520170367,27.05918279709004,28.886173864247144,30.76472636250684,32.67095319539513,34.58144034395436,36.47384705205501,38.32741468143277,40.12336869346837
Stan,outflow,electricity,grid,lines,Cu,1.6703303349928145,1.7954494672636359,1.9159208764777151,2.030478123227117,2.1380902477304153,2.237993358012029,2.3297109442338795,2.4130584375410584,2.488116142386824,2.55522916506504,2.6149785479426657,2.668143535676228,2.7156679108203297,2.7586425959498406,2.798271844163395,2.8358616028631696,2.872820138985268,2.9106697062670057,2.9510633404262414,2.9958164196725354,3.3655456709701754,3.6955837415603043,4.042227562630648,4.410486489198147,4.614302618468475,4.4102602723877,4.278537313256152,4.169294720966979,4.084395676925526,4.217019740239712,4.499151442608117,4.824471701761024,5.195407018986632,5.6132775934966554,6.078055114106233,6.588084881279712,7.139893304460112,7.728079730888155,8.345328988497107,8.98251809828838,9.628991527884327,10.272948258514463,10.901961244326623,11.503572499409128,12.065956151334625,12.57857407166974,13.032827313646168,13.422592185241474,13.744642340157878,14.523516627240584,14.708750042660174,14.83557131047948,14.91304883651528,14.952547724706816,14.44249859213862,14.450507330024157,14.461739459850712,14.48965272331164,14.546330956003303,14.641801849008203,14.783546602143526,14.97615207602315,15.221206236400125,15.517351575806416,15.860592826934305,16.244768466157154,16.66218961558931,17.1043558448894,17.562734223605872,18.029510500335764,18.498244252029664,18.964403405559068,19.425722738866842,19.88236889488511,20.336893683603915,20.794024655384327,21.260281576096585,21.743484456363188,22.252180991401605,22.795074006839364,23.380435423562364,24.01556907421557,24.70633488523669,25.45676154030724,26.268703304371265,27.141605914010736,28.072353875044882,29.055216686730482,30.081894905015556,31.141695927901008
Turkey,outflow,electricity,grid,lines,Cu,0.340100564534877,0.36557641600446283,0.3901059347987095,0.4134312526384728,0.43534174340694126,0.4556858681386906,0.4743673610506201,0.49135033316656235,0.5066544719158139,0.5320984098672732,0.544278570376094,0.5551480376141724,0.5649176056269487,0.573836142909244,0.5704459825679025,0.5785956823282087,0.5868722515377557,0.5956991866318496,0.6055691976244282,0.6170632332172464,0.6308732767436133,0.6478228884307687,0.668896324577659,0.7400765586967403,0.7730431600856188,0.8142561124716535,0.8655208422249212,0.9288478779446436,0.9755577524281297,1.0697054175704646,1.21502539211341,1.3491486711714937,1.506523728700086,1.674987725263753,1.883821919629458,2.0875231247518005,2.350814491194521,2.6406453159363883,2.996328787669109,3.3337722173718234,3.6908546928603623,4.06392274208278,4.448917143407879,4.800774845050753,5.197140486354223,5.593330871960236,5.98626082805219,6.373733401756556,6.75463170107481,7.144317298193417,7.513575770831737,7.880304027390109,8.248275816794864,9.013925780976345,9.381119727528723,9.78139725804012,10.206155005078994,10.662319441290482,10.765271954337056,11.308504134745153,11.904216356895972,12.559141078709503,13.279843765202155,14.07268230259339,14.943787194251705,15.899007174941227,16.94385538124989,18.083352186028943,19.32186395680955,20.66284782912399,22.10855685096847,23.659677467092692,25.314963937866235,27.07084022802928,28.921057119838917,30.856401613637196,32.86453990862272,34.929988179490465,37.03431208249247,39.1565018557948,41.27360765318787,43.361574471548856,45.396276843522855,47.354675008398715,49.21606922944413,50.96331771760915,52.583963138171036,54.0711773477893,55.424422227109076,56.64977518161651
