time,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1972,coal,Electricity,360168700.0,8398702000.0,1619450.0,0.0,19023550.0,36762270.0,8942000.0,415570.9,57284.29,729528600.0,4920959000.0,1479354000.0,47648780.0,997120600.0,449460400.0,1267082000.0,435598.9,319276800.0,93710050.0,1066909000.0,25194180.0,0.0,522006600.0,578127900.0,1067720.0,16496170.0
1972,coal,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,coal,Liquids,0.0,0.0,0.0,0.0,2076226.0,1937998.0,0.0,0.0,0.0,31693310.0,105278300.0,31794160.0,0.0,17841420.0,8918325.0,54713000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,coal,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710637200.0,1153964000.0,0.0,74377870.0,243671100.0,1901450000.0,0.0,0.0,0.0,242467000.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,coal,bunkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,coal,industry,206047800.0,2675628000.0,52852870.0,6071104.0,29595420.0,78760930.0,18786860.0,11603050.0,556090.1,355982200.0,2766250000.0,1507487000.0,41055570.0,331744800.0,122872600.0,1051832000.0000001,4084265.0000000005,405018500.0,476829500.0,3719603000.0,18154150.0,5806284.0,803489200.0,231690600.0,47865410.0,56285560.0
1972,coal,non-energy,0.0,0.0,0.0,0.0,2076226.0000000002,1937998.0,0.0,0.0,0.0,31693310.0,105278300.0,31794160.0,0.0,17841420.0,8918325.0,54713000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,coal,other,0.0,321209000.0,0.0,163467.0,0.0,2257341.0,12726.92,0.0,0.0,3012346.0,195209300.0,236778000.0,0.0,49265420.0,24568140.0,151098600.0,0.0,23152050.0,129529699.99999999,312125200.0,37197420.0,41992.229999999996,965456.7,1342693.0,2020467.0,3809678.0
1972,coal,residential,22203420.0,415223000.0,0.0,0.0,0.0,22249220.0,890963.6,58290.57,0.0,75502820.0,1677360000.0,670126200.0,51760900.0,170669400.0,0.0,366152900.0,0.0,62138070.0,201586600.0,1488523000.0,2384156.0,0.0,177432000.0,18467140.0,0.0,812378.7999999999
1972,coal,services,89671.92,179327000.0,0.0,5.088883e-13,0.0,891857.7,1071475.0,170.0367,87.00413,36994520.0,509747200.0,205705500.0,185229.5,136753600.0,192646800.0,740362100.0,0.0,103015500.0,3362078.0,49401580.0,38.78635,0.0,43225980.0,3729629.0,1020523.0000000001,4804153.0
1972,coal,transport,1901936.0,12731.33,506.2987,80.44491000000001,413752.60000000003,5265305.0,2081.985,3904154.0,879371.2999999999,120914300.0,107159900.0,234878300.0,21145610.0,71274660.0,35402030.0,218700400.0,117.1332,250976800.0,821674.7,280509500.0,0.0,1233424.0,23045350.0,2567641.0,3817.5589999999997,11722930.0
1972,gas,Electricity,131168200.0,3872707000.0,66449940.0,15469480.0,0.0,161731000.0,16031350.0,4331791.0,0.0,0.0,657505100.0,295587000.0,0.0,132033000.0,134291800.0,753012500.0,103400200.0,11792740.0,0.0,0.0,6074391.0,0.0,45389480.0,28882920.0,42758320.0,0.0
1972,gas,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,gas,Liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,gas,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28313260.0,345319200.0,0.0,861148500.0,38303480.0,1769005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,gas,bunkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,gas,industry,460981400.0,7441163000.0,240801300.0,2901048.0,5444833.0,133134800.00000001,23684890.0,1388860.0,5006.175,1002976.0000000001,1519879000.0,818051800.0,911589.6,644259300.0,190566200.0,1973663000.0,149210200.0,11082050.0,1828977.0,92433840.0,1420283.0,435311.89999999997,99175210.0,32557180.000000004,48424310.0,1801262.0
1972,gas,non-energy,0.0,0.0,20467800.0,18235800.0,1879199.0,5023799.0,0.0,0.0,0.0,0.0,81883800.0,94974610.0,0.0,84395860.0,42186650.0,258810700.0,3910501.0,6968267.0,0.0,11718900.0,403200.0,4471201.0,0.0,4521602.0,20133900.0,0.0
1972,gas,other,0.0,0.0,0.0,223067.0,0.0,1486.425,0.0,0.0,0.0,0.0,287778300.0,61825900.0,0.0,208360000.0,101926500.0,637663200.0,47218830.0,340727.80000000005,0.0,695305.7000000001,2063533.0,391613.7,203580.90000000002,788747.1,1905051.0,0.0
1972,gas,residential,190235500.0,3083921000.0,15149720.0,340437.4,4517196.0,74660610.0,12563130.0,0.0,0.0,0.0,800813400.0,75608480.0,0.0,384248600.0,461164100.0,1740860000.0,128084600.0,0.0,0.0,0.0,0.0,0.0,68698170.0,25153400.0,5255610.0,0.0
1972,gas,services,255725000.0,2555059000.0,0.0,4.569883e-13,868326.7,12391820.0,688503.6,152.6952,78.13085000000001,0.0,82844190.0,15591530.0,81.73638000000001,0.0,0.0,0.0,0.0,0.0,1.0988399999999999e-07,765240.5,32.85235,0.0,9922261.0,6770985.0,927073.7999999999,0.0
1972,gas,transport,4848.899,653718600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10134610.0,2356028.0,0.0,6007565.0,2979091.0,17994830.0,0.0,0.0,0.0,0.0,4232.4169999999995,0.0,0.0,0.0,0.0,0.0
1972,oil,Electricity,102723000.0,3023309800.0,142074000.0,221573500.0,30122130.0,334815898.2,71819050.0,23416530.0,14288950.0,0.0,3258623350.0,209772747.9,51390000.0,344562400.0,80530100.0,569720500.0,268487300.0,78196100.0,116523000.0,350374400.0,177340550.0,52584980.0,2350146401.0,28178300.0,17259468.6,13033240.0
1972,oil,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,oil,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133822032.0,128650170.29,0.0,462839900.0,21998430.0,726906700.0,0.0,0.0,0.0,2825645.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,oil,bunkers,250038600.0,827758100.0,47956770.0,101452600.0,46469350.0,144511300.0,84220420.0,77847690.0,42892890.0,55269230.0,2724655000.0,319122800.0,15270230.0,243177600.0,121727500.0,746073300.0,325930100.0,52922180.0,23311020.0,166761900.0,236333800.0,24207550.0,351027500.0,124246500.0,40355690.0,39082820.0
1972,oil,industry,406937410.0,2783134700.0,155958980.0,242394961.0,290135522.0,386772750.00000006,159887163.0,54150186.0,37273913.0,74591290.0,5455425600.0,473702660.0,77068470.0,486849970.0,213558290.0,1527078200.0000002,149557136.0,150346588.0,190396971.0,840062787.0,222199302.00000003,70173059.99999999,2051361599.9999998,275763610.99999994,23362215.0,19800443.0
1972,oil,non-energy,264835400.0,3334441000.0,70774200.0,11513740.0,76513930.0,109194300.0,31149740.0,10854520.0,6541423.0,7800000.0,2609263000.0,283262000.0,21166600.0,235439000.0,117688000.0,722004100.0,135094800.0,166106800.0,25819000.0,128112100.0,36399960.0,162709.4,1420906000.0,100685100.0,8863046.0,9211063.0
