model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Trucks,thousand/yr,1347.451941254209,1451.46083857313,1523.5611200875794,1763.0005223666953,2117.5943181157045,2194.785020957636,1859.4843391365243,2128.720544322967,2261.9699846624003,2339.8418451560933,2195.308191981552,2299.4135123399874
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Rail|Trains,thousand/yr,0.025071227391605784,0.027994711912974923,0.028570420866655944,0.04914633816464045,0.029333143910610326,0.029059894481808703,0.028012227445130086,0.028076610935296807,0.03068701233049827,0.03515846533418291,0.03944670862984419,0.04210937477942182
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Rail|Cargo,thousand/yr,0.3868032617244802,0.4370547401450503,0.4444967381534084,0.48247809220526344,0.4842695338300394,0.5131762910902562,0.5495936831079475,0.5877896245847837,0.622229198701731,0.6496290042222334,0.6681186140191906,0.6775276368797304
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Air|Planes,thousand/yr,0.12606980407248042,0.1483995998356295,0.17346620203552332,0.8598145464265929,0.07489281787393282,0.1310346957513145,0.17857814091920085,0.2652656274292208,0.23388532258818748,0.12755076722729589,0.08726389918784432,0.11060723523003192
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Air|Cargo,thousand/yr,0.031269302179628575,0.040939651515382335,0.04395056612447688,0.08854713628559557,0.041492427936378994,0.04550672018420554,0.059040476598848785,0.07168582913177134,0.06695579930844417,0.05235271574553185,0.04651427431272626,0.04967805148806897
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Ships,thousand/yr,1.4334426047427815,1.6006850868343752,1.2660744362884744,1.314334697886673,1.3221024870410008,1.2863115111733574,1.2477663023456194,1.239834972960324,1.229629469693951,1.1813945301685553,1.1159544997757227,1.0648018700065467
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Single-Family Houses,m^2/yr,69717595.04137146,92401156.0287489,86401696.60482109,122195332.96125351,157431934.90198165,171446914.6344325,189212102.21432322,204170900.69383025,215665857.56604782,200606396.2769072,176168409.6857579,183246155.67443514
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Multi-Family Houses,m^2/yr,12914336.301145017,15245545.129647087,16890159.45695516,20250361.17384671,23691792.28714119,26868829.24262371,30466846.655955225,33709462.37014187,36488239.70256359,36923640.1532579,36143567.39648698,37415027.57455443
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Residential Towers,m^2/yr,8889476.777436234,10303926.860482967,11789403.39725817,13757333.312014233,15897838.09164923,17995838.41570551,20187146.434168495,22473864.393274575,25551936.73512339,27503136.650820553,27859896.391749047,29056224.133883715
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Retail,m^2/yr,28669810.226783775,41544845.33905354,36569014.01719575,47201083.675334565,44161846.0642361,46598449.903368875,48067288.017643385,48569846.90152592,48277548.4513873,47336083.22112818,45920695.950130545,44439920.67432414
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Hotels,m^2/yr,10007650.74193629,13619352.379453165,12446277.322552714,15772970.376195176,14836703.882574653,15613080.20293683,16090735.738910792,16261972.134068066,16180436.14533387,15889392.870784074,15443995.458176041,14976437.120308803
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Offices,m^2/yr,19712912.33929895,23188232.19777084,24325797.147668935,27295392.012664143,28327274.024565876,29383056.716452707,29854455.418444846,29787453.052971903,29284036.116893575,28437794.884994578,27352298.280995954,26285340.135571636
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Public Buildings,m^2/yr,52669342.830667675,57223332.017829105,61277380.37943226,65467904.10052074,68548305.09921497,70134093.63587727,70474631.33035335,69716394.74723504,68076055.12113896,65754963.566031165,62973761.32628014,60328529.226686575
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Vehicles|Road|Passenger Cars|Steel,Mt/yr,13.129513133361217,13.950684291956717,14.365762235847125,24.88121372879993,11.756497799369377,11.356953732735809,11.1498506065762,9.631114428083947,8.278304011549919,7.599730542882867,7.310842888742593,7.129871369853371
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Vehicles|Road|Steel,Mt/yr,20.039245973120345,20.9716603628603,22.10202787065745,34.008392568939605,22.02983098437024,20.667700149395312,19.278108505340565,19.33843515759152,17.392737549240824,16.74734205027753,16.20902314495347,16.339215315830558
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Vehicles|Rail|Steel,Mt/yr,0.6484572468805037,0.7326534884230163,0.7451633231571971,0.8123689200477826,0.806242284107142,0.8486924151440864,0.9030675771139565,0.9600270433350682,1.0108696427654162,1.0516352726506375,1.0844075985146489,1.102839147592558
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Air|Steel,Mt/yr,0.0009568331031441069,0.0011619505788331354,0.0013245408334741913,0.005447788644847097,0.0007607074098782276,0.0010912152705689052,0.0014511320150592793,0.002006350878302645,0.0017880359605040154,0.001099902971073189,0.000840131886088201,0.0009881809258626465
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Ships|Steel,Mt/yr,1.0433312004687987,1.3446349011276608,1.0382316057826628,1.1266426871283004,1.1427206640480072,1.0889666132501836,1.0552445262794092,1.1119284552509403,1.1885407943255626,1.1877857370785008,1.1376971970334193,1.108404499685949
IMAGE,SSP2_CP,North America,Total Scrap|Transportation|Vehicles|Road|Passenger Cars|Non-Ferrous Metals|Aluminium,Mt/yr,2.009336197008743,2.134622151938836,2.2032722522561667,3.8890169524472995,1.9064107969986621,2.037347547116015,2.3014663230471726,2.066040307006082,1.7499961413830445,1.60692267512901,1.584989875362123,1.6171787991101882
