model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Steel,Mt/yr,1.7645610823208133,1.6716269120831808,2.0590062941883143,1.9067031374297863,1.6633648857851266,1.65911237217142,1.527235805233293,1.3803161060023974,1.2100137674849638,1.0394377629868328,0.9166775223533017,0.8501322013941965
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.20805021578054053,0.19255461517255695,0.205534632695884,0.14044434976116688,0.06950808237493258,0.06031370990370427,0.05286414567602131,0.04531833608824613,0.03701065279992007,0.06350826056216122,0.11065438291711553,0.10587149563461665
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.09341827749420524,0.08966445269855308,0.10827229055036561,0.09898972018568689,0.08865549425135122,0.08954022661116608,0.08416825776758444,0.07793074681838934,0.07024366311180497,0.06198057367009089,0.05493499361175014,0.05080455123652111
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.04889219606964061,0.04481469686445784,0.046925264050298565,0.03164984369291694,0.01577211159670779,0.014019337178583923,0.012596912562252755,0.01107914585656415,0.009291282597473517,0.016687461121825013,0.02928897080038357,0.027950565450562542
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.06609416712650931,0.0627974564774588,0.07701358459051819,0.07137237736183183,0.0642404719936213,0.06618947047325963,0.06313346269091866,0.05922709393288191,0.0539972176966404,0.048090797695833146,0.0426498919599828,0.03954713555631477
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Residential|Concrete,Mt/yr,50.31918407946976,47.82490109810536,53.66603906446754,37.97381570342286,19.384316969295973,16.759315349330123,14.623438017230015,12.467773489307438,10.115464096246928,16.591281199102276,28.55868050185118,27.46972358235131
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Concrete,Mt/yr,17.68513680112967,16.786990839326727,20.62663970534272,19.09447856373904,16.73315986961861,16.76304961608968,15.516263776943095,14.108176697093802,12.447755856604955,10.757634235262346,9.497064771526235,8.808461424503466
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Residential|Glass,Mt/yr,0.1474666640276515,0.13983156975489228,0.15624863440926778,0.11091938107075819,0.06004765307752339,0.05539057109165946,0.05163735545492111,0.04710524952377117,0.04096555122158149,0.07178160465602709,0.12401227544250508,0.11933204328776773
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.13919892956049115,0.13414296651771873,0.16102308511898553,0.1469284307129603,0.13324697698198648,0.13591823833784028,0.12932962374217988,0.12128712162705077,0.11082887293072405,0.09903183012150539,0.08793224560067528,0.08118285155013877
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,2.3328472938050355,2.197646157428019,2.4262795298704565,1.7122765604593535,0.9685366986789429,0.9421880375929735,0.921510331025881,0.8779799240784015,0.7944428264926401,1.4614137010053405,2.5406781670261216,2.439899609068186
IMAGE,SSP2_CP,CAN,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,0.3433307295790554,0.32444967101549727,0.40246316658895054,0.38528842744397157,0.3913900261554108,0.460788261895596,0.49339281481090336,0.5127286270620951,0.5120638776043388,0.49057295830243486,0.43941978731490733,0.4088179066667914
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Generation|Steel,Mt/yr,0.13958709929927587,0.16996442844019688,0.38825647339168967,0.3947910660454655,0.15981030953230538,0.27817844679767556,1.2630877938496325,1.1715042012707506,1.0673129566519903,0.4483342341155619,0.5306951938853938,0.40413270658247635
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Generation|Concrete,Mt/yr,1.281266816930165,0.8843986341406573,4.945672879946023,8.744863602754268,3.2607073124962462,3.3126879662704254,6.80861379840483,2.2647128975832116,1.3275676934585718,1.9691553954207077,3.7664560204581172,3.896453312400715
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Generation|Non-Ferrous Metals|Aluminium,Mt/yr,0.0010451384895276562,0.0019073607243196174,0.005884397197895945,0.004181168325818897,0.001452505900022449,0.005485123243492734,0.04698545232302344,0.05833189004799246,0.06178092917583222,0.014034176069973037,0.015199652090386536,0.007491265894708349
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Generation|Non-Ferrous Metals|Copper,Mt/yr,0.00230428334556491,0.0035432324844327555,0.00962626962735736,0.010353078412411834,0.004168691605398799,0.007713459812808699,0.041795373777716076,0.04354618400417511,0.04162795528404277,0.01278020491688999,0.01428005964685112,0.008450688471102906
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Generation|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,5.19444728359284e-09,0.0010635501642236756,0.0031283154782241382,0.00017665737780183126,4.6388278388571395e-05,0.00022159492915167057,0.00014935865908957132
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Grid|Steel,Mt/yr,0.10628073638268239,0.11190497229189315,0.18695212054924923,0.24467398004154223,0.13150659936466882,0.12284312775194832,0.3862438395932947,0.2987551036491077,0.26596574228027337,0.1604507384512503,0.17063371302495883,0.10830066317044237
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Grid|Concrete,Mt/yr,0.3043740291229871,0.32098190649939173,0.5623669217486805,0.745278855979644,0.39082461896549847,0.3628698785779566,1.1889462712091718,0.9197468147280976,0.812848010136077,0.4793366980235714,0.5110367869032022,0.3079471635393402
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Grid|Non-Ferrous Metals|Aluminium,Mt/yr,0.03889543110987051,0.03937204777581936,0.07478444460114833,0.10146428431097854,0.05124499225383444,0.04765703343658236,0.16554638174134573,0.12980177121732236,0.11484264632415905,0.06666327228917415,0.07093955627329564,0.0411782152676207
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Grid|Non-Ferrous Metals|Copper,Mt/yr,0.03026501750338776,0.027431751063064114,0.04585091565501299,0.06023440951160782,0.03296581549183315,0.03263144027849774,0.09974564627669713,0.08181316222700777,0.07630854587566531,0.049239083081436624,0.05137462899982605,0.03605429651708565
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Grid|Glass,Mt/yr,0.0014064287466273259,0.0015677516176026592,0.0029936661812877802,0.004098728548334632,0.0020470417140879215,0.0018397383266191552,0.006580677464171752,0.005036066881233393,0.004362898409102802,0.0024246608775685637,0.00259679272991651,0.001339433316901601
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Storage|Steel,Mt/yr,0.0010509292651882678,0.0005782143712434637,0.00023978544380091898,0.00010319024723158374,2.0631401234111597e-06,0.0007832838230445395,0.009220847256326988,0.01365328279034056,0.022935645956069537,0.010936550432183117,0.011132134075102232,0.0011035254360267145
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Storage|Concrete,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Storage|Non-Ferrous Metals|Aluminium,Mt/yr,3.57557374500388e-06,1.9672571630514796e-06,8.1582135514612e-07,3.5108389400080006e-07,7.019415960608636e-09,2.6649643942140597e-06,3.137206322873492e-05,4.6452526440502304e-05,7.803388507839919e-05,3.720939541941484e-05,3.78748291091394e-05,3.75452155221338e-06
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Storage|Non-Ferrous Metals|Copper,Mt/yr,2.408928903683384e-05,1.3253768427164002e-05,5.49633648417908e-06,2.3653158910734405e-06,4.729107886002e-08,1.7954348628607182e-05,0.0002113592818089097,0.0003129590985167051,0.000525728441469628,0.00025068644784534893,0.0002551695953427321,2.5294892880524578e-05
IMAGE,SSP2_CP,CAN,Material Demand|Electricity|Storage|Glass,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Road|Passenger Cars,thousand/yr,1641.6836532464397,1830.3435768747222,2007.1717605206934,3100.660169141966,1844.7156709162398,2046.7136542104686,1842.3817041324546,1646.1372123177139,1560.8334729578899,1491.7916457859333,1446.7696099291811,1422.6093257513717
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Road|Buses,thousand/yr,1.7227529282545462,1.6991199909056944,1.652810433721791,1.8475088344927126,1.9821494993445796,2.0770447597503776,2.1998686176880495,2.2905498366496517,2.347138287718613,2.4084488798291916,2.509270815302779,2.670504235408841
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Road|Bicycles,thousand/yr,114.70339720126529,63.46912459927137,120.77807358187324,181.33042949817965,211.84195346958631,207.71338814178307,237.956806808922,233.92554817550445,243.67835161086222,249.11291493234594,265.26260453787563,284.12260297951605
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Road|Trucks,thousand/yr,49.59241388751036,60.5387995782145,62.128661082595656,64.77887389297716,75.24724017512601,79.08691262684872,66.83409947818186,74.96948032924668,80.23480400709782,82.00655017269666,80.11163271914049,84.80207260796132
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Rail|Trains,thousand/yr,0.003671664994160124,0.004296878102672047,0.002441615301739873,0.0031447796559950668,0.002429639169444148,0.002261616756238331,0.0018893732015861856,0.0014697706362762897,0.0012244512678454356,0.001275896305802609,0.0015997204274613124,0.0020536748411685833
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Vehicles|Rail|Cargo,thousand/yr,0.030830061836116075,0.05279842278885608,0.03733388113830628,0.04899643850610329,0.04134390850232409,0.043876493663884596,0.04640282285630653,0.048114836651034366,0.048618406337211435,0.04832965310562048,0.04806489900140541,0.048414892086051285
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Air|Planes,thousand/yr,0.012507261070673409,0.014798415273695312,0.016977826671566453,0.07577304901686929,0.006862485468585998,0.011628217294094127,0.01608161966170023,0.023725274990610917,0.02022389078800088,0.010610166764778736,0.007607885656793581,0.010189057659716729
