! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trp_trvl_pkm.out;;;;;;;;;
real main.em.dem.trp.trvl.ProjT.pkm_global_tot[28,8](t) = [;;;;;;;;;
unit=tera pkm;;conversion factor =1000;;;;;;;
;;walking;cycling;bus;train;car;highspeed train;plane;total
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7;class_ 8
2033;16;0.06940857;0.03742367;1.250226;0.587115;0.8173035;0.01504401;0.4026452;3.179166
2033;17;0.1250768;0.06510303;1.61341;0.006979992;2.558149;3.08E-05;0.5590134;4.927763
2033;18;0.3087248;0.1226588;2.106681;0.8333646;1.535653;0.002641957;0.5299315;5.439655
2033;19;0.01797079;0.01198558;0.5020084;0.02618414;0.5981964;0.007777888;0.1990844;1.363208
2033;20;0.1817053;0.1168402;6.405962;1.04719;3.598618;0.5888295;2.814055;14.7532
2033;21;0.1174215;0.05666342;1.032112;0.06162389;1.319006;0.000790777;0.8426927;3.430311
2033;22;0.06103479;0.03161523;0.6619812;0.01615402;0.7909802;0.000339264;0.200187;1.762292
2033;23;0.03538207;0.02153398;0.6923975;0.1341655;1.021175;0.03623717;0.2109805;2.151872
2033;24;0.004532323;0.002987903;0.1217315;0.05757048;0.8010145;0.005965332;0.227561;1.221363
2033;25;0.1103128;0.03848927;0.6637057;0.08347322;0.4873314;0.000261353;0.1193284;1.502902
2033;26;0.07968652;0.03077124;0.3981981;0.001985267;0.1339551;1.40E-06;0.03921736;0.683815
2033;27;0;0;0;0;0;0;0;0
2033;28;2.092807;1.015814;24.75481;4.480317;38.42045;0.879783;11.22788;82.87186
2034;1;0.003974366;0.002869833;0.1486917;0.05984702;1.192303;0.01393162;0.1819698;1.603587
2034;2;0.04368047;0.03097553;1.327216;0.3560534;10.39401;0.1353339;1.916618;14.20388
2034;3;0.0333305;0.01885341;0.4803067;0.03348313;0.894203;0.000907927;0.1043671;1.565452
2034;4;0.01962297;0.009376771;0.1958508;0.005665334;0.3137562;3.02E-05;0.1190407;0.663343
2034;5;0.06376263;0.03404521;0.7625792;0.05590492;1.513678;0.001573999;0.1716528;2.603196
2034;6;0.05633653;0.03041156;0.757699;0.02086985;1.222541;0.000274811;0.1466667;2.2348
2034;7;0.05233162;0.02610226;0.6782144;0.03935271;0.9443856;4.97E-05;0.1282891;1.868725
2034;8;0.2450111;0.1033823;1.393734;0.001259611;0.4707716;1.08E-06;0.1111665;2.325326
2034;9;0.1319685;0.04652849;0.571877;0.000512481;0.1667711;2.44E-07;0.1124361;1.030094
2034;10;0.06467914;0.0308061;0.3711509;0.005836459;0.1743524;4.68E-05;0.06322417;0.710096
2034;11;0.1890814;0.1054001;1.484332;0.6342167;5.636303;0.05758612;1.550921;9.65784
2034;12;0.0242132;0.01848757;0.4666873;0.1808958;1.084496;0.0154692;0.1670472;1.957296
2034;13;0.02680065;0.0153028;0.3284551;0.05558596;0.6247634;0.002427891;0.3416715;1.395007
2034;14;0.007668279;0.004313231;0.08429164;0.1126907;0.1560001;0.000561627;0.01313235;0.3786579
2034;15;0.02991098;0.01097335;0.4752618;0.09407761;0.1899313;0.000939443;0.06406846;0.865163
2034;16;0.06812579;0.03736877;1.256837;0.5853548;0.8141755;0.01636143;0.4094659;3.18769
2034;17;0.1246921;0.06624313;1.654912;0.007307726;2.612954;3.49E-05;0.5749474;5.041091
2034;18;0.3209756;0.1261409;2.18664;0.8700511;1.555122;0.002990713;0.5610004;5.62292
2034;19;0.01695377;0.01184159;0.5079542;0.02678583;0.6004809;0.008009617;0.203401;1.375427
2034;20;0.1748977;0.1164246;6.516379;1.076819;3.581344;0.6160686;2.950569;15.0325
2034;21;0.1189612;0.05781889;1.067585;0.06198488;1.33811;0.000890583;0.8796968;3.525047
2034;22;0.06197462;0.03244514;0.686614;0.01662034;0.8057724;0.000384504;0.210589;1.8144
2034;23;0.03384075;0.02131902;0.6972319;0.1351651;1.02225;0.03671399;0.2125475;2.159069
2034;24;0.004296465;0.002961424;0.1238572;0.05812239;0.8103572;0.006494718;0.2313156;1.237405
2034;25;0.117769;0.04026978;0.6945414;0.08747438;0.5015961;0.000294663;0.1257413;1.567687
2034;26;0.0840224;0.03210477;0.415507;0.002117589;0.1387914;1.60E-06;0.04132811;0.7138728
2034;27;0;0;0;0;0;0;0;0
2034;28;2.118882;1.032767;25.33441;4.584055;38.75921;0.9173798;11.59287;84.33958
2035;1;0.003590394;0.002756669;0.1501305;0.06128008;1.200562;0.01509545;0.1856736;1.619089
2035;2;0.04060659;0.03032622;1.341149;0.3594738;10.47857;0.1387421;1.952609;14.34148
2035;3;0.03314599;0.01912957;0.4921746;0.03425438;0.9097877;0.001000881;0.1068189;1.596312
2035;4;0.02018147;0.009658778;0.2026203;0.00582675;0.3202648;3.37E-05;0.1236602;0.682246
2035;5;0.06344065;0.03436022;0.7773585;0.05676343;1.532959;0.001721783;0.175726;2.64233
2035;6;0.05651981;0.03097958;0.7764105;0.02168394;1.24553;0.00030429;0.1499631;2.281391
2035;7;0.05320094;0.02685633;0.7018909;0.03988535;0.9705266;5.33E-05;0.1344332;1.926847
2035;8;0.2576162;0.1080834;1.456429;0.001335281;0.4904391;1.22E-06;0.1162254;2.430129
2035;9;0.1401028;0.04879043;0.5992116;0.00054765;0.1736578;2.76E-07;0.1174164;1.079727
2035;10;0.06504178;0.03117943;0.3781911;0.005938832;0.1769431;5.11E-05;0.06464215;0.7219874
2035;11;0.1851499;0.1055223;1.506523;0.6453327;5.681897;0.05897256;1.573105;9.756503
2035;12;0.02273975;0.01829226;0.4734671;0.1845033;1.086474;0.01672778;0.1729104;1.975115
2035;13;0.02627846;0.01535046;0.3377869;0.05832642;0.6300123;0.002542969;0.3580293;1.428327
2035;14;0.007646077;0.00436739;0.08597434;0.1153625;0.1574087;0.000620158;0.01327799;0.3846571
2035;15;0.03038529;0.01119529;0.4853022;0.09862775;0.1931573;0.001039097;0.06707038;0.8867773
2035;16;0.06717251;0.03740734;1.265302;0.5838763;0.8133613;0.01771214;0.4168914;3.201723
2035;17;0.1240769;0.06742542;1.700217;0.007653418;2.673908;3.91E-05;0.5924472;5.165767
2035;18;0.333649;0.129941;2.27343;0.9089593;1.580175;0.003355993;0.5941895;5.823699
2035;19;0.01606639;0.01172331;0.5141717;0.02740172;0.6041012;0.008256895;0.2080155;1.389737
2035;20;0.1692584;0.1163066;6.637163;1.1081;3.574627;0.6458354;3.095594;15.34688
2035;21;0.1206175;0.05906167;1.105382;0.0624685;1.361043;0.000995103;0.9194189;3.628987
2035;22;0.06294595;0.03331164;0.7123519;0.01711338;0.8224298;0.00043139;0.221526;1.87011
2035;23;0.03249193;0.02114299;0.7025455;0.1361906;1.025523;0.03725489;0.2144527;2.169601
2035;24;0.004068534;0.002930643;0.1259651;0.0586653;0.8217955;0.007034149;0.2354325;1.255892
2035;25;0.1252864;0.04212742;0.7273454;0.09168225;0.5174229;0.000329723;0.1325178;1.636712
2035;26;0.08865064;0.03356934;0.4346778;0.002259934;0.1443557;1.81E-06;0.04362573;0.747141
2035;27;0;0;0;0;0;0;0;0
2035;28;2.14993;1.051796;25.96317;4.693513;39.18694;0.9581533;11.98567;85.98917
2036;1;0.003047528;0.002537224;0.1507609;0.06318662;1.21021;0.0170425;0.1923518;1.639137
2036;2;0.03559384;0.02878705;1.352509;0.3633878;10.5804;0.1448471;2.011975;14.5175
2036;3;0.03250449;0.01935362;0.5083622;0.03548434;0.9309412;0.001184627;0.1107728;1.638603
2036;4;0.02089525;0.009992769;0.2120724;0.006085997;0.3290654;4.10E-05;0.1307898;0.7089427
2036;5;0.06256445;0.03458448;0.7975384;0.05822405;1.560194;0.001997926;0.1825887;2.697692
2036;6;0.05613585;0.03150759;0.8019005;0.02292017;1.277483;0.0003642;0.1552931;2.345604
2036;7;0.05347747;0.02765719;0.7355302;0.04082264;1.005476;6.19E-05;0.1445213;2.007547
2036;8;0.2745275;0.1139327;1.542105;0.001484587;0.520617;1.54E-06;0.1230039;2.575672
2036;9;0.1512557;0.0516335;0.6371518;0.000618693;0.1844522;3.39E-07;0.1242717;1.149384
2036;10;0.06508482;0.03142071;0.3871497;0.006089343;0.181177;5.98E-05;0.06675967;0.737741
2036;11;0.1778936;0.1050146;1.539154;0.6595011;5.753656;0.06152406;1.61059;9.907333
2036;12;0.02073844;0.01792999;0.4836891;0.1894135;1.093788;0.01902423;0.1834951;2.008078
2036;13;0.02519635;0.01526407;0.350453;0.06237352;0.6366903;0.002744129;0.3839768;1.476698
2036;14;0.007565466;0.004417649;0.08854035;0.118809;0.1595965;0.00073908;0.01357864;0.3932467
2036;15;0.03052533;0.01140561;0.4978304;0.1049697;0.1977508;0.001224347;0.071828;0.9155341
2036;16;0.06574114;0.03740999;1.280374;0.5810408;0.8176609;0.02022089;0.4312102;3.233658
2036;17;0.1204328;0.06818987;1.759132;0.0082433;2.751407;4.85E-05;0.6181583;5.325612
2036;18;0.3500784;0.1344566;2.400553;0.9666376;1.614284;0.004140818;0.650451;6.120602
2036;19;0.01484283;0.01150024;0.5216429;0.02838313;0.6109021;0.008703183;0.2156667;1.411641
2036;20;0.161553;0.1158348;6.802212;1.152718;3.57226;0.7004764;3.346637;15.85169
2036;21;0.1218638;0.06034761;1.159087;0.06309667;1.391512;0.001221126;0.9840734;3.781202
2036;22;0.06396151;0.0343189;0.7488067;0.01795078;0.844964;0.000536313;0.2396091;1.950147
2036;23;0.03062244;0.0208593;0.7104473;0.1376517;1.035192;0.03838233;0.2186764;2.191832
2036;24;0.003646741;0.002828921;0.1279082;0.05901222;0.8362461;0.007928236;0.241326;1.278896
2036;25;0.1353873;0.04435911;0.7731311;0.09814388;0.5384496;0.000398708;0.1427491;1.732619
2036;26;0.09476361;0.03536968;0.4611203;0.002508013;0.1529164;2.25E-06;0.04693988;0.7936202
2036;27;0;0;0;0;0;0;0;0
2036;28;2.1799;1.070914;26.82916;4.848757;39.78729;1.032915;12.64129;88.39024
2037;1;0.002538259;0.002305143;0.1507232;0.06494813;1.218503;0.01902876;0.199458;1.657505
2037;2;0.03051262;0.02704331;1.359443;0.3668742;10.668;0.1512827;2.07254;14.67569
2037;3;0.03168159;0.01948137;0.5234727;0.03676702;0.9504067;0.001389943;0.1148209;1.67802
2037;4;0.02155263;0.01028226;0.2211274;0.006355364;0.3373074;4.96E-05;0.1379947;0.7346693
2037;5;0.06151886;0.03468942;0.8164238;0.05979588;1.585605;0.002298777;0.1897709;2.750103
2037;6;0.05548167;0.03188092;0.8257614;0.0241513;1.30733;0.000432236;0.1607762;2.405813
2037;7;0.05337692;0.02832797;0.7686482;0.04189532;1.038777;7.25E-05;0.1551794;2.086277
2037;8;0.2909749;0.1193233;1.625546;0.001660378;0.5519018;1.92E-06;0.1295783;2.718987
2037;9;0.1621275;0.05425918;0.6743771;0.000702435;0.1957684;4.12E-07;0.1310085;1.218244
2037;10;0.06494056;0.03153161;0.39548;0.006247105;0.1855893;6.96E-05;0.06890488;0.7527632
2037;11;0.1698868;0.1040449;1.568568;0.6713013;5.817098;0.0641263;1.647064;10.04209
2037;12;0.01878051;0.01747336;0.4919181;0.1933509;1.099675;0.02130335;0.1939572;2.036458
2037;13;0.02397678;0.01509619;0.3619827;0.06619853;0.6423901;0.002952718;0.4095773;1.522174
2037;14;0.007482314;0.004453778;0.09102703;0.1218511;0.1616548;0.000870824;0.01391142;0.4012512
2037;15;0.03047693;0.01157025;0.5093452;0.1109422;0.2022986;0.001426318;0.07667713;0.9427366
2037;16;0.06419395;0.03729944;1.293246;0.5771511;0.8224128;0.02284908;0.4456665;3.262819
2037;17;0.1158762;0.0685805;1.815085;0.008882013;2.824612;5.95E-05;0.6440731;5.477169
2037;18;0.3653932;0.1383327;2.524482;1.023329;1.645857;0.005062544;0.7096821;6.412139
2037;19;0.0136506;0.0112341;0.5268697;0.02930623;0.6169921;0.009137291;0.2229781;1.430168
2037;20;0.153826;0.1149307;6.936092;1.191459;3.565053;0.75571;3.594834;16.3119
2037;21;0.1224433;0.06129938;1.209615;0.06370652;1.418563;0.001482605;1.049456;3.926566
2037;22;0.06476479;0.03517763;0.7841004;0.01886243;0.8661938;0.000661395;0.2584902;2.028251
2037;23;0.02875592;0.02050509;0.7157637;0.1386109;1.043207;0.03949682;0.2227188;2.209058
2037;24;0.003191986;0.002704097;0.1291878;0.05914029;0.8474958;0.008844246;0.2468132;1.297377
2037;25;0.1460053;0.04652096;0.8205202;0.1052798;0.5600634;0.000480827;0.1536961;1.832567
2037;26;0.1006036;0.03701106;0.4870292;0.00278353;0.1618138;2.76E-06;0.05025162;0.8394955
2037;27;0;0;0;0;0;0;0;0
2037;28;2.204014;1.085359;27.62584;4.991552;40.33456;1.109093;13.29988;90.6503
2038;1;0.002089819;0.002074615;0.1502021;0.06661271;1.225795;0.02105892;0.2070666;1.6749
2038;2;0.02576165;0.02522196;1.363275;0.3702533;10.74516;0.1580416;2.134965;14.82268
2038;3;0.03086861;0.01956923;0.5384182;0.03818577;0.9696212;0.001618476;0.1191591;1.717441
2038;4;0.0222312;0.01054921;0.2300248;0.006641597;0.345309;5.96E-05;0.1453809;0.7601963
2038;5;0.0604735;0.03473295;0.834917;0.0615507;1.610097;0.002628915;0.1974982;2.801899
2038;6;0.05483531;0.03218336;0.8493181;0.02541631;1.336545;0.000509768;0.166649;2.465457
2038;7;0.05324086;0.02894419;0.8024455;0.04318629;1.071931;8.57E-05;0.1666741;2.166508
2038;8;0.3084517;0.1246164;1.710855;0.001871568;0.5856166;2.37E-06;0.1362866;2.8677
2038;9;0.1735157;0.05683636;0.7125816;0.000802667;0.2081005;4.98E-07;0.1379571;1.289794
2038;10;0.06473852;0.03155675;0.4036064;0.006422016;0.1902614;8.09E-05;0.07115544;0.7678214
2038;11;0.1619724;0.1028595;1.596691;0.6814826;5.875604;0.06683891;1.683732;10.16918
2038;12;0.01700929;0.01699543;0.4990706;0.1966306;1.104971;0.02360339;0.2044411;2.062721
2038;13;0.02277252;0.01489903;0.373116;0.06988396;0.648204;0.003172191;0.4353355;1.567383
2038;14;0.007412003;0.00448035;0.09348111;0.124584;0.1635979;0.001016527;0.01428358;0.4088555
2038;15;0.03041942;0.01172002;0.520726;0.1166509;0.2070728;0.00164674;0.08172582;0.9699618
2038;16;0.06264319;0.03711225;1.304894;0.5729009;0.8277547;0.02561089;0.4605343;3.291451
2038;17;0.1111785;0.06878685;1.870392;0.009587131;2.896826;7.25E-05;0.6708695;5.627712
2038;18;0.3806839;0.1418082;2.645656;1.07896;1.676476;0.006117247;0.7713979;6.701098
2038;19;0.01259825;0.01097324;0.5310264;0.03021048;0.6228848;0.009582203;0.2301805;1.447456
2038;20;0.1472744;0.1141242;7.056905;1.227052;3.560901;0.8125373;3.845862;16.76466
2038;21;0.1230974;0.06214008;1.259717;0.06449959;1.445215;0.001785745;1.117516;4.07397
2038;22;0.06554202;0.035918;0.8178318;0.01985525;0.8864468;0.000804434;0.2779324;2.104331
2038;23;0.0270257;0.02013319;0.7194946;0.1392734;1.050477;0.0406062;0.226779;2.223789
2038;24;0.002773606;0.002580669;0.1303477;0.05929731;0.8583668;0.009796376;0.2526721;1.315835
2038;25;0.1559286;0.04837918;0.8650441;0.1124972;0.5798549;0.000570958;0.1644548;1.92673
2038;26;0.1066908;0.03861067;0.5136306;0.003098095;0.1714435;3.36E-06;0.05367444;0.8871515
2038;27;0;0;0;0;0;0;0;0
2038;28;2.231229;1.097806;28.39367;5.127406;40.86453;1.187852;13.97418;92.87668
2039;1;0.001705338;0.001852199;0.1492346;0.06817313;1.231601;0.02312799;0.2151217;1.690816
2039;2;0.02148727;0.02338389;1.364015;0.3735133;10.80713;0.1650508;2.19845;14.95303
2039;3;0.03003346;0.0195956;0.5524979;0.03971427;0.9870347;0.001871064;0.1236468;1.754394
2039;4;0.02294016;0.01079458;0.238752;0.00694614;0.3529014;7.14E-05;0.1529555;0.7853611
2039;5;0.05937636;0.03470019;0.8527323;0.06348027;1.632575;0.002991545;0.205762;2.851618
2039;6;0.05415731;0.03239512;0.8720874;0.02671005;1.363993;0.000597653;0.1728545;2.522794
2039;7;0.05305923;0.02948539;0.8366053;0.04468664;1.1042;0.000101936;0.1790661;2.247205
2039;8;0.3263876;0.1295994;1.796259;0.002121933;0.6211236;2.88E-06;0.1430427;3.018537
2039;9;0.1850293;0.05923853;0.7505047;0.000920599;0.2210801;5.97E-07;0.1449003;1.361674
2039;10;0.06445707;0.03148369;0.4113103;0.006615111;0.1949836;9.38E-05;0.07348378;0.7824274
2039;11;0.1541374;0.1014357;1.622889;0.6899211;5.92524;0.06962223;1.719653;10.2829
2039;12;0.01538699;0.01648267;0.5049121;0.1992122;1.108849;0.02589263;0.2147952;2.085531
2039;13;0.02157542;0.01466203;0.3835448;0.07333649;0.653495;0.003399434;0.4607657;1.610779
2039;14;0.007354479;0.004497004;0.09586752;0.1270151;0.1653123;0.001176582;0.01469094;0.4159139
2039;15;0.03035258;0.01184727;0.5317157;0.1220193;0.2119186;0.001885014;0.08694829;0.9966868
2039;16;0.06105175;0.0368306;1.31468;0.5683376;0.8328943;0.02850125;0.4755913;3.317887
2039;17;0.1064408;0.06878469;1.923603;0.01036001;2.965875;8.77E-05;0.6980847;5.773236
2039;18;0.3963761;0.1448992;2.764774;1.133893;1.705528;0.007340251;0.8364502;6.989262
2039;19;0.01163052;0.0106984;0.5338197;0.03107277;0.6280428;0.01002983;0.2371264;1.46242
2039;20;0.1413559;0.1131746;7.153592;1.257571;3.554099;0.8689822;4.091858;17.18063
2039;21;0.1236253;0.06277562;1.307487;0.06542742;1.469087;0.002131542;1.186594;4.217127
2039;22;0.06658094;0.03662057;0.8515315;0.02098666;0.9067306;0.000970913;0.2985961;2.182017
2039;23;0.02543244;0.01974311;0.7215952;0.1396294;1.056392;0.04168721;0.2307708;2.23525
2039;24;0.002387732;0.002454842;0.1312786;0.05944126;0.8680311;0.01077821;0.2587322;1.333104
2039;25;0.1673505;0.05034272;0.9135016;0.120923;0.6016175;0.000678556;0.1764358;2.030849
2039;26;0.1127717;0.04007732;0.5398821;0.003452191;0.1814503;4.06E-06;0.05710923;0.9347469
2039;27;0;0;0;0;0;0;0;0
2039;28;2.262444;1.107855;29.11867;5.25548;41.35118;1.267077;14.65349;95.01619
2040;1;0.001383673;0.001646072;0.1479193;0.069644;1.235672;0.02522868;0.22355;1.705044
2040;2;0.01778626;0.02161789;1.362296;0.376784;10.85137;0.1722669;2.262228;15.06435
2040;3;0.0292623;0.01959188;0.5659046;0.04139037;1.002757;0.002149411;0.1283155;1.789371
2040;4;0.02368299;0.01101912;0.247162;0.007265559;0.3598268;8.50E-05;0.1606007;0.8096423
2040;5;0.05829367;0.03461609;0.8700372;0.06561491;1.652857;0.003391163;0.2146232;2.899433
2040;6;0.05352118;0.03253715;0.8937953;0.02803781;1.38895;0.000696919;0.1793494;2.576888
2040;7;0.05282963;0.0299345;0.8700738;0.04635027;1.134023;0.000121778;0.1922019;2.325535
2040;8;0.3445725;0.1340829;1.87819;0.002415852;0.6573793;3.47E-06;0.1496525;3.166296
2040;9;0.1968978;0.0614708;0.7877011;0.001059022;0.234561;7.15E-07;0.1517362;1.433427
2040;10;0.06411856;0.03132343;0.4185131;0.006829774;0.1996323;0.000108468;0.07588367;0.7964093
2040;11;0.1466595;0.09987613;1.64757;0.6969229;5.96592;0.07247511;1.75475;10.38417
2040;12;0.01393403;0.01595973;0.509643;0.2012202;1.111366;0.02814921;0.2249768;2.105249
2040;13;0.02042892;0.01440323;0.393425;0.07655341;0.6583888;0.003635446;0.4858415;1.652676
2040;14;0.007315645;0.004505713;0.09815558;0.1291331;0.1667074;0.001351283;0.01512945;0.4222982
2040;15;0.03027602;0.01194401;0.5415889;0.1268844;0.2165039;0.002142101;0.09224458;1.021584
2040;16;0.05944382;0.036459;1.322076;0.563456;0.837139;0.03153064;0.4906021;3.340706
2040;17;0.1018574;0.06862079;1.973807;0.01120767;3.030113;0.000105216;0.7252882;5.910999
2040;18;0.4121108;0.1475069;2.876885;1.186061;1.730622;0.00872318;0.9029244;7.264834
2040;19;0.01075817;0.01041987;0.535371;0.03189458;0.6323853;0.01047417;0.2437675;1.475071
2040;20;0.1365135;0.112335;7.232284;1.284128;3.546815;0.9249939;4.333085;17.57015
2040;21;0.1243346;0.06330585;1.353669;0.06657954;1.490644;0.002526555;1.257091;4.35815
2040;22;0.06759007;0.03716366;0.8821614;0.02218707;0.9239704;0.001157011;0.3192703;2.2535
2040;23;0.02398742;0.01934532;0.7220994;0.1397064;1.060556;0.0427325;0.234627;2.243054
2040;24;0.002044601;0.002332469;0.1320292;0.05959389;0.8763598;0.01178852;0.2649542;1.349103
2040;25;0.1774174;0.05184419;0.9556967;0.1291249;0.6193439;0.000792756;0.1876382;2.121858
2040;26;0.1189673;0.04141963;0.5655857;0.00385296;0.1917556;4.88E-06;0.06053139;0.9821175
2040;27;0;0;0;0;0;0;0;0
2040;28;2.295988;1.115281;29.78364;5.373898;41.77562;1.346635;15.33086;97.02192
2041;1;0.001118925;0.001462856;0.1463952;0.07104819;1.237867;0.02735068;0.2322509;1.717493
2041;2;0.01467859;0.02000666;1.358836;0.380178;10.87434;0.1796018;2.32498;15.15262
2041;3;0.02856125;0.01954949;0.5779094;0.04317383;1.015195;0.002452461;0.1329802;1.819822
2041;4;0.02447597;0.01122488;0.2551534;0.007597761;0.3658443;0.000100797;0.1682289;0.832626
2041;5;0.05721058;0.0344613;0.8859618;0.0679079;1.668791;0.003827826;0.2238708;2.942031
2041;6;0.05298579;0.03261725;0.913705;0.0293833;1.409782;0.000808238;0.1859518;2.625233
2041;7;0.05270535;0.03033444;0.9028791;0.04818316;1.161249;0.00014597;0.2060896;2.401586
2041;8;0.3641092;0.1383467;1.958572;0.002762035;0.6948556;4.15E-06;0.1562738;3.314923
2041;9;0.2090491;0.06352305;0.823759;0.001220274;0.2483844;8.52E-07;0.1583757;1.504312
2041;10;0.0636818;0.03105504;0.4246967;0.007060884;0.2038729;0.000125118;0.07826557;0.808758
2041;11;0.1397149;0.09825884;1.671088;0.7027586;5.997519;0.07540556;1.788964;10.47371
2041;12;0.01266283;0.01544867;0.5135304;0.2027778;1.112664;0.03036927;0.2349603;2.122413
2041;13;0.01933497;0.01411645;0.4022931;0.07940543;0.6620609;0.003875247;0.5097757;1.690862
2041;14;0.007301398;0.004507166;0.1002634;0.13084;0.167609;0.001539828;0.01558514;0.427646
2041;15;0.0302904;0.01203057;0.5505229;0.1312436;0.2208214;0.002420067;0.09759816;1.044927
2041;16;0.05795053;0.03605253;1.328103;0.5588998;0.8407522;0.03473948;0.5058274;3.362325
2041;17;0.0976037;0.06832261;2.019218;0.01212674;3.086447;0.000125359;0.7516564;6.035499
2041;18;0.4287906;0.1497695;2.982352;1.235448;1.751479;0.01029796;0.9710835;7.529222
2041;19;0.009986852;0.01013988;0.5352851;0.03263702;0.6351165;0.01090142;0.2497748;1.483842
2041;20;0.1326065;0.1115397;7.284937;1.305112;3.534772;0.9784277;4.560289;17.90768
2041;21;0.1250747;0.06366062;1.395934;0.06789843;1.507333;0.002968991;1.326462;4.489331
2041;22;0.06900166;0.03770848;0.9123226;0.02354814;0.9403728;0.001369967;0.3408028;2.325126
2041;23;0.02271709;0.01895753;0.7212397;0.1395493;1.062845;0.04374108;0.2383248;2.247375
2041;24;0.001749339;0.002218718;0.1326403;0.05976901;0.8831512;0.01282226;0.2712601;1.363611
2041;25;0.1897529;0.05356237;1.002343;0.1389228;0.6391104;0.000929948;0.2002283;2.22485
2041;26;0.1253343;0.0426438;0.5905316;0.004306716;0.2022506;5.83E-06;0.06390807;1.028981
2041;27;0;0;0;0;0;0;0;0
2041;28;2.338449;1.121519;30.39047;5.483758;42.12449;1.424358;15.99377;98.87681
2042;1;0.000905844;0.001307887;0.1450218;0.07250877;1.24033;0.02951417;0.2414496;1.731038
2042;2;0.01216366;0.01865264;1.357344;0.384619;10.89815;0.1873037;2.389936;15.24816
2042;3;0.02809647;0.01957047;0.5909047;0.04524564;1.028484;0.002790301;0.1381377;1.85323
2042;4;0.02540993;0.01146324;0.2637672;0.00797184;0.3725936;0.000119189;0.1764567;0.8577816
2042;5;0.05635813;0.03437145;0.9036046;0.07061438;1.68625;0.004317095;0.2342581;2.989774
2042;6;0.05280921;0.03279117;0.9354305;0.03086634;1.432172;0.000935393;0.1933548;2.67836
2042;7;0.05293741;0.03082169;0.9380982;0.0503492;1.190103;0.000175768;0.2213877;2.483873
2042;8;0.3861963;0.1428678;2.042814;0.003174757;0.7354248;4.94E-06;0.163314;3.473797
2042;9;0.2226028;0.06573824;0.8624432;0.001412683;0.2636543;1.02E-06;0.1654932;1.581345
2042;10;0.06339373;0.03080685;0.4313367;0.007334899;0.2083866;0.000144404;0.08089709;0.8223003
2042;11;0.1337531;0.09686092;1.696954;0.708963;6.033306;0.07854744;1.825495;10.57388
2042;12;0.01160556;0.01499773;0.5176668;0.2042872;1.115076;0.03258104;0.2450296;2.141244
2042;13;0.01840227;0.01387011;0.4115953;0.08213168;0.6670574;0.004130077;0.53397;1.731157
2042;14;0.007346094;0.004521752;0.1025446;0.1326142;0.1686538;0.001746023;0.01610872;0.4335352
2042;15;0.03049898;0.01214624;0.5599424;0.1354157;0.2254325;0.002725032;0.1031982;1.069359
2042;16;0.05668359;0.03566792;1.333984;0.5554186;0.8443629;0.03815289;0.5215181;3.385788
2042;17;0.09423751;0.06822228;2.066889;0.01316164;3.145701;0.000148687;0.7794797;6.16784
2042;18;0.4481009;0.1525382;3.09445;1.28714;1.777548;0.01209108;1.044003;7.815871
2042;19;0.009361251;0.009904774;0.5355616;0.03339491;0.6384954;0.01134185;0.2558777;1.493937
2042;20;0.1303689;0.1114228;7.346939;1.326604;3.535649;1.032327;4.78881;18.27212
2042;21;0.1266139;0.06422564;1.44117;0.06978393;1.527051;0.003473624;1.400302;4.632621
2042;22;0.07068843;0.03829616;0.9431306;0.02508424;0.9576662;0.001607346;0.363213;2.399686
2042;23;0.02169701;0.01864177;0.7209496;0.1395168;1.065937;0.04480504;0.2423674;2.253915
2042;24;0.001506039;0.002122403;0.1334188;0.06009948;0.8901206;0.01389347;0.2780613;1.379222
2042;25;0.2011757;0.05506517;1.045756;0.1489434;0.6571448;0.001075787;0.2125033;2.321664
2042;26;0.1325027;0.04396237;0.6171389;0.004838776;0.2137403;6.95E-06;0.06747016;1.07966
2042;27;0;0;0;0;0;0;0;0
2042;28;2.395415;1.130858;31.03885;5.601495;42.51849;1.503959;16.68209;100.8712
2043;1;0.000733167;0.001172455;0.1436364;0.07394727;1.242506;0.03171505;0.2510829;1.744793
2043;2;0.01008802;0.01743988;1.356096;0.3897716;10.91637;0.1953253;2.456404;15.3415
2043;3;0.02767142;0.01958215;0.6037541;0.04754144;1.040872;0.003163646;0.1436079;1.886193
2043;4;0.02635004;0.01169187;0.2724197;0.008372132;0.379245;0.000140529;0.1849967;0.883216
2043;5;0.05546247;0.03425609;0.9217832;0.07367186;1.703276;0.004862644;0.2456196;3.038932
2043;6;0.05266722;0.03294661;0.9571019;0.03244513;1.453604;0.001079407;0.2012903;2.731134
2043;7;0.05318787;0.03128337;0.9736654;0.05274064;1.218259;0.000212127;0.2378427;2.567191
2043;8;0.4095065;0.1473498;2.128164;0.003659636;0.7782165;5.85E-06;0.170577;3.637479
2043;9;0.2365734;0.0679253;0.9020805;0.001638189;0.2799083;1.22E-06;0.1727809;1.660908
2043;10;0.0631257;0.03054732;0.4381301;0.007649994;0.2130317;0.000166706;0.08374724;0.8363988
2043;11;0.1281182;0.09544217;1.723215;0.7148703;6.067457;0.0818457;1.862628;10.67358
