time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2041,7819062.229471524,54055855.76295498,18490172.37182167,11626178.273120701,28314908.252101265,29442462.74790111,31386062.183975443,53571123.76316811,28117540.865916878,18431102.109170415,66001619.52482033,13301516.3174193,13207415.290582905,4597096.574220482,8826284.73645659,18454038.8059741,52933143.87596836,158629627.26610234,6880795.446146465,489820434.5595046,55906469.13001598,30861195.616975322,16934608.030760653,7305729.148659886,50341316.16776293,9075389.883173766
2042,7890174.578133614,54221755.927719645,18795362.8748612,11895921.152954733,29431284.004632067,30745818.90808547,32215784.31740975,54784209.773421586,29103353.07801354,18979732.20273629,65974761.86435236,13139180.52114401,13334218.701842248,4673322.185699961,8984167.85753657,18538290.742189057,53370257.097550705,162586523.81002083,6917462.968694423,490873306.0941741,56544284.46524726,31229987.287555087,16781173.483865753,7342768.490124694,52198029.88467981,9463405.738788847
2043,8350041.4382121945,50716963.48823442,19056821.266300302,12187100.950562568,30519968.93134794,31736147.490118567,33239904.001344193,56198156.137039356,30040865.404923927,19564625.397893235,65979720.68345346,12942805.170196172,13466878.873617945,4734833.298980354,9103541.949344045,18565946.243565947,53828466.336541474,166368623.88035932,6984378.864525037,491427430.80627847,57339072.360546984,31441750.27588312,16676023.576227635,7365094.778175624,53869060.037967846,9857529.327759257
2044,8437649.91649274,51080451.49830265,19322771.54006381,12488767.029157622,31626416.788751345,32709356.296352062,34228448.82418254,57600774.91400407,31177761.36073764,20166124.343864385,66053636.41661525,12837043.915645408,13490562.48458037,4821747.880841782,9258022.17999569,18550744.09768324,54210786.789348,170748782.06760275,7041754.653077369,491891861.015019,58194984.981064975,31815444.54478987,16590721.486546066,7353844.754699085,55617188.756251,10308659.118129825
2045,8589517.1816016,51532917.47400303,19301562.585084207,12653102.328209871,31730416.16871933,32944119.516808923,34772658.73127303,57710441.1406579,32387478.265644804,20329287.678425122,65913860.03055868,12827631.580839293,13494018.419736223,4893294.576098068,9429730.908099923,18726814.537265502,54219322.582651116,170893404.08615845,7104019.774547921,490659328.86536914,58834020.80333482,31809066.0658231,16473549.76736532,7250036.2500642175,56016611.34884783,10488645.377924545
2046,8894896.109395288,51436254.872196734,19146428.7933864,13223205.165074455,33717466.28237535,33602647.46776516,38205822.02546246,60510747.891929716,33209355.78642313,20840504.28382887,66027869.42314826,12565607.31132946,12818424.390917223,4918380.82091603,9622469.440417232,19277770.764851414,54174572.68236302,173203901.7228816,6844120.793771841,470633835.67026323,58195815.757736936,30570716.74837067,16512181.570676852,7165119.405222884,58560574.0437074,10926645.609843252
2047,9016028.903203256,51647580.70911649,19263985.196336452,13645385.222116277,35054022.43362781,33648899.746689945,39366516.22059051,62119549.18152259,34458215.01661459,21580616.01765664,65749926.48375924,12464610.999257656,12781366.18304397,4977355.107780556,9845000.022677474,19440012.05326483,54427799.32961671,177172128.0709587,6854679.442760032,468627094.7360169,59277873.31153615,30756680.350819036,16427578.7162465,7099463.967231025,60377308.29527627,11253495.505997028
2048,8632254.13170823,52044010.12925229,19319777.925423034,13998063.930581888,36070951.16620183,33746824.06947873,40279209.004599,63856248.88855645,35875471.65443989,22272419.844149455,65474597.71772047,12345370.167560067,12940232.648139166,5003439.232922218,10069090.909212979,19617084.298320998,54935262.29870355,180867630.09009746,6845510.330070313,467435176.26602805,60107936.029861495,31121607.10117364,16297866.784237416,7081535.28602206,62204898.30715199,11573161.758551786
2049,8597033.51762377,52459369.7095333,19478793.549040478,14186345.753394013,36973848.634884685,33855194.090964995,41263273.96538432,65585142.2842256,37576224.445094734,22975303.45962177,65140539.19543916,12193435.479475684,12976343.272205478,4989527.59227718,10289558.614497948,19834725.31316136,55370927.626474395,184142084.86252075,6845744.148669999,464985762.3253192,61183880.90664699,31393057.036752835,16199181.911710834,7089420.49918216,63890758.44623376,11838764.259598115
2050,8526898.566789739,54254596.4871784,19422011.432693258,14366408.542264745,37043776.87857229,33962811.806773074,41736071.12423236,65785004.33224454,37481874.134874254,23114140.256849855,64830346.17368054,12174470.22833268,13054449.145271303,4984194.004004167,10449043.932340093,19901016.514413144,55480999.56756658,185347718.37839803,6775812.823682415,464292199.7115188,62075501.06408277,31659142.535709772,16073495.78987558,7100447.75045584,64161827.77921666,11915158.614110082
