time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2043,565863.6367446951,4054329.612620166,1418091.685222055,512598.626764744,664169.9917796281,1621005.4093251533,1431050.573740581,1355644.224044455,592915.6148402791,331580.0354168023,2472550.237315896,404506.2229420517,832448.7122768913,467048.602316505,418772.0253577458,225098.3934785644,2269419.5670838756,5899734.960185961,79825.07281689187,7360951.900070269,2541317.3182004886,1093308.8276396738,158559.0977205023,456496.1252248849,3213218.8605258823,353814.59293558367
2044,595381.3997145573,4221381.4356604805,1396053.9396361078,567374.0660210795,739066.3728366563,1766887.1183374806,1610296.9077200263,1411492.7019071588,664102.9842566743,377506.0618194821,2558074.50760832,436234.4697732958,786904.4968766856,505259.3402368899,422001.249821485,179625.00001559543,2415593.232678009,6037549.932818364,87576.64754553312,6722098.565708788,2663859.867156168,1203028.2522614647,171886.83290790956,450708.06597850967,3357256.653499599,387223.8841320441
2045,667920.6722724811,4350106.801348674,1548096.0015474393,611090.2027737801,826056.5434494817,1935676.1413224097,1891607.7596020652,1472643.5202238802,1062951.8929445143,409440.25923542114,2462373.830821984,421867.8678075614,775913.7109465161,555301.165596083,450965.0141432157,223381.52193802546,2464775.524540585,6370698.296159081,99216.45766331087,6502832.1008402705,2713810.3428727584,1074086.0905898644,156796.50995694535,445729.3249769653,3563279.4754309836,415104.4523218682
2046,701157.5171417983,4474946.913922095,1435174.8736572028,646491.6572388853,976780.444924435,2044461.1643547548,2234447.019290339,1527403.2675524596,1068157.679122974,431971.789377985,2384439.8098906977,342444.11392163084,734924.2912094254,587324.3715361304,496658.8161880319,317136.80809039954,2443547.9326271336,6127619.024949336,98254.89609774871,6504797.3207688555,2799563.789572328,957223.9599937683,125888.30105241088,456365.7952303835,3699538.233888743,440635.9267640134
2047,669236.3159616712,4212633.720529826,1416407.7308298005,627933.1813086476,1124990.9468002464,2059306.155924573,2504695.650722551,1549253.3909473752,1237791.4080161254,470088.04425879236,2180692.2109228703,350876.00033324223,689289.1787493065,602090.1312191141,537818.0528513151,318274.3519379609,2359716.6227317355,6013948.687347649,93244.2505823472,6421574.451386485,2890564.682596734,987943.357812467,120276.92282518368,415782.375869207,3867517.521184847,474412.7195507625
2048,562481.1115390183,4422081.8088373365,1124295.8628801124,601551.7817115803,1229757.6227327387,2162931.3489334187,2545997.809691831,1568284.5235164864,1467319.153117291,515022.67314709193,2002143.7112585502,311247.49181396427,633361.0008769514,581355.7788001171,575954.9980320389,347038.1200361365,2196868.328260775,5819141.033745261,94085.19233616616,6312173.799932285,3154191.804719725,852169.4041050526,129768.25089691656,421170.44583413005,3964072.596196384,491843.6068630266
2049,531588.963055938,4526442.020585006,1016349.8100905688,605170.4149166223,1289080.6780970425,2233225.0183101906,2566171.4398671943,1624966.93447121,1952691.5771130722,584879.0441200854,1704621.9900430383,242826.1354505299,643383.3081948495,537975.0272489807,578566.9546329856,384629.9192573949,1970066.100258686,5287760.954985385,98705.67306548692,6717640.4058259735,3397173.3012338807,799196.2132420406,149026.14474384993,430956.083913549,4015971.595290382,508047.9751726169
2050,466015.6617728431,4898292.899731079,863904.2186110273,597619.6857279958,1327391.1613132677,2284018.0726383408,2502889.4004861903,1660193.1588768193,1910578.18322779,597389.2844727581,1477825.7561924781,256532.39647701426,704965.3435417886,528611.8027975871,545844.5522721204,366601.874792654,1734939.586224042,4526445.2575896755,80713.16581777112,6849497.167626547,3413134.553958025,737966.1882499144,175991.79450594832,449848.1723521564,4174753.2503705206,533943.5405492069
2051,462194.85094924836,4980216.129054098,746111.7746617516,615549.3446991948,1365675.6572412571,2368237.7269140035,2451575.507627445,1754612.0575092176,1973444.90255258,643438.5122957279,1438058.0663664143,266824.2978536819,704288.9814909763,547147.7682939353,508416.1799481377,388939.53926962585,1535767.994476445,3925641.3842100725,92102.7755555456,6709573.761234129,3201396.424894743,870999.573667057,205774.850290944,477872.754392819,4596828.238258822,567263.4646453905
2052,476326.1014642906,5175435.618165458,730196.2214394219,674417.4279442956,1391451.4018084754,2486645.2166286153,2478791.167778918,1871079.6357030668,1839683.8027813907,677736.3090610424,1312179.6479941136,284003.24674332986,752833.8296974876,611792.4522140719,504371.8231328544,607930.4131738609,1523189.5554706494,3323999.181286363,79378.27755435256,6673833.303860874,2854878.4570669737,917183.3376503027,222395.63661180763,518512.69867134676,4938059.324156459,596181.071999256
2053,471518.32765431737,5102554.346778372,792153.940421626,694848.7029665363,1324065.6644640383,2482438.070094209,2588879.355263086,2008093.9787171746,1700092.43806103,698180.6738912311,910331.9690479826,194060.65601446596,800791.9630546799,679484.9082871714,558476.552155532,781687.3595900235,1881800.3897005809,3022345.6933586188,83426.76717772182,6729281.128562806,2493694.730564237,870451.9136729125,230027.47185068036,557709.0772333259,5287155.006602826,635165.7981786892
2054,442379.6616378007,4972743.830978907,854774.4590835187,674524.4466247248,1280028.3805483906,2427549.3517494225,2866714.5939972675,2089571.8899725887,1279347.1334662158,700753.4890971804,554390.4526866256,166699.25469600823,766023.7817905559,735913.9099988563,643477.0862367791,921422.8718224007,1841993.1551720148,2909436.9322680673,87961.96352799509,6679541.687488708,2254217.3900551526,900975.351107374,236384.12396937713,597584.494076731,6159844.869067751,684134.9691441454
2055,379372.38457845483,4576491.324689798,918059.0461410991,702428.8287706111,1351290.648138418,2564713.8614153587,3124468.8570286827,2159107.6680508335,996979.0663345126,708244.6709816564,587168.9356901415,176198.1779115904,655508.4581743935,738128.421158872,715378.792760569,1045963.2553448235,2083491.075905404,2850475.14877986,65050.97772008026,7127801.441344829,2187911.7737306436,846678.9041943182,213584.381394791,613702.9881126455,6549029.73615143,740761.7500142249
2056,272913.7647707033,4121183.5210031965,968826.3135378003,663857.644486739,1398630.6882219163,2543832.401432659,3335768.686139074,2212089.613657025,1046303.7462516711,722326.8097240916,726351.1522832421,183580.88827361577,537806.5969038984,709936.0236271358,732371.173080416,1084577.9687630148,2622740.628872648,3093909.6897151154,59439.61701160677,6821042.843347457,2236329.6556919524,833604.0843206536,206436.98862388422,617039.860053154,6387727.344277398,799115.8220457688
2057,190611.62563277638,3654811.610806172,1016580.6883514737,546439.4974242335,1518314.0915262995,2495086.7792755985,3371799.143787716,2266485.1094555324,975284.2493538327,716614.0293604882,880444.3033268796,190523.1546214135,443054.5992460201,659882.7061694552,743187.788535393,1058880.7445717342,2811026.9309571884,3390044.3493839116,61974.71027060661,6643517.669958821,2267907.7420189865,862502.4646853087,226176.8669823154,631718.8213750996,6308537.468241641,849087.5752074193
2058,166574.6336202542,3179089.4904500726,1101953.8395039218,498996.2713303771,1691666.4988230797,2352359.3354791044,3384674.3641160266,2280537.3526563267,1173319.4280339624,690378.3231534343,1111738.8451395833,195689.13194140117,432210.7307069754,622893.0253606995,743498.4283991993,1016051.4014490662,2601889.956108731,3643570.9625377967,77841.78857548449,6809651.508029549,2309675.193948407,907231.8173033587,223258.0314044079,644028.5753973696,6221810.976267193,878341.6762894441
2059,174970.7327804663,1771193.248046384,1119781.8633542794,473251.99486680457,1894879.3938221675,2450433.3127091182,3073140.934435407,2338990.7663564356,1998696.4116588763,670898.0674338657,1506951.2857955056,213943.43257829171,454807.8705513476,585903.36658094,753606.5582379564,1006308.9642788805,2670710.7400873723,3780210.9603708903,78060.71005508976,7392123.659062415,2311670.448348398,976596.260444462,216099.5851012912,661627.9920945158,6405433.877078054,923975.3858651178
2060,178982.29586305819,1564731.1499366555,1179119.9621233365,464222.5236500739,1906359.2961825142,2186093.7799293892,2715997.039915739,2433264.8558617616,2813659.1954968637,731738.4824634413,1868013.2414062463,272047.69492476434,435184.0366689713,589169.6788765918,782514.9426344561,1085127.5179744146,2162777.124221904,4092498.2569913864,121772.22248206615,7285216.661740359,2229793.0829582596,1051622.094276974,262989.62793978746,661396.555850352,6861560.1910294155,969022.9696606663
2061,196685.1281819958,1912092.440181314,1138192.2693709827,457659.1907152035,1980677.876613994,2117816.0522736376,2443627.342141816,2549983.6422566758,3483747.091519265,827585.1101655212,2090345.3304981077,341407.19490842946,431690.6884887866,600964.3778425738,821265.4890705484,1116164.2380929803,3015256.4059426617,4320122.913561646,167379.15557901782,7366498.012839439,2295175.603093031,982993.9676583618,252936.85539831672,639740.2985759715,7749532.828260664,995091.3737381058
2062,221586.4434003115,1833538.2085836583,1186257.5327129285,478106.15014423756,1997524.7529640319,2134470.524653463,2217927.9777631885,2694214.2824995858,3972428.7461432805,885430.5211752036,2396112.719561197,398582.9681676834,455331.9929329052,627695.283387488,840117.1681641175,1155031.982117815,1796809.5216833793,4651982.4158646,99549.82579186046,7412474.610927121,2457265.570400782,1025661.4768569525,245715.23915083887,648696.5101970329,8456978.53785705,1037014.5991951738
2063,238021.69733211247,1919459.4431246615,1315627.8931327465,508081.30756765633,1957215.4622389069,2273468.6296157837,2175563.5129992426,2928278.6053903387,4224803.124903279,930864.857607053,2125585.4635849707,450782.0848315491,439075.74616716045,629267.3423526756,864959.5171103596,1138399.5737531045,1816719.1543237336,4546593.790091216,117579.4665870889,6976678.738709167,2475327.971459855,836587.0435778553,240336.86813156563,676884.4682105219,9050792.967459671,1089858.184708324
2064,236908.15084382656,2045942.1282382712,1377485.6347027123,543514.2878030397,1944225.4797271038,2386053.691956028,2280288.203617215,3120852.8413136774,3691076.7368337116,940587.4895661934,2083595.9477315997,558451.5138825326,427635.88553977007,598174.7563533062,848180.136908872,1110004.417439151,2294338.9909424223,4717033.1282792585,115272.55674325296,6933616.752900109,2492460.445154853,662774.4793180291,228333.76033885317,707904.3268168687,9014264.491037818,1152214.8529651582
2065,233951.8201376375,2312480.505403633,1304597.69818212,572704.4499857962,1939185.1918888388,2088562.315385358,2565528.411751955,3262206.132859914,3247289.360737983,882293.4907945659,2350743.466189819,646496.9623340426,454489.56961249164,539403.2696217186,833933.786680299,1120973.1362284778,2546748.262723172,4503156.670104829,113029.55031700422,6993536.029047276,3029597.5762690166,644783.0634580805,225615.7188385643,741601.8168429566,9091569.540598422,1196020.4403005634
2066,239659.499279766,2558940.7204279597,1346832.9466181486,627729.4054662773,1924517.53680914,1860187.172070026,2860617.951971576,3354018.6820357167,2822374.832263887,818497.1772117927,2271723.294226871,972516.629796089,480711.90612840094,463620.43636197376,830741.1617577837,1138753.672944083,2814772.379037713,4389254.6603319505,111492.83322339163,7775954.163262138,3016316.742900781,723689.2339979808,231029.5029262884,810500.5523113288,9137676.240170756,1239176.955207879
2067,268487.44860899623,2972409.133749246,1432889.2403013078,646235.8466756946,2070747.5926192647,1769726.4547527744,3144536.718809001,3375791.1900176913,2587039.040182822,764911.4488124581,2250590.1412991537,1402853.6341524497,514981.47030505916,363726.0058997706,870928.8898435386,1198709.2814212164,3164104.3621600554,4058353.259411725,100742.07239144763,8502144.00572182,2841396.597334705,914588.4757125431,234583.43854115327,866008.7361083305,9264385.959147647,1309570.849764164
2068,271502.8871747567,3174383.2903248128,1544000.3146938058,678576.9971671265,2221163.2343477756,1808803.5222132422,3419385.8919454487,3333681.3832106655,2546506.648397938,745562.8830083791,2495523.452869968,1559888.5804748756,531469.8194959305,278235.19834264996,867935.4810742902,1239019.4879173278,3571387.2315380387,4121450.879015524,96169.36294899067,9347211.58425226,2520605.28127513,1028516.6416597471,236337.90121441128,876874.4046419344,9715125.047139203,1347989.873352499
2069,331466.5949583047,3638662.1929972325,1371541.3553196276,650821.5805730931,2343848.313347848,1783028.8313107432,3627036.2556198426,3378828.571418379,2306144.1248052646,748651.4172838419,2559053.5799903334,1733976.2398051491,530723.2377718836,215767.7716359139,888843.8947445397,1230779.959314281,3702538.3794219317,4426613.706467333,92249.8522077205,9624850.067632888,2249329.3865886764,1103819.4092852955,230579.48167674203,891191.0944699193,9671562.423994547,1370088.5527179595
2070,451474.1712285509,4061905.291827985,1531564.7751322899,615397.193044291,2513754.0669658305,1636252.5266566316,3484708.868882516,3530380.994291894,2114245.0468775397,787875.4380138948,3037450.947327466,1758794.981554821,543943.9199574486,175720.8648457619,884433.3843556849,1183748.947200277,3625674.334279095,4668142.367690642,98858.43387791704,9183780.045483949,1921130.5830063059,1201929.0401945186,214886.30480387743,907912.307349418,9773891.176220812,1497867.0972525568
2071,527105.7665766521,3850461.6947224643,1297868.6275245666,497204.5041471338,2587080.1674903887,1977828.5281214027,3179877.981357818,3939636.540063581,1970892.0468157295,892922.9218241166,3197219.5675867503,1757616.9839757043,564864.9175778922,156012.80099569407,925342.1431915048,1152536.248536814,3445547.793762161,4965191.00874466,111717.80851726272,9324665.802709954,1771748.7125511218,1177363.7943801207,202696.9370930258,930885.3404220531,10407312.74839998,1608931.536033429
2072,548560.6728753976,3826287.9522734843,1446141.0215442905,446625.20420767914,2635473.5153800724,2884853.8815998095,2890546.850451577,4287089.063301282,2009495.7223242563,850522.8410040195,3113339.2803914356,1710250.1737760582,559211.5878986934,141506.68328079968,959582.7550997462,1106610.7988621253,3580900.299074945,5461848.172197771,90586.97490708955,9332798.950653832,1664038.876071379,1100952.0870968406,179870.2402640481,965668.6989340392,10605143.31846932,1708382.5829772276
2073,592250.7308574695,3970987.96284575,1472117.2370698063,439285.75221393106,2597890.0869323667,2988740.8152582957,2570441.4292194336,4535365.70974827,2483434.8612903263,835863.3627669662,3409751.5914169857,1577042.0605815316,510074.82614852185,126896.08812952458,1005660.3640760422,1082366.4328885076,3750105.7146165674,5594085.760251987,84906.73847378719,9344481.30721919,1987959.3884832445,1062610.7141291331,157615.50617678632,978548.7563089235,10724243.39537002,1801271.1271511011
2074,590745.4473770149,3890196.5276766107,1290338.7295143818,536424.6317449791,2580119.4101594593,1684572.453352629,2403795.2856355747,4917787.787084006,3143010.385198678,807801.6992436381,3300040.3797767577,1553354.8691406567,517747.2110166239,114516.5119166177,1033911.3544472218,1012414.9195795758,3866873.218733385,5357181.436811797,84237.18372938642,9681021.062676266,2436175.6616978226,1039094.3862897542,156945.20524784675,994752.3798232722,11596280.166620908,1868136.31491479
2075,610304.1277176999,3676004.3850415866,1227681.832125538,589885.5426425552,2485835.105597263,1651805.1582779873,2654437.069592155,5191332.548058864,3443397.05564744,798642.0708273451,3090716.9227716555,1319034.3720656137,495181.5925021523,106184.84168397298,1063868.8597331624,949727.7336918978,3969789.259750079,5151197.704194572,84118.78086994213,9697009.934965443,2857177.8636414036,996626.008353879,157042.83031293476,1005861.323995008,11876453.906040406,1796101.0756414444
2076,692047.1129146618,3537867.775829204,1563930.1400355955,660066.9464163978,2824841.039955804,1942441.3997293347,3206074.6934879962,5447692.975444918,3784219.8785224753,697492.0158272302,2623546.8874114184,1103861.5516147998,448856.6616078364,110764.3570124032,1049931.3625716853,889365.1698761903,4001485.002361573,5083759.920026031,82797.41768903699,10009225.051901143,3167659.3098847205,1038398.7219472992,170847.38551596616,997367.2739349705,11259641.526828337,1772674.1450135391
