time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1998,135465.86917992434,1136966.4836852988,128818.78038689923,48167.64341191943,148115.1158042738,188224.82863082868,112749.95475607007,78489.61164952867,33845.70061173764,20492.517798819554,923672.0383732326,91399.5263282357,63804.507177335036,15387.795093032337,12650.397576024043,32940.5635688096,281041.4822072237,191098.37256873146,36116.87203801658,743826.869326641,129688.95475288814,57147.49989655421,186109.9193203405,97820.3361285827,89843.5801138227,28928.721998471297
1999,124665.90806435463,1145534.0155289334,123721.8147708155,47853.18532697506,62919.24767563624,135307.77053563137,103518.26757378055,73684.2515425517,34072.91574002275,25444.545218975814,936476.8389308145,89745.09623512538,69315.4796788249,17781.755297657444,12272.196298071636,35916.16411527348,182957.83719327248,242344.59873072992,57050.84176539751,807094.4493131123,167578.655342545,72128.03938691688,237418.41520991098,104028.5301284048,91610.94455619052,39527.73843195652
2000,102135.07809178057,1080505.3261902337,153353.50769021764,43664.8869521145,109395.81524265146,137821.7173003194,101690.89370887575,55993.87039846551,39102.83291596804,24423.604701890636,992687.7814774428,87850.75550136418,83996.34883492794,19903.01365086135,23363.045721879702,72704.80968437796,185669.94086202662,211094.1333879305,130779.60094913577,1136290.3572606577,191048.6742809589,86471.60256167268,250315.76201277433,125012.24769618441,82004.49852410055,38951.864123808744
2001,93963.81262000558,1094635.7324164042,127745.40761366085,42727.99214754406,116986.10564269689,158707.27576943705,100987.34388094716,104226.72212007998,33034.20573356665,26016.300719453746,847889.8587854499,158450.01782852353,48347.91047948464,23729.72528174781,18785.964673545826,116915.19589190125,207278.83202571206,222782.245326537,102218.43548747477,895336.3972198851,212845.53592093135,63628.330629086835,252849.37843127435,90150.89447490961,87103.44418868513,38558.01362564046
2002,173059.24868662457,935561.7612869941,109240.84785645292,46066.05529059469,153798.2963891553,144118.620168532,123686.7047153081,120553.41442228726,45476.60299694137,37298.20660558819,956695.1644325383,158027.91892555123,58851.200940633185,29429.819934816358,26241.997011865387,91860.09164344832,254526.34180791094,232682.57220263546,132111.22030438477,1072584.3337500733,213858.3484995349,85337.74727053144,206201.74405031765,151300.33061936338,88822.64838586263,34414.04066180579
2003,134377.6422844549,1119346.1582671364,151362.50141555083,37042.65741992638,157896.9147519292,90967.27322603067,128746.86361861388,89562.10795676586,45755.03987165609,39601.22579003912,1027017.2623217866,211883.31355260662,74847.1173640103,35575.75187454541,25068.086531814144,124111.3153347313,280717.0095949161,257411.86528880772,85358.99833249456,1170594.6673536007,212600.2362892393,81195.75837124146,245045.8020598569,136924.31882009035,105478.57005337461,36402.67920219379
2004,139027.0149856354,1199149.7613820902,158422.14831560827,47041.83456340039,275789.71831095574,171350.87671573216,142428.30717544252,84785.27593947522,47172.576026557224,43624.30714053516,1201383.7439208732,248971.40132348918,93807.08932795178,34609.54471090958,37365.07360782287,171696.06934371495,374389.9552707011,279680.16365511174,74831.82912392811,1471884.4289708142,231777.40993738626,83901.2393635378,312244.45280932117,192597.70327713882,106947.97326561266,59912.004941456406
2005,137919.4335709111,1331600.9910164177,239902.31071495012,50742.25285657447,273405.22529797937,218073.73229499973,138686.13559080096,83134.73786321064,57142.370754318195,37688.351461301834,1150704.935508238,249566.76101598213,108419.26547306379,51729.55390988042,33886.164589672095,171395.82468607512,355799.6047725917,281581.6135092341,100218.51704305323,1688714.225384035,183779.84254973804,83287.59302178962,291783.34403254144,119450.61614516255,106140.70717778719,72481.48698568533
2006,132142.8214422663,1198689.594891268,228137.39572666062,58892.40934097692,301490.75315026834,255963.35203136166,146610.99550778832,83475.13559875787,56519.27889529696,38433.740440494366,1429212.6701559252,270795.6974432108,122803.74530194013,48549.358268930875,42750.356512880346,259352.6200476662,347663.11138164357,284264.16279831884,104312.95673963858,1759517.6844755248,162181.12970611264,60425.63687272856,270068.0588964688,125772.8332970104,117415.21786554609,79302.85432837158
2007,221132.3070722664,1341488.6983695412,232376.95983105837,68677.72286020043,366041.83314182196,300246.6660183425,207115.42224321494,129517.979928366,57687.68870533609,44515.558313207366,1300840.576931109,275408.67984262644,122677.36004003006,83517.93738909854,55877.448291656154,295554.33780576405,448200.4598328447,398593.6915193887,109529.8606729857,1814458.170924746,266243.4215818529,117526.96857625646,216248.70055090933,135376.3272629808,144560.49456291524,85709.1754559517
2008,133138.48416819272,991187.8669491948,225785.09981088937,48249.64642720295,366414.5737250857,289703.20570452884,196551.70163417407,109681.80899087522,65591.35365673946,40143.90572852909,1147555.8596840561,314101.0836775829,47377.82681710466,78447.71419713889,50706.81783470371,333184.6014257718,480560.90144520067,399430.1279546068,81151.56462367886,1710820.773056664,226544.3904345975,109856.21960579013,200782.44800267552,119353.63849430604,113544.3944924424,67998.20926859013
2009,123660.63229533286,903866.0352839311,157731.58651125792,58911.73607515633,296906.25861602434,257787.9056671567,265080.8972969768,139413.40032715624,70202.11300171842,53542.381523918615,1229216.4440809619,255715.4352902863,86348.87835104208,62684.10686029882,34969.82809875826,195223.0338010772,527178.5529279747,407515.4061165946,86608.7680612079,1723743.049569147,254467.79647028324,161881.78150061084,242095.62524901942,149483.0090808556,121790.16440503413,49673.495758457335
2010,150093.419122713,1264382.72344084,84122.95109211774,52053.08611355662,399456.5719298388,298865.2398514694,227275.10488228593,126818.64379198424,80965.34168604098,37019.105251303044,1418261.0454979693,285832.1330589349,123340.13651906067,27784.63250539275,33224.32808008906,157678.7477886479,421430.1602750301,408544.9707230899,113012.1355159502,1820536.7239970793,257197.9070724371,169689.06261861854,337125.78457182774,159546.52934256475,133423.07926141296,39227.3940830972
2011,144986.9868678321,945263.9769202422,110313.08475176344,53842.635079262895,324455.82916970714,347098.18525048596,205521.7516496055,121674.89764951456,69921.31238875499,49816.15037091443,1640106.746204321,307097.86978787207,152863.77661442765,33327.00637684488,36476.37325149908,254944.11114373605,388335.9690798128,476161.11962313775,109960.85941645765,2187924.956553018,262478.50140188896,278888.51719282026,309507.60669644224,158346.58809869006,139542.58149456186,48684.45017230408
2012,159173.40853515136,1315224.9713554857,159003.92235217043,61736.08643900809,381503.7040601276,346912.46569666854,291336.517769394,133580.83559953148,65404.570821454705,61067.604708999956,1431453.863848449,307929.5697346409,204967.93542500312,38423.96525493542,48796.36978715107,217682.04294902927,500613.05513456225,463034.819484283,129075.61744799925,2301073.942214351,340469.41820637876,338341.83376672317,377359.14529221604,193253.8312811441,139763.0189269594,54087.89746522018
2013,238220.04380359038,1639192.0509766897,175752.3862262202,57751.795497166466,390395.11768607324,362852.63678046095,256446.44500096503,223449.49502027428,61508.96192358566,62417.12303402401,1492639.8859558762,286389.5241089029,225283.91221437088,53447.7649637492,35922.58548001199,241053.78865082652,461895.26586443465,467070.25214949145,163695.039088994,2559686.5413710265,425231.09675045224,279336.746523749,483043.96145205945,208491.70713782415,137602.36502312505,78570.42281794836
