time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2023,7133020.337626447,60075110.6736967,9797603.409244372,4283509.724096591,16621996.452316942,10263059.707667291,12692766.17701207,11765421.74838177,4439199.8595171105,4004456.737394112,56197790.44754497,12161640.83351908,8416338.011276167,789215.7264904802,3518990.81887555,9632960.309038466,22588237.646664772,38466799.599937126,7009442.458475848,181112395.8121942,18171283.556581534,13893786.901571447,22038892.476560425,6283847.061491406,8248545.087949804,1909079.2244749619
2024,7063566.460794585,60292148.266115546,8952859.329959484,4658555.468776636,13460718.160044126,13827191.470307557,11999091.310449408,12051574.856461229,4716130.30364836,4365145.41186851,60646492.756191716,16853175.743668005,9807655.997756885,657102.1938179448,3134495.508212817,8921158.818998424,29133935.74580195,44004550.47458408,8147806.205912448,188431357.50427255,20281709.95172251,14347247.457880186,19140891.064571127,6402407.298283614,10949080.648550186,2281092.9101381074
2025,8361407.372504916,63347032.67203855,9289364.83181751,5558095.912544309,13469648.260103872,13789620.481893603,11001636.181565275,12251379.218489451,6299770.996422803,4338026.351456538,61314266.26943431,15602315.545615569,8031903.727173461,680117.4820273969,2801078.8258916605,7720054.602564673,32942887.638310693,44514719.27407348,7506291.99276375,125723091.11057833,18840091.831950266,13165155.098883787,20093587.021569837,7162611.079253248,10880138.397430375,2865587.1228209957
2026,8676342.211296853,63838327.91667375,10046932.308992349,4831824.116104525,12687655.204442479,14298986.54334029,11697375.121806052,13981507.996168036,6710831.678790546,4849610.18537096,60362033.53782928,15814195.162603125,8813103.671999395,961663.5254803519,3709037.815629764,8498949.624874271,35802720.90066278,51285946.17746821,7625867.485320583,125674627.45247386,21312276.47229643,15301865.468952153,22438764.92469175,7430906.556047696,13171275.893642513,2652251.5006115544
2027,8248663.686089292,59637560.40900465,10472316.010194024,5670906.289706366,13941158.396160653,16368289.295203052,12945007.098404068,14793437.745150503,7533324.061744183,5027992.907079029,62137730.96931741,15650111.342914436,10088745.507139359,1597668.759036025,4914959.511041257,9738858.121091414,38460002.346284695,61893944.615562536,7235843.704804028,180281093.8469122,24946872.52790156,18579926.125263978,21963305.204921886,7658020.598709832,14764424.662138626,2770615.098677818
2028,8458554.166162545,59761512.55422356,12044499.586370125,6009021.814506755,14066158.004439365,17060644.37318721,13499641.727321886,15709272.275888547,8047011.914106679,5301301.332213747,64279189.42525795,17995369.29393631,10597471.06116114,2422620.558777411,4978125.812679768,10219452.14045795,40420257.63569897,66499507.65976604,7524281.31238385,172696643.68861806,27687465.12832786,19830339.180075087,20038695.609898154,7730423.177481673,16466423.900428407,2976960.1895409827
2029,8629694.04746364,60364271.94419898,12336726.008428099,6158902.600479908,14818933.429811046,17898093.051341914,13994647.69387581,16940442.65941086,8295699.899049925,5504287.202769672,65075632.5204423,19425342.34892844,11113534.708983047,2578038.5769073577,5407810.5733117,10480715.737166347,42208902.644220226,69305212.07719374,8253945.836616704,172854274.47221583,29745213.60359146,20953846.079664316,20622172.32562637,7788894.767398298,17302668.724846616,2980707.094601355
2030,8670455.669750497,61178841.85554961,11765773.567696476,6392623.171785135,14536227.33960475,17992186.995838556,14416792.999488097,17584204.76191442,8270514.690368076,5596943.8439731235,67620527.74833466,19152738.206960056,11564750.711582383,2700095.836545101,5408030.004888765,10665038.603178587,43930997.51646547,67682736.07148187,8469400.66809994,170292888.0624685,30631410.82986052,20629643.96850607,19606882.77524574,7726888.3971032575,17526543.841368016,6769454.4583322955
2031,8845695.304240195,58082526.10402366,12144094.827056933,6760673.877508796,15787730.363205848,18924503.522627067,15242608.316182857,18995388.362516325,8497097.043825364,5933621.448179792,79878485.09025286,21431251.781714786,11791567.580413632,2870211.871556017,5174763.465624896,11306992.461389637,39449012.054778084,68786462.61960301,8456821.417558756,162895466.43075582,31797092.80125717,19848044.5907939,20138746.568271488,7604400.086473796,18513357.847193755,3169840.824109785
2032,9201764.80382363,59742893.049139686,12825119.22096426,6933843.282684619,16692376.853633452,19775330.98234796,16281323.250940442,19549051.53538518,8699434.159503283,6187483.927274881,91885527.31612246,25074394.603077367,12207321.244770104,3104251.7747197123,4904830.649228124,11383500.293089237,39297555.958656125,70496210.15582193,9002749.321760934,162710469.57080734,32342949.021644343,19219013.62408611,20321083.026095174,7546010.0711144395,19149773.793698113,3329742.5898453565
2033,9912235.773779476,61809001.935263194,12379541.099432431,7048537.291486424,17679284.087392047,20092771.3157581,17855167.71284161,20207331.65434345,9051284.741358243,6434972.952904171,82787633.69952586,29217706.975965526,12585984.772393586,3351384.2436391194,4864950.93269657,11558973.445844853,39624065.490528494,74190875.57956284,9021097.824786395,163272764.24036583,31916690.931751207,19872589.395424668,20713275.3631355,7725485.792654821,19830712.24982858,3548787.14151318
2034,10955941.936028982,63861704.594842434,12416393.687029762,7250216.162405262,18528101.662323605,21088292.26098892,19612430.228378188,20746911.898515515,9444125.20590814,6748853.56690912,82956966.64004795,32114743.842145145,12719659.291537812,3446289.6189398426,4895922.992217762,11581039.157468379,41008115.86972312,76354510.99901348,8945465.94796959,165628057.12332785,32514381.198355906,19970642.799565367,21762535.92881379,7884683.776242259,21313408.55533503,3828264.1553289513
2035,11120452.859928142,64484922.3685531,12635992.060172789,7216711.823591792,19133939.621820737,21538173.565544486,21158732.543856643,21019461.64582719,9656861.274023525,7001725.939168994,83101369.18397209,35438307.48731407,12811496.525340067,3515645.439905053,5274948.981505146,11454375.10103074,41732173.53313003,78006134.64589112,9344064.21302163,168131087.92080316,32983653.350009754,20841936.449515104,21741590.7979468,8091926.283639016,22232022.479668375,4104484.6566883367
2036,11359606.273012621,70415333.75483055,13057366.37810723,7750638.519435998,21155227.6383783,22561438.77889767,22919627.912581544,22666602.184165064,10156128.893372376,7538089.373432684,76214431.89094752,23820612.405908264,12395206.11691037,3534327.3167575,5731305.190188091,12131032.72873622,44410102.237260334,78324511.34684344,8758374.575980715,163358162.0983835,33597583.620253325,22063830.39569636,21778219.85037157,8417085.583101215,24130066.912138227,4665735.310703019
