time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1998,743990.292175463,7789993.478944152,660691.698356992,278020.34021697816,887587.9859552839,1034075.7357989412,545090.5684850315,225575.04110740917,152770.7553532316,101857.94452150632,7292414.089766504,754357.8784558612,199725.51711201892,125176.73123268603,94896.40341543434,504566.2686333554,1556469.5780834947,884401.2246942364,176237.53662670666,1795790.3303543716,473353.14094152715,321189.4820792649,1882161.0536471289,574288.1052231691,343049.29896975233,203988.73633775677
1999,669540.4464446541,7466953.037170514,644378.888321538,246730.51855607395,588100.0073280243,582364.7243574352,478861.0034285938,281956.9426876837,122143.12255396273,117795.53984457774,6552483.641921199,627032.8337896179,344983.7066056656,115351.83339193047,101608.18274099127,604898.3411146363,931054.8384484083,1080729.8893887529,315173.6775751207,1864430.7796223192,802390.8559008668,382313.2547373156,2032113.3650200535,597092.7053256059,337756.1766087146,198564.01200395956
2000,551555.4741186027,6778884.724461969,775679.5683045781,200257.85259726603,658059.6173930751,625448.8731599345,396439.2360789776,226700.0837346355,136452.55118907735,65316.46497854424,6217960.988561444,507981.1607520809,398384.5153688051,112828.76669457351,191233.49994076238,601887.0805135268,1116021.2042158034,903495.4898753153,743694.5519770926,4498938.434093551,729478.7007602317,536476.9287983335,2025555.3894434609,623148.9906007283,295215.48877437436,161762.16069730118
2001,618448.562734994,7234762.564112171,602370.0793519996,210459.00932209668,672497.7171758462,686546.6938291431,431723.4367557978,382202.0506888135,144467.61828958726,85526.0226744997,5691513.880258284,839364.5721365353,184239.9698506377,124729.30633566722,111471.29979067827,926956.7319697755,1270995.3018978662,899375.9773041718,613042.8179595512,2066507.4771675984,835179.390443475,510849.4360138168,2055016.8148889742,423774.4031941453,322146.63595538796,181502.95132163362
2002,981038.788959369,6092153.300293273,590846.4502544306,223650.9353424897,888337.055221461,595064.1816776007,484269.70615539444,483980.27479161636,151223.61077047867,120645.01526354626,5564575.592159695,804102.2490810817,311752.7666855115,141845.76621293166,155796.49999834617,730786.5930199232,1423376.6342738303,1048837.350624895,763132.4091087235,2619273.1543482277,908619.2315897009,507865.31452261284,1690006.2114619464,749541.6442718436,334317.5459785791,180271.68306606342
2003,815233.7449627952,7040057.75122368,837619.7159584055,182072.89283397683,730567.9824217549,511403.8938898774,508095.11282819876,362014.58962225995,137293.79538623412,115470.08308204172,5864021.002886053,1026832.5142334545,322335.31102953455,170376.02826349367,159676.12488736576,1011008.1206685934,1465564.2236779975,1074357.4918754736,559204.1740556688,3208575.7601914313,939937.669653023,541422.5414296542,2000002.5523168636,576926.1554976199,393462.1297664164,232626.0397859976
2004,848405.2263037913,6729245.011083235,818506.1855636162,229219.80568297202,1299767.0725577045,906404.464231318,586057.5405825846,378021.2265630104,169117.23383950288,143652.94662422617,6738022.372933738,1140023.0012437166,403304.9574663059,225304.24313649815,225459.3694931833,1083527.2221827402,1963922.5888937656,1299336.2617059706,508888.9662545637,4258766.2084744,1100377.4343579046,551920.6506398051,2385329.4649190633,905167.6387085367,420602.8260775607,262474.8943326638
2005,796674.8593510515,7708212.944316584,1003620.5364711403,255571.27506748817,1199648.7157811362,1094709.237066306,518999.20878595987,295731.96749322047,171472.48186645846,106072.77460759149,6340446.787669123,1183622.0707553749,453422.0467627109,248871.42751890013,145389.3657406767,689023.6237581392,1839638.255861441,1265566.36905167,628998.5045080294,4149410.9042880735,820492.7622010881,553350.8635480704,2192287.018025584,564878.3711473201,367779.01673122105,290816.0875415742
2006,778626.7822349924,7276219.554549363,965936.2353268575,290844.6561797919,1311493.7946958493,1292961.1787645428,604929.6048962482,290819.1667300775,201985.3911718324,136722.58564901532,7969895.689198724,1314836.521219824,629782.9460074666,272617.2196329701,202098.45236399674,1166125.5291563682,1951324.9736640241,1261670.5247556968,660024.226196689,4450371.053257018,636803.7489498737,383437.8936277094,2124057.291959372,668483.9161023383,443723.3118707722,301032.42037594714
2007,1183060.5544870957,7858179.437960331,1072504.735025787,350325.20915223565,1733610.3870362984,1506903.486556811,812634.8029931443,373663.0221028104,175901.18789356982,143928.44091095458,7743865.057986493,1517007.612261857,662412.4786865264,550162.3041729818,305385.3961028781,1797772.1536858003,2237479.7471211962,2362437.369256151,755203.0850101821,4674894.269995415,1235633.5280820595,642391.5374113419,1875739.8047164192,706911.0581582322,630480.3513954057,351988.9003924796
2008,879767.6774671061,5568933.100590503,1037548.3160900514,211680.1458615263,1735033.4804497526,1370669.3484794535,786392.0287542756,486493.7333992599,229902.15065993147,156950.31780349277,5467734.329808602,1384871.260468175,239148.9051540834,340216.595103996,255332.52747454587,1603046.4811934286,2380543.877073615,2002044.522483004,584393.942376871,5074807.433495138,887507.3872767325,701486.4018858776,1502695.4245818835,664322.514841853,394606.64883896534,219072.9567954767
2009,905492.9992294341,5417625.614871321,620168.7240054392,279915.6052730176,1372397.7820079338,1156813.8904260916,1023991.4929560012,489093.1020101593,241526.5530429022,192440.13083268126,5610358.60354973,951354.8803853182,330001.27934007416,155052.0288578449,132800.06335462152,949809.0342837865,2905807.5025854097,2016112.3905526837,598462.5926695951,4269316.1474994775,1200542.297835617,1016505.6099140042,1569425.9342144758,636719.6543884167,473653.79638347746,164400.76494584212
2010,1139063.73783781,9248538.3174318,696999.8372611497,282959.0152330476,2216879.3432815326,1361291.2199540138,918026.3642236823,639787.393571857,286674.9626310539,140194.1886158664,7127895.732853947,1207715.4121901179,467295.0385416651,177283.93394873737,171503.16731616695,1071744.7646407757,2093193.033169165,2033135.7396989346,747795.8830611742,5562907.599790769,1192216.260087298,1100994.852707644,2227555.282564792,837556.8506385629,547312.2067463938,246675.00938083997
2011,1003014.695102469,7057508.388376242,746075.9316171928,261762.62947794882,1825603.807067979,1710666.7005622103,769975.2977879593,501100.4000034819,258247.85322836618,228067.41167606474,7589219.673609644,1213006.8786955555,591522.8620442824,232631.91540899043,205108.49739047937,1330921.8301898774,2009102.826853725,2238890.791000341,617549.3878807419,6560488.874824954,1141468.7669484557,1641508.7893764337,2187827.0084065194,789465.7354469137,541115.8708299671,322083.1046629523
2012,1060330.2436601259,8244365.624681535,911878.6510932014,321486.9504811509,2096990.3218499115,1729287.6747155066,1242465.6615317222,611975.6643522934,288903.2026318072,296225.6759196873,6651523.427849705,1295723.1338374026,933936.9818590549,227135.98345174902,317281.693918774,1236259.1517719578,2663499.1955543645,2268273.0541197215,699470.7656231391,7105646.019533643,1413548.3089671934,1883492.0642294728,2471033.712107171,909129.2618746741,514689.0090734327,311212.18145182804
2013,1281849.758057852,10057115.266819956,936222.0533013464,295642.0220355941,2119126.2336898022,1701231.2277025236,954014.7905810043,987820.9000546403,277126.33164279966,272502.6054347643,7471411.124174363,1160774.304858523,969540.5613861503,257036.23771539464,221097.75982222985,1460684.0051215885,2332550.119416297,2141737.2678483906,885957.5266973574,7991906.009479019,1779395.822436141,1389985.1945657232,2492756.3748383005,948194.2603788914,470885.44208904816,440209.91049943346
2014,1166297.2093850884,9374653.31215391,973637.0065524786,350310.91914916976,2058163.1568787096,1474138.7082969397,1150955.4753371994,743236.3656076781,298040.66712905053,206850.3188311564,8734803.627064334,1571954.7275869574,830235.7407641175,211306.49082333897,332945.85041917604,1452715.576329652,2883976.6474027312,2652114.9987240136,859148.71217172,7815638.784026603,1632045.4688839505,1264820.797900192,2210679.285557152,927774.9860464206,590343.1471675467,273250.44124636933
2015,1398413.849791364,11874146.31657568,1063057.5426283446,538204.0409361118,1552250.1558600264,1528040.1556282644,1104988.739034801,600287.3012084207,387620.8440603416,248614.16887837512,9192830.422896823,1879897.2496582444,1392007.2501578343,232436.81045168845,281591.9897424586,996983.5706488142,3845210.114076669,3367806.3232834255,1084486.57579193,10056917.73261465,1727830.4781825491,803414.693624262,2635044.520761003,1027635.0502692279,824018.7277200314,409730.9106138832
2016,1376482.7292411446,11142691.605261674,1212919.7212160083,426897.8903358962,1523246.7749880473,1446876.0730769697,1247168.463505008,826410.5533029358,369123.5042647589,215886.83719787153,9336834.484123055,2184125.9772371086,1207552.4210696837,327626.5853189243,344396.08183660475,936643.7673882493,2990107.917401412,3105706.478091602,1015409.2311795208,9316198.711815445,2074125.0370929332,1284128.947886995,2578999.1452653743,1087895.601112018,1042487.5653113627,316600.8679945526
2017,1691517.929096318,10461958.540667193,801986.3145389479,384581.3656012403,1806726.0452877225,1418491.7700478532,1051707.9420804495,553030.7055616626,279381.47314433806,166266.82254512957,9414845.40846327,2634818.5258346717,1298455.9691092197,349224.41672873835,257094.7370727486,1509700.5774273619,2369514.1800261377,3636231.99567335,1020211.6614062466,10022082.873775227,2021435.025831489,1360912.064166754,2727659.8335747137,1126994.414446419,1011969.929797202,519455.95322973013
2018,1722935.781401649,11227508.904504355,819954.209004109,412569.9533607575,1853788.4097238427,1326703.8039546236,1132818.931645571,744806.0806521558,363237.83241674857,223265.80672448542,9280668.645056143,2254096.768130834,1102957.325600348,402624.4672927087,786115.0951432652,1555145.4475371358,2029681.5762306668,3579632.434100051,1031730.6610308908,12172911.386428617,1895047.692535649,2145104.781090143,2611563.3762336303,1327053.534031178,807429.7524462297,396632.4765822637
