time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2016,10177202.278460126,75241067.9444635,12939002.37181152,3180942.664832666,5613628.420009346,12518857.353960808,12191087.306158539,7315548.38955597,3831941.7339303424,2094010.2165602883,73659268.98298636,18181330.576905232,11139255.388174742,2242985.3755746554,3648255.2874340108,6201254.464053824,36104608.90663698,53422235.57728871,8552906.521753764,153675548.47846386,25391759.861613784,8929117.980477335,18530838.584255096,8511877.139630865,7846219.102890904,2403814.1168538127
2017,11616829.806163814,67412537.61657405,8225779.491572912,2766283.370880528,8956668.617206544,6608395.440777951,9737363.543719208,4993592.96613224,3341343.765872846,1884759.550750826,71882947.02463515,23388581.76780409,14399258.161511682,2041802.0833753524,2886207.169075765,10638931.36079232,17465029.715097204,52234239.80552435,9160898.397789193,148767318.67841056,24449298.810551047,9847929.204158083,21460120.450320248,7271771.642760657,7511419.043036691,4056846.945182234
2018,12352395.035364335,76538011.47555889,8953555.934864597,2923213.0572115006,9117525.256823972,7646836.892921147,7716947.204415451,5998676.63167548,3652425.621955931,2051322.9419810325,69018667.76333036,19341104.40854338,8873747.99466904,2150770.452241331,4974093.999705105,10212144.494079592,10710915.2246192,56995025.63394485,11174934.533624208,162253734.88468727,24829496.5244421,15003692.492665062,20542350.552755643,8741514.457698222,6722770.465567729,4047345.569434593
2019,10322499.918603396,67019727.10393332,9285415.365583042,3548971.4331534114,18047955.415752213,5334174.653203627,8047414.889962075,6384296.872783792,3711961.78210962,2403896.7700536135,69516463.02428797,18790040.61243415,8793689.469249943,3982036.848471608,4218924.668543152,16079514.333819823,12968045.394822344,51558022.72080596,13188700.213219708,152754249.73553118,28185455.664207842,12872372.15598218,17593218.165530786,8161521.07257232,5782344.5933273155,2695986.6375372694
2020,4373561.083016276,30357537.38422104,3521282.781837784,624256.2974513273,8141245.805129465,1421424.9564785315,7887449.96593968,3829435.924974429,2460179.691629264,1448138.903586302,24682353.04655629,6628550.965390789,6397461.296172215,1489955.6039764057,4101945.843863649,7368185.058463424,11961289.740037931,16649450.512865901,4425461.969366238,75504832.16180718,10110938.528645314,3591026.3673936515,10767029.485152317,5347483.6790999845,5694886.764322947,1547481.779084752
2021,8193122.348351207,90373088.53730813,1809067.650927331,3477947.5454911552,15813488.039765935,6873175.583287671,12990810.470258089,6150613.79545776,4074799.080045923,3047954.0574449515,64128711.62383858,20772180.060607225,24544643.125284657,2225959.006782165,4934681.22324153,19636436.111983754,28539000.364334174,32974852.605283566,9509315.95760106,202876306.1974963,8678094.409200037,10637712.691479791,15903619.47134143,8763072.967206305,8157539.891311238,1898491.4244806373
2022,16646337.26526225,76501337.38387653,17187603.81813376,3509293.6435429454,11944013.927877609,25951378.75646828,13485702.994998623,9477896.574020239,4146568.588614441,3106601.8606405817,94735237.5158797,18068674.55288328,12985800.8011856,569280.1375194573,4441413.311506209,8044808.581926096,55307068.623372056,63215168.54115365,9505708.542327529,125559521.11327009,35441112.27797372,11287078.023309022,24753872.890934754,10061991.969071856,7598505.094183634,3589916.8228258495
2023,8706537.626010181,69813564.23823461,12503424.477762597,3269678.512727362,19162068.70749599,11612889.978226572,12239717.146103198,7591141.324860645,2914633.377171583,2606135.2718356433,70918363.30918026,13478477.614856234,11452684.177086933,731586.3594119935,4840611.261828127,12467546.894002916,23396969.967997137,54956624.60463098,8113030.0937344795,186132150.32156637,23563762.10317172,11076452.38376475,23024648.39873125,7409496.933056056,5610213.653397358,2423273.991212819
2024,9057311.744266761,68580148.2527043,11267812.959862977,3685102.554324565,14988205.850582367,16269866.400451597,11654422.039289545,7872179.006348881,3893184.5016782475,2996195.623520528,84744347.47096662,19235599.616094977,12566751.71203295,983245.3399545824,4586145.587477854,11462211.390059676,30645690.785877742,61615485.31593787,9518164.46633297,193989633.58241236,26479697.157306552,11746785.241084516,22021388.23494159,7697396.094468937,7921455.613678241,3174776.2718643476
2025,10558130.682496697,67131858.97710995,11719661.001831094,5093168.329522316,15568149.573510597,16022322.57556916,11307670.207147248,8250639.267151678,5171284.773111895,3164905.854793061,84289387.7348771,17655824.9538226,10276923.342585806,1093778.6429678733,4080244.216365295,9939074.195936749,34962840.45902217,58285911.715198785,8189443.127472625,140453958.36300668,22841675.514763713,12842843.631563233,21293108.948601175,8322041.859343422,8652924.548006488,3777939.158209639
2026,10249510.244724628,67160865.23775844,12568744.753970288,4117000.2749147355,14418186.28405319,15865277.237353545,12685399.67466069,9818920.153725937,5610915.19349934,3496213.6982895928,70894453.96401665,16659454.835351508,11278840.78949261,874778.756626788,4916895.659359669,10470186.609366532,38090798.01387431,66747105.634558424,8281253.926224874,146317064.5679332,25562770.957975537,14832688.06686086,21848193.591586854,8341871.820036408,10187158.758621318,3394168.015576045
2027,9696639.705205567,65206177.17702042,12868096.531685734,4448603.457537278,15638654.40019848,18259156.59172314,13509724.791529858,10547646.603586799,6095931.32888042,3476108.257608567,72575549.70634183,16654147.695460549,12964728.11972398,1610245.7995387213,6354191.382225722,12101032.21127684,40555159.61402538,81659346.17620486,8528100.593407625,193326917.53157765,31224557.77520512,16339389.738360016,21856448.778317936,8635626.81232957,10446438.691363353,3428721.9148259303
2028,9555027.647770565,65114077.58761615,14317878.552298607,4626376.3024833985,15765101.428399177,18805083.162187234,13939795.805624058,10759002.81846971,6393317.227225463,3507619.527225011,73584255.58765471,18999452.640396107,13579617.582686046,2612813.7601946853,6347962.44567058,12081093.702983547,41658667.48740903,86324150.00918649,8659241.66316557,183431285.219117,33384519.81810369,16977704.593682606,19795193.203634113,8733801.092551606,11942447.809552886,3580277.467297627
2029,10133705.201835139,69585491.02300394,14341347.503604496,4885829.095332147,16851777.80570136,20105318.860425815,14641201.644238109,12043214.05887659,6694724.891008251,3767975.3949786825,75994068.54125555,21158427.866435476,14576620.252791451,2821627.099949206,6757451.588435201,12384151.503075784,43794601.30641617,90170862.17826176,9409130.383009229,186255199.3793961,35430143.76516132,18775511.724847123,20985929.306898843,8918270.096138844,12735011.62547979,3773554.9048340344
2030,11147462.712292684,76129561.7645323,14897235.090832418,5304487.024919142,17105574.044240315,21487957.825460907,15253072.323130528,13169129.993306769,6730541.168984949,3923462.137133712,84454295.75810368,22431280.376749296,15190608.472614275,3004474.9942016727,6814825.432183737,13125513.248404488,47046270.79616703,89849824.79622659,9935943.944218196,189212417.9839865,38518702.63571096,19061107.109562747,21114535.50742771,9185318.053139133,12952703.19728926,7906169.309548119
2031,11156403.855830437,71219396.43796021,15933688.755547363,5677789.984850756,18293628.495423608,22129296.228096657,16587328.577232484,14645870.705470044,6957328.209978837,4185424.6355431164,97977955.11904669,24273803.760813452,15193855.026399288,3150758.2159962836,7105974.450148661,14346647.53359805,42408469.20333255,91596015.76261252,9690801.064729957,181191745.7570868,39780546.83380778,17798291.439412847,21418505.506188575,9025232.56559474,14079238.091266757,4478520.418474583
2032,10791170.277919507,68505420.70473783,15660898.410496205,5728048.310950081,18776779.90647603,22325043.024342496,17540967.801981863,14665368.667946149,7106355.554143704,4394484.859087673,107299744.13020508,27225880.06190795,15641677.93677046,3592011.1304814154,6939754.714890997,14378438.095165186,41701157.74348259,93999491.94974491,10151039.23473955,179034803.178696,38952170.14293201,16816118.06352894,20920020.675621852,8722421.989518445,14365884.096290438,4515217.985185812
