time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1999,117203.50104484736,1074447.6803568334,112592.0362131209,42933.05652675506,61139.96719464911,127664.71666944119,85062.69035479179,59672.43814674456,25315.33387591245,20162.099384885772,897990.0552084497,84081.92046868747,67181.44416816098,19864.89981832243,11776.994869185026,40736.34704049232,163047.32111883216,199912.11078420223,50955.04932438309,554802.8347642274,159074.9263493459,64668.06823346667,219807.11548538294,97886.97052099483,80334.81508468556,36900.739827547695
2000,97566.4929656229,1048400.2107734279,139347.42444610142,39381.8812719455,98582.76787689539,138323.38927293796,85076.37236832138,48117.61525169942,29651.087819062595,19370.3777336276,965587.2682685041,82230.95261520585,76457.46901442282,19952.600512177323,21554.70399846906,69456.94798072866,186215.87758271908,180368.9624269173,117570.38692532193,859631.7655437709,174377.46610429624,81460.91222401275,225911.37002469096,121196.08231604277,69903.17508015962,36057.574548226745
2001,87754.06849291519,1064771.2074093837,119750.48640064629,39585.79582038668,110024.90083168517,150364.16256563118,83718.65358817001,82192.6463950222,26462.33415468486,21827.08443589102,826728.813718676,151186.47857226117,45848.81197257197,22165.508944757188,17372.48984606157,113388.44637956083,206113.16978869014,186806.77059864445,92594.02153714004,666878.1631350592,196028.65078409322,61847.13701357525,227494.69617913777,86286.02561758524,75235.00689483949,36468.59983869905
2002,160438.8576776335,870779.509703136,101430.6217270035,41306.301983050354,145871.93227713872,134838.0502099738,99479.41408143028,94863.14633387548,35042.114698477286,30626.813171753616,918708.6020009201,146431.68610483975,57926.985074322765,27995.20981945872,23644.893059545324,86120.36734062574,242435.53691118152,202298.23237026637,119617.40047290277,802893.3948273684,197138.22522834514,72211.7253689194,180450.14433774678,145922.82565360406,76213.10927131768,31955.288991530357
2003,126135.8163476649,1061972.6739919449,141824.53374391826,33263.65956167226,156120.28332436824,89335.57987344697,108373.59153005766,70069.98188793671,35252.48645797922,33748.612658382786,987811.1755995773,204255.59331768568,67371.893274432,33929.50846175804,22418.78377477571,116647.06736582147,258551.00427924676,221552.71700328146,82018.06532886162,936641.914176363,193086.67188790147,68991.3548825237,221635.4062597872,131248.06958333278,91167.46552199782,33913.60372081
2004,133003.7663368265,1161796.8814197837,150200.54969028654,42293.33457313685,264642.18516596576,162871.84942315627,128155.07107470711,67181.34036836182,36926.056032803164,37493.76449965525,1160383.811959257,242060.3654159775,83392.39506817107,32807.09925066787,34960.14809044086,160448.8493361978,341014.49378671474,249280.54984206526,73184.22601603842,1226000.4969211854,213538.22491780168,75349.99383059774,289374.85589287896,187639.5575430824,92847.1487502352,53890.984772948636
2005,130965.40381225971,1308502.3845364717,231198.4902529329,45938.476963150264,259264.45383161766,204009.74542779883,117186.69996235339,64566.834588469086,43873.011098198534,31853.23562071224,1140541.9618743232,244603.03900808643,97019.3457145474,52813.6696044174,31702.93489454122,158302.79395587623,332699.17278490536,240799.23017908272,91537.6370256411,1367408.2359112073,165523.73618023592,76308.205527751,272051.188375159,116011.46935903745,89284.88599446461,67694.82624811388
2006,122606.31878136593,1166407.7071394615,219363.28022442764,52330.69307261406,285329.2334811759,236397.99335455068,126992.49726161294,64883.863688174,43716.75429419185,32615.768230783215,1402272.187026205,260330.10958719105,113325.76878110372,47211.213214202995,39978.66599989506,238271.48332941032,326560.34184356517,243674.88058078568,92230.65236693341,1432131.7743221058,143427.60104150767,51208.600221008375,248027.3711857959,122565.4556153177,102824.11600677353,73359.33584484467
2007,202727.45820830434,1284929.8132390878,221710.89631282265,61886.81089086772,342762.8763224254,269983.2949327437,170919.82859911834,96670.1929421351,45930.85184751786,36010.89272004887,1263272.5989433054,260630.95979224858,112375.35122551156,82369.43890731486,51566.633884208604,272898.83394307777,393544.7874937543,353769.5720024376,98693.63702337658,1409307.251672424,241872.28285261063,101377.1890669453,192918.4374886055,128800.51548412522,128963.32558310688,79491.11762165674
2008,125287.4147993363,927340.5100259295,217139.3529896435,42392.439128032776,343604.3323202582,264902.5688720456,167959.82447330852,88503.39266639596,52855.454705119104,32373.438655824655,1104349.396000039,298383.56884104095,42854.17119271607,74201.66618617624,47591.60918126767,310492.64679552155,451174.82229905354,358258.277638345,74025.82439826701,1382758.61447956,204034.60298659687,101958.20648415553,179152.22397291896,112643.73505691347,96867.90963774094,64082.55456619169
