,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
midi_bus,2046,112078510.50121915,0.0,255553.75187680885,0.0,0.0,0.0
midi_bus,2047,123886952.20015204,0.0,214483.9092593726,0.0,0.0,0.0
midi_bus,2048,135802394.21514484,0.0,178587.02524234715,0.0,0.0,0.0
midi_bus,2049,147604753.13406467,0.0,147658.81878460798,0.0,0.0,0.0
midi_bus,2050,159264353.75589308,0.0,121008.35987097966,0.0,0.0,0.0
midi_bus,2051,170703657.70258233,0.0,98099.74425017386,0.0,0.0,0.0
midi_bus,2052,181880647.20251653,0.0,78524.83681232075,0.0,0.0,0.0
midi_bus,2053,192659019.003104,0.0,61964.05348894914,0.0,0.0,0.0
midi_bus,2054,203030912.4417647,0.0,48148.596707011304,0.0,0.0,0.0
midi_bus,2055,212956896.08517668,0.0,36813.828233531414,0.0,0.0,0.0
midi_bus,2056,222186925.5886351,0.0,27676.875681869264,0.0,0.0,0.0
midi_bus,2057,230812731.4229229,0.0,20445.364460361452,0.0,0.0,0.0
midi_bus,2058,238894820.02388525,0.0,14830.89703273123,0.0,0.0,0.0
midi_bus,2059,246389063.92470306,0.0,10556.566829598325,0.0,0.0,0.0
midi_bus,2060,253194844.45750278,0.0,7367.957815572016,0.0,0.0,0.0
reg_bus,1971,0.014595428560266216,0.0,16312.298804282033,0.0,0.0,21339.814398627783
reg_bus,1972,0.03508173019828814,0.0,38610.353018978305,0.0,0.0,50510.21791467611
reg_bus,1973,0.056723386384318994,0.0,61970.24110215337,0.0,0.0,81069.71673528363
reg_bus,1974,0.07836022273596746,0.0,85619.50003693052,0.0,0.0,112007.77165888576
reg_bus,1975,0.09749822176875639,0.0,106052.86071382559,0.0,0.0,138738.7756467606
reg_bus,1976,0.11614287955950112,0.0,125432.50870070042,0.0,0.0,164091.30848812283
reg_bus,1977,0.137035226154472,0.0,149000.5725586994,0.0,0.0,194923.1436883279
reg_bus,1978,0.15835775703385943,0.0,171886.34029600004,0.0,0.0,224862.3963803097
reg_bus,1979,0.1798260174422645,0.0,195248.78581858857,0.0,0.0,255425.24085348638
reg_bus,1980,0.19879669861558855,0.0,215945.76157568782,0.0,0.0,282501.1071414971
reg_bus,1981,0.2159650182357231,0.0,236289.44874873577,0.0,0.0,309114.7998939879
reg_bus,1982,0.2280133088931541,0.0,251231.407464813,0.0,0.0,328661.92992059805
reg_bus,1983,0.24040184777448503,0.0,267138.18838855217,0.0,0.0,349471.2442099669
reg_bus,1984,0.25625678590137785,0.0,285534.6437956744,0.0,0.0,373537.56059482886
reg_bus,1985,0.27044980496531523,0.0,301018.9725619937,0.0,0.0,393794.2212857178
reg_bus,1986,0.25661837308164065,0.0,286707.37877148605,0.0,0.0,375071.7371708893
reg_bus,1987,0.24104671314563014,0.0,270793.6762150972,0.0,0.0,354253.367974464
reg_bus,1988,0.22570870942615903,0.0,254537.79102355716,0.0,0.0,332987.3540891201
reg_bus,1989,0.2074168977770974,0.0,234494.7378186495,0.0,0.0,306766.9518938053
reg_bus,1990,0.18825162895823283,0.0,213421.6953675148,0.0,0.0,279199.1136558294
reg_bus,1991,0.16855854676011742,0.0,636379.0079005755,0.0,0.0,832513.557991351
reg_bus,1992,0.14869136195823907,0.0,883335.9214902832,0.0,0.0,1155583.5779885093
reg_bus,1993,0.12901071088729063,0.0,1075503.1851717078,0.0,0.0,1406977.559291251
reg_bus,1994,0.10988381726906021,0.0,1098662.6277641526,0.0,0.0,1437274.834526188
reg_bus,1995,0.0916792328870173,0.0,1073140.0680375702,0.0,0.0,1403886.120029758
reg_bus,1996,0.07475226936985598,0.0,1045528.2399480835,0.0,0.0,1367764.2163223273
reg_bus,1997,0.05942094920324813,0.0,1014464.9126087823,0.0,0.0,1327127.047520783
reg_bus,1998,0.04593623883979614,0.0,978174.951857493,0.0,0.0,1279652.3760214555
reg_bus,1999,0.034453742715450306,0.0,937217.076081516,0.0,0.0,1226071.1194640277
reg_bus,2000,0.02501498747237605,0.0,899430.7313572939,0.0,0.0,1176638.8724865995
reg_bus,2001,0.01754444855428412,0.0,876582.6633948621,0.0,0.0,1146748.9387922252
reg_bus,2002,0.011864166922318013,0.0,892377.2934739599,0.0,0.0,1167411.5369007268
reg_bus,2003,0.007722790438120767,0.0,954695.4446960659,0.0,0.0,1248936.3910496254
reg_bus,2004,0.004832085064748391,0.0,1108639.2427309877,0.0,0.0,1450326.2820489376
reg_bus,2005,0.0029027114946028466,0.0,1344777.0323848606,0.0,0.0,1759242.6809315844
reg_bus,2006,0.0016725013605566911,0.0,1824472.3358083358,0.0,0.0,2386781.9913970316
reg_bus,2007,0.0024450647902290318,0.0,2817087.9212442655,0.0,0.0,3685325.661922882
reg_bus,2008,0.0028749040387065746,0.0,4565454.030545647,0.0,0.0,5972545.184069501
reg_bus,2009,0.0036746878284014107,0.0,5889539.42069937,0.0,0.0,7704718.97606763
reg_bus,2010,0.00908591694326592,0.0,7756564.280164241,0.0,0.0,10147168.348761218
reg_bus,2011,0.03576388051396733,0.0,9265548.137597887,0.0,0.0,12121227.053609017
reg_bus,2012,0.047710122148625383,0.0,10552556.321470592,0.0,0.0,13804896.296370357
reg_bus,2013,0.07668250349886037,0.0,11781292.912566613,0.0,0.0,15412334.408891663
reg_bus,2014,0.11879645797070758,0.0,13045334.283409504,0.0,0.0,17065958.37518381
reg_bus,2015,0.16546454148234316,0.0,14601915.142752916,0.0,0.0,19102283.66789568
reg_bus,2016,0.22808066878754002,0.0,16022222.679254837,0.0,0.0,20960335.65578164
reg_bus,2017,0.3584460796169275,0.0,17485517.83077726,0.0,0.0,22874624.213206634
reg_bus,2018,0.5073289497680156,0.0,19136536.328275766,0.0,0.0,25034493.201065946
reg_bus,2019,0.6973289316031018,0.0,20926165.906171653,0.0,0.0,27375693.75751611
reg_bus,2020,0.9287466286958663,0.0,22724289.736311566,0.0,0.0,29728006.528653447
reg_bus,2021,6574.287126953672,0.0,23241684.31930339,0.0,0.0,30404864.187114403
reg_bus,2022,34368.47268100924,0.0,22093032.66978624,0.0,0.0,28902193.51479742
reg_bus,2023,245312.85897386522,0.0,24602483.34205383,0.0,0.0,32185066.89980392
reg_bus,2024,1031314.7157650918,0.0,25772068.066056035,0.0,0.0,33715122.30370922
reg_bus,2025,2800930.3042307473,0.0,25667864.40772244,0.0,0.0,33578802.661986694
reg_bus,2026,6542381.15238212,0.0,25772063.337151468,0.0,0.0,33715116.11733714
reg_bus,2027,13080716.337361114,0.0,25686598.922188606,0.0,0.0,33603311.22858291
reg_bus,2028,23776580.164526448,0.0,25242794.63353917,0.0,0.0,33022724.686890643
reg_bus,2029,40338419.687802784,0.0,24531740.95492216,0.0,0.0,32092521.42661553
reg_bus,2030,65341264.90103012,0.0,23559005.74066816,0.0,0.0,30819985.337014873
reg_bus,2031,94252984.86264248,0.0,22292368.063236263,0.0,0.0,29162964.872081697
reg_bus,2032,127765327.350163,0.0,20879793.04983817,0.0,0.0,27315028.601782557
reg_bus,2033,168044618.61703297,0.0,19653008.40681155,0.0,0.0,25710144.035517
reg_bus,2034,212760461.89242014,0.0,18146393.205380794,0.0,0.0,23739184.015906814
reg_bus,2035,263347503.14627355,0.0,16517701.074950768,0.0,0.0,21608522.47055483
reg_bus,2036,322529331.22556466,0.0,15019143.750805732,0.0,0.0,19648103.798170045
reg_bus,2037,389941965.62774074,0.0,13557491.064037284,0.0,0.0,17735963.91969245
reg_bus,2038,465573130.6720353,0.0,12113246.236822652,0.0,0.0,15846597.072560214
reg_bus,2039,550831316.4811687,0.0,10704243.304344343,0.0,0.0,14003333.812777078
reg_bus,2040,646357070.427539,0.0,9334562.461643668,0.0,0.0,12211511.867780661
reg_bus,2041,751104138.093805,0.0,8077141.412411902,0.0,0.0,10566548.632643817
reg_bus,2042,866611444.3561724,0.0,6937914.5112866275,0.0,0.0,9076207.453788225
reg_bus,2043,994436587.0398898,0.0,5922214.878253747,0.0,0.0,7747465.140064597
reg_bus,2044,1134296144.7310495,0.0,5026376.864109488,0.0,0.0,6575526.274554469
reg_bus,2045,1285058807.3810787,0.0,4241767.95144452,0.0,0.0,5549097.763529444
reg_bus,2046,1437449754.6562145,0.0,3556653.8454033807,0.0,0.0,4652828.755626507
reg_bus,2047,1592781171.065479,0.0,2959952.49623015,0.0,0.0,3872221.669125048
reg_bus,2048,1749826541.578442,0.0,2439677.200337333,0.0,0.0,3191595.450551402
reg_bus,2049,1905677317.1466131,0.0,1996337.0015798141,0.0,0.0,2611616.0331081785
reg_bus,2050,2059804097.361226,0.0,1620834.516755847,0.0,0.0,2120382.1837820173
reg_bus,2051,2210892100.222344,0.0,1304493.8626038453,0.0,0.0,1706544.0774635223
reg_bus,2052,2358286463.9052143,0.0,1039592.485528053,0.0,0.0,1359999.0387170012
reg_bus,2053,2500191552.584946,0.0,819408.6109096329,0.0,0.0,1071953.6151586089
reg_bus,2054,2636519982.060939,0.0,638159.2268282996,0.0,0.0,834842.447513472
reg_bus,2055,2766809666.645775,0.0,490620.61513000866,0.0,0.0,641831.8468439267
reg_bus,2056,2887874644.3783107,0.0,371923.9875877435,0.0,0.0,486552.444959418
reg_bus,2057,3000952333.7203426,0.0,277629.54122413596,0.0,0.0,363196.07388511795
reg_bus,2058,3106830588.2712407,0.0,203788.16725202027,0.0,0.0,266596.4937442472
reg_bus,2059,3204930509.061619,0.0,147431.53833404434,0.0,0.0,192870.52686709902
reg_bus,2060,3293938258.047942,0.0,108017.68626001211,0.0,0.0,141309.16827803024
car,1971,6.700609315669387e-22,0.0,156405.56103227552,0.0,78894.70251476888,0.0
car,1972,1.62916254693555e-21,0.0,784032.2993509354,0.0,292201.4930710373,0.0
car,1973,2.442151465868584e-21,0.0,1579058.030277191,0.0,566434.1968231398,0.0
car,1974,3.1694189868436677e-21,0.0,2257788.6328368452,0.0,787036.7658956797,0.0
car,1975,4.425582076615952e-21,0.0,2821032.4033018663,0.0,996402.585535223,0.0
car,1976,4.721324013268853e-21,0.0,3052179.1996088983,0.0,1060519.7513426093,0.0
car,1977,4.6140919388597906e-21,0.0,3054642.151886087,0.0,1050330.8269618624,0.0
car,1978,4.64871677920783e-21,0.0,3092456.374093406,0.0,1059982.3732617085,0.0
car,1979,4.548941371702706e-21,0.0,3023784.6071518236,0.0,1034103.7983104514,0.0
car,1980,4.353885305430852e-21,0.0,2898949.0186257157,0.0,991479.7394652906,0.0
car,1981,4.135754324021009e-21,0.0,2757618.873493667,0.0,942661.5544603172,0.0
car,1982,3.898870100758755e-21,0.0,2603151.7460372774,0.0,889523.7665741814,0.0
car,1983,3.647750832055427e-21,0.0,2438650.934536049,0.0,832792.0979439944,0.0
car,1984,3.3869642019799564e-21,0.0,2267244.7630389263,0.0,773729.9818556105,0.0
car,1985,3.120988770026163e-21,0.0,2091909.7916456887,0.0,713336.0324009923,0.0
car,1986,2.8540891809555103e-21,0.0,2035749.802146752,0.0,690175.6173245716,0.0
car,1987,2.9572187341920716e-13,0.0,3007297.3120151,0.0,1180971.3007577716,0.0
car,1988,6.589246228249171e-13,0.0,5489211.732684645,0.0,17511267.658532932,0.0
car,1989,6.585679434201278e-13,0.0,6647354.17324453,0.0,18092724.854491565,0.0
car,1990,6.802600834074946e-13,0.0,6666907.001280176,0.0,18789512.750802595,0.0
car,1991,62755182.555002384,0.0,6662481.438305543,0.0,20018042.74955468,0.0
car,1992,72287495.79514447,0.0,6543587.978581783,0.0,20773951.58320759,0.0
car,1993,82249276.31512837,0.0,6245488.215991417,0.0,20611221.717583388,0.0
car,1994,87348477.59993273,0.0,5922203.682420973,0.0,21038501.378299173,0.0
car,1995,92180831.82042961,0.0,5582916.831232344,0.0,21725789.7331062,0.0
car,1996,90822616.68903694,0.0,5232315.995303003,0.0,22968499.594405532,0.0
car,1997,89590229.1151782,0.0,4870049.771616485,0.0,24858724.913111683,0.0
car,1998,88994541.29620957,0.0,4504854.686152138,0.0,27694234.961976763,0.0
car,1999,87058697.28797336,0.0,4163208.3535453426,0.0,31115991.820036285,0.0
car,2000,84910855.89004667,0.0,3833186.2184443986,0.0,35129063.21557044,0.0
car,2001,82703654.5232667,0.0,3518160.4986271663,0.0,41981045.04566953,0.0
car,2002,80359978.85496207,0.0,3233454.0825021775,0.0,52944811.25367377,0.0
car,2003,79616258.29687728,0.0,2997280.897650194,0.0,68942797.91734022,0.0
car,2004,77574441.14977719,0.0,2849739.097133754,0.0,84362126.22211908,0.0
car,2005,77776570.53634587,0.0,2881649.6169769294,0.0,103159989.84694807,0.0
car,2006,134897803.25870273,0.0,3267456.3191878106,0.0,122564799.73345391,0.0
car,2007,242419807.48847204,0.0,4328025.64019914,0.0,142385280.6019851,0.0
car,2008,376980560.61304206,0.0,6711152.533936337,0.0,140940389.90298384,0.0
car,2009,491202926.0891739,0.0,11007947.410866486,0.0,136749284.15296087,0.0
car,2010,615566515.9566097,0.0,20661174.296365652,0.0,133944194.5371305,0.0
car,2011,747481359.6983912,0.0,45456827.699987195,0.0,133694573.05700831,0.0
car,2012,878504543.1903927,0.0,102003858.59259231,0.0,150900952.01554257,0.0
car,2013,1032501348.7052536,0.0,229089413.95026916,0.0,227688497.07570645,0.0
car,2014,1216923404.9356759,0.0,471225669.16006833,0.0,429733779.9672305,0.0
car,2015,1454641658.1860683,0.0,872495014.2058026,0.0,795744743.988737,0.0
car,2016,1707219376.1863265,0.0,1037618934.7299206,0.0,908164298.1108238,0.0
car,2017,1959177687.8170247,0.0,1190327160.430561,0.0,1013260632.5534382,0.0
car,2018,2222781167.7596216,0.0,1348701610.3778868,0.0,1123526337.3037913,0.0
car,2019,2492135624.9661794,0.0,1489754776.9051726,0.0,1218983418.516689,0.0
car,2020,2402476435.5227265,0.0,1458170184.1890216,0.0,1186486994.1132798,0.0
car,2021,3302960216.0726023,0.0,1543132545.9287376,0.0,1286244042.9758074,0.0
car,2022,4681576877.993546,0.0,1578657764.8071606,0.0,1382183615.2219324,0.0
car,2023,7445102206.540374,0.0,1841456217.2750404,0.0,1693660980.4393554,0.0
car,2024,10557604019.462273,0.0,1978914223.408796,0.0,1927290022.6705422,0.0
car,2025,13136484140.432238,0.0,2034424243.8461404,0.0,2139486791.9926507,0.0
car,2026,16087376273.516737,0.0,2101008070.5723462,0.0,2395232373.961213,0.0
car,2027,19207234827.805553,0.0,2168796857.530939,0.0,2635420365.4684057,0.0
car,2028,22243338205.225983,0.0,2211442620.5892973,0.0,2876252939.5387855,0.0
car,2029,25116822499.54851,0.0,2245381361.317386,0.0,3126179940.555764,0.0
car,2030,27952911491.845512,0.0,2292419281.7146144,0.0,3405829028.87833,0.0
car,2031,30696839032.196495,0.0,2373254624.6261296,0.0,3726426179.435293,0.0
car,2032,33226827145.10744,0.0,2451893917.666595,0.0,4030076329.9482822,0.0
car,2033,35831599773.045746,0.0,2553686522.7740135,0.0,4358761669.104835,0.0
car,2034,37742047808.3856,0.0,2632628484.5916395,0.0,4620839952.256502,0.0
car,2035,39296836862.42602,0.0,2703410860.1923604,0.0,4837123891.429498,0.0
car,2036,40867159128.326515,0.0,2795902726.9833446,0.0,5044121119.7103,0.0
car,2037,42246533302.458206,0.0,2881727748.5420756,0.0,5199967674.2626095,0.0
car,2038,43419850477.7966,0.0,2956227148.7207346,0.0,5318551090.807312,0.0
car,2039,44545256383.12286,0.0,3026278135.6791234,0.0,5410433978.185301,0.0
car,2040,45825677231.20549,0.0,3089847134.8538284,0.0,5464473702.311383,0.0
car,2041,47256312533.28512,0.0,3138368766.702394,0.0,5471791592.962447,0.0
car,2042,48952878400.96029,0.0,3170332799.932575,0.0,5445506175.305868,0.0
car,2043,51052921649.471634,0.0,3192611860.813985,0.0,5388646347.729416,0.0
car,2044,53584825415.13802,0.0,3204642253.1700845,0.0,5306113105.625071,0.0
car,2045,56532088213.48223,0.0,3200555587.1654634,0.0,5197399706.000334,0.0
car,2046,59800986684.27803,0.0,3182173473.3749595,0.0,5067706815.020465,0.0
car,2047,63910160234.71363,0.0,3158661144.496518,0.0,4931403886.0872,0.0
car,2048,68391975714.05558,0.0,3130812556.026245,0.0,4788466498.316914,0.0
car,2049,73107463377.9915,0.0,3095935422.277941,0.0,4636887931.198937,0.0
car,2050,78012082950.64404,0.0,3058244466.5894084,0.0,4478284114.91775,0.0
car,2051,82993613480.2897,0.0,3021240532.6828833,0.0,4322662887.293502,0.0
car,2052,88013336520.513,0.0,2987548211.822376,0.0,4173670286.8512506,0.0
car,2053,92957506701.52002,0.0,2957455306.2705812,0.0,4032369019.7145357,0.0
car,2054,97792408756.77304,0.0,2935054821.4437094,0.0,3903476484.497455,0.0
car,2055,102466783583.5322,0.0,2923649839.48489,0.0,3791983691.510344,0.0
car,2056,106819871429.2159,0.0,2922369819.5199366,0.0,3699852277.678697,0.0
car,2057,110890782249.0593,0.0,2932530474.038367,0.0,3629959562.550581,0.0
car,2058,114701589891.73557,0.0,2955585034.8812647,0.0,3590468695.04502,0.0
car,2059,118290142680.53552,0.0,2991593651.7949605,0.0,3576748199.9904776,0.0
car,2060,121634381831.71745,0.0,3038865278.4991455,0.0,3590649365.7682943,0.0
