time,DIM_1,ICE,HEV,PHEV,BEV,FCV
2026,12,0.5127193481,0.212434256,0.09413447999999999,0.1799696,0.0007423025
2026,13,0.526121318,0.286000177,0.17151459800000002,0.0136215,0.002742468
2026,14,0.7790186253999999,0.1884219581,0.0320774266,0.0004096796,7.229506e-05
2026,15,0.9523903728590001,0.041752315129,0.002166454135,0.003690497,3.538092e-07
2026,16,0.7958330086300001,0.17452592224,0.029186863049999998,0.0004528716,1.403723e-06
2026,17,0.9977556653723799,0.0022333138503000003,1.1122205560322e-05,9.091051e-13,1.061214e-10
2026,18,0.951876196566,0.0443613448,0.003758477586,3.555442e-06,4.89801e-07
2026,19,0.5307154442,0.275294559,0.1767117,0.01537047,0.001907754
2026,20,0.5767532694999999,0.125971683,0.042190226,0.2545453,0.0005394624
2026,21,0.9396221196750001,0.049147084,0.011216188680000001,1.252812e-05,2.097682e-06
2026,22,0.97942504426,0.011952049450000002,0.0086225892211,1.036443e-07,2.022985e-07
2026,23,0.42707508312,0.37459519999999996,0.190040871,0.007770758,0.00051803
2026,24,0.57819059501,0.31587156,0.102150084,0.003597617,0.000190096
2026,25,0.9637518095066,0.034140643680000006,0.00210590056,1.548985e-06,1.211279e-07
2026,26,0.8929412792610001,0.09964062619999998,0.0074052333889999995,1.110892e-05,1.748095e-06
2027,1,0.47152720768,0.278687663,0.12005378800000001,0.1295824,0.0001489722
2027,2,0.708641268439,0.220288074,0.0432001079,0.0278564,1.417205e-05
2027,3,0.87536248645,0.117254248433,0.007359713351,2.273579e-05,8.775575e-07
2027,4,0.6890595513,0.242132268,0.06578863800000001,0.002611943,0.0004075798
2027,5,0.65093099988,0.22857859,0.114960171,0.00537712,0.0001530815
2027,6,0.8889783659999999,0.049523414,0.0094731757,0.05178694,0.0002381084
2027,7,0.9994433190425899,0.0005514347012,5.2619722281e-06,2.329603e-10,1.947065e-11
2027,8,0.9454067098180939,0.05204785403149121,0.00254478504604333,5.73115e-07,4.507938e-08
2027,9,0.873917295634,0.11503668980000001,0.011023689279999999,2.045545e-05,1.948445e-06
2027,10,0.6285852418,0.21817615099999998,0.06864477999999999,0.08403453,0.0005593518
2027,11,0.46248044030999996,0.29094629299999997,0.145833031,0.1000736,0.0006666594
2027,12,0.47753674129999996,0.20979927699999998,0.10816314,0.2034012,0.00109965
2027,13,0.526854095,0.274134333,0.17601794399999998,0.01932716,0.003666458
2027,14,0.7650774788,0.19964646030000002,0.034484335399999996,0.000683942,0.000107766
2027,15,0.953398323904,0.041141007382,0.002081386483,0.003378946,3.198698e-07
2027,16,0.7891300176880001,0.17999037520999997,0.03004326155,0.0008342957,2.068311e-06
2027,17,0.99795963381928,0.0020302937841,1.0054975375816e-05,8.847298e-13,9.64534e-11
2027,18,0.951947581434,0.0442859418,0.0037606214860000002,5.392495e-06,4.557948e-07
2027,19,0.520291638,0.26397815,0.19052554,0.02239914,0.002805524
2027,20,0.5636882095,0.132035828,0.050481599,0.2531174,0.0006769518
2027,21,0.9391288436,0.04994351500000001,0.01090871654,1.691169e-05,2.049549e-06
2027,22,0.9810454996710001,0.01112263543,0.0078315809735,1.019932e-07,1.80801e-07
2027,23,0.40305141569999997,0.37630624199999996,0.206998521,0.01277075,0.0008731175
2027,24,0.55777815394,0.32731669,0.10888898,0.005710842,0.0003053762
2027,25,0.9645579529649,0.033328287520000006,0.002111623753,1.992796e-06,1.269178e-07
2027,26,0.891084588946,0.10151508669999999,0.007379742139000001,1.880989e-05,1.737357e-06
2028,1,0.45287500782,0.27662698199999997,0.128101571,0.1422072,0.0001891477
2028,2,0.703137155996,0.223909861,0.043154353,0.02978368,1.500571e-05
2028,3,0.874014098162,0.11864296235300001,0.0072980804,4.367153e-05,1.177919e-06
2028,4,0.6677188396,0.25596782,0.071756567,0.003995697,0.0005610432
2028,5,0.63255199366,0.23936093900000002,0.120151222,0.007735414,0.0002005288
