years,regions,Buses,Trains,Hight Speed Trains,Cars,Planes,Bikes,Trucks,Freight Trains,Ships,Inland Ships,Freight Planes,High Speed Trains,Inland ships
2010,18,2976374000000.0,326316400000.0,,863858400000.0,50268680000.0,506559600000.0,854048600000.0001,471215400000.0,148252000000.0,,1056215500.0,1150970.0,127853700000.0
2010,19,246123200000.0,34025830000.0,,236506200000.0,58466980000.0,57990230000.0,207277860000.0,11719270000.0,768981100000.0,,11835570000.0,1451724000.0,67889660000.0
2010,20,2578861000000.0,1006672999999.9999,,1002185000000.0001,305904800000.0,710412500000.0,1876128300000.0,1340541000000.0,1786904000000.0,,36227520000.0,25863830.0,1530774000000.0
2010,21,1220490000000.0,109004400000.0,,758643900000.0,116628500000.0,201518000000.0,882171100000.0,15319590000.0,5493822000000.0,,22306320000.0,31147020.0,373766500000.0
2010,22,984501100000.0,78953890000.0,,482296300000.0,58342290000.0,61597270000.0,619574080000.0,11162000000.0,2156430000000.0,,262359150.0,1299785.0,181768800000.0
2010,23,385750600000.0,274795799999.99997,,812827100000.0,285702000000.0,21094940000.0,201015430000.00003,100762900000.0,1317637000000.0,,10171805000.0,238820700000.0,1171734000000.0
2010,24,99880150000.0,54510300000.0,,200867300000.0,74338480000.0,4625007000.0,85833300000.0,75289220000.0,519076000000.0,,7632025000.0,56590320000.0,634492600000.0
2010,25,903926600000.0,80587800000.0,,150607000000.0,10150240000.0,183297100000.0,276483390000.0,6857669000.0,2245504000000.0,,1657051500.0,172180.8,28141780000.0
2010,26,274354800000.0,10074120000.0,,66240240000.00001,6735994000.0,57039140000.0,75111100000.0,40803500000.0,453199700000.0,,121995150.0,72713.02,22713460000.0
2011,1,30833250000.0,4106440000.0000005,,715010200000.0,126691500000.00002,3469263000.0,106448718000.00002,217934900000.0,427836800000.0,,1706430000.0,2162538000.0,55916370000.0
2011,2,273074300000.0,50012020000.0,,6232848000000.0,1262090000000.0,25974150000.0,2655744400000.0,2282087000000.0,12685850000000.0,,58463100000.0,11793870000.0,791278900000.0
2011,3,314508300000.0,12259630000.0,,421045200000.0,55146620000.0,35256340000.0,159475940000.0,61027250000.0,684811800000.0,,1346836500.0,4542791.0,41599580000.0
2011,4,197842700000.0,11285920000.0,,167058500000.0,18753720000.0,26905170000.0,675857000000.0,85862020000.0,434685400000.0,,3902716500.0,639673.3,120174000000.0
2011,5,542499899999.99994,31897330000.0,,703435500000.0,90862930000.0,72751020000.0,523262399999.99994,61215070000.0,785258600000.0,,6178550000.0,7038146.0,109565800000.0
2011,6,550277900000.0,31242190000.0,,680281600000.0,84137150000.0,59444240000.0,718133900000.0,106296000000.0,1118708000000.0,,13127180000.0,3278441.0,161712700000.0
2011,7,377365300000.0,17399270000.0,,386289800000.0,60105920000.0,55900120000.0,122648980000.00002,62249720000.0,1297893000000.0,,951602500.0,1722745.0,623526600.0
2011,8,821922200000.0,24939440000.0,,236001700000.0,21109170000.0,145742200000.0,40437680000.0,26337990000.0,871937800000.0,,1452782500.0,209965.9,8711134000.0
2011,9,517009500000.0,16595269999.999998,,143761500000.0,13517230000.0,105622600000.0,17282543000.0,10395050000.0,253719500000.0,,1573019500.0,82611.79000000001,3389904000.0
2011,10,94064590000.0,6098028000.0,,22976970000.0,29226320000.0,17884820000.0,186566960000.00003,159440700000.0,579964200000.0,,7747195000.0,441451.3,48646790000.0
2011,11,817229400000.0,261564499999.99997,,3798875000000.0,936134800000.0,94584890000.0,786295150000.0,346925200000.0,11781910000000.0,,92515550000.0,191756900000.0,1029375000000.0
2011,12,221396300000.0,137964900000.0,,490180500000.0,62728380000.0,72119710000.0,91941736000.0,425925700000.0,151760500000.0,,418343950.0,126223900.0,56280280000.0
2011,13,112139100000.0,41584720000.0,,393483700000.0,59003260000.0,24590280000.0,164512100000.0,24813790000.0,767190500000.0,,1481207000.0,22316740000.0,351959000000.0
2011,14,111434500000.0,78921650000.0,,131884200000.0,14237820000.0,37851610000.0,28662853000.000004,451807700000.0,119049700000.0,,16302430.000000002,3873110.0,2325888000.0
2011,15,169212700000.0,82062270000.0,,185011300000.0,15595150000.0,17964500000.0,109514810000.0,687802600000.0,73504160000.0,,89061750.0,678174.5,149316500000.0
2011,16,341330400000.0,220317000000.0,,492968100000.0,84446850000.0,97268560000.0,279498420000.0,3364087000000.0,442845500000.0,,556320500.0,104585300.0,66950910000.0
2011,17,470065400000.0,13728330000.0,,561708500000.0,197845200000.0,77403060000.0,1317128500000.0002,79103670000.0,3106802000000.0,,75085950000.0,58536620.0,3482447000.0
2011,18,2947006000000.0,347842600000.0,,932656500000.0,77117400000.0,550720800000.0,907689900000.0,481600300000.0,152788500000.0,,1432996500.0,2078921.0,129500300000.0
2011,19,241025600000.0,37099090000.0,,247109800000.0,65543870000.00001,61993750000.0,218194199999.99997,11888680000.0,787046600000.0,,13113820000.0,1925208000.0,68403460000.00001
2011,20,2596353000000.0,1066287999999.9999,,1029860000000.0,404569500000.0,734037200000.0,2145088100000.0,1414042000000.0,1926526000000.0,,44964095000.0,47144720.0,1574141000000.0
2011,21,1207289000000.0,112038000000.0,,798044600000.0,153890800000.0,213883900000.0,937760700000.0,15602510000.0,5622605000000.0,,27724780000.0,44259880.0,377559000000.0
2011,22,958541800000.0,84356670000.0,,508049300000.00006,72838350000.0,63756919999.99999,671813300000.0,11371500000.0,2237433000000.0,,314743000.0,1383873.0,184925400000.0
2011,23,385226000000.0,275830600000.0,,808810400000.0,256835800000.0,20882880000.0,201842500000.0,99475550000.0,1298281000000.0,,8978480000.0,238002600000.0,1159659000000.0
2011,24,100501600000.0,53140340000.0,,200594100000.0,97393400000.0,4476000000.0,91934940000.0,77677780000.0,535815300000.00006,,9482950000.0,56267080000.0,647800300000.0
2011,25,883786900000.0,73098760000.0,,156147000000.0,15056740000.0,186881300000.0,294685440000.0,7040325000.0,2321487000000.0,,2210509000.0,184855.3,28555230000.0
2011,26,275097500000.0,9171530000.0,,70809920000.0,6688158000.0,56081680000.0,80693209999.99998,42510400000.0,477741800000.0,,120160050.0,90450.36,23364820000.0
2012,1,31443010000.0,3978439000.0000005,,722810900000.0,124918300000.0,3813910000.0,110621631000.0,219689700000.0,431560500000.0,,1671580500.0,2604547000.0,56061630000.0
2012,2,276991800000.0,51069190000.0,,6241446000000.0,1317150000000.0,28115120000.0,2793551800000.0,2328902000000.0,12911250000000.0,,60591100000.0,14135480000.0,790418700000.0
2012,3,318125000000.0,12038840000.0,,428374000000.0,59638900000.0,34817550000.0,166433180000.0,61970510000.0,690562500000.0,,1441568000.0,5982113.0,41842750000.0
2012,4,199143100000.0,11551290000.0,,180252000000.0,27503260000.0,27120550000.0,713357900000.0,87090310000.0,445729900000.0,,5153100000.0,888600.2000000001,120859700000.0
2012,5,548242700000.0,32704770000.0,,727986800000.0,130306399999.99998,72757900000.0,539762400000.0,61357970000.0,788746100000.0,,8078065000.0,9514266.0,109885900000.0
2012,6,559548300000.0,32345409999.999996,,692542900000.0,104853200000.0,58800720000.0,748153900000.0001,108046500000.0,1124539000000.0,,15694505000.0,4645117.0,162105900000.0
2012,7,371319100000.0,17246530000.0,,380550200000.0,51873110000.0,53932180000.0,131742409999.99997,63802050000.0,1341577000000.0,,780989500.0,2361227.0,644449900.0
2012,8,828419900000.0,22686330000.0,,247683900000.0,18278320000.0,144385000000.0,42625172999.99999,27035380000.0,891864100000.0,,1197763500.0,262022.9,8881303000.0
2012,9,594048600000.0,15038290000.0,,153678100000.0,41002620000.0,100391500000.0,29885599000.000004,15809250000.0,459567500000.0,,2681727500.0,722006.2,4329553000.0
2012,10,94312800000.0,7241739000.0,,24634590000.0,33563540000.000004,19412560000.0,193211320000.00003,162021800000.0,583656400000.0,,8749525000.0,1190919.0,48989660000.0
2012,11,821772500000.0,263939500000.0,,3781329000000.0,981704400000.0,94364860000.0,780329570000.0001,342473800000.0,11449480000000.0,,96586450000.0,196769500000.0,1022893000000.0
2012,12,217315700000.0,142421300000.0,,476103500000.0,71433340000.0,73895190000.0,92866222000.00002,422694000000.0,149648400000.0,,468225200.0,156759300.0,55608860000.0
2012,13,116611800000.0,43709620000.0,,434784100000.0,77711770000.0,26232850000.0,179687120000.00003,26015580000.0,810374800000.0,,1851516000.0,22835140000.0,358477200000.0
2012,14,109331700000.0,81940120000.0,,131964300000.0,12402830000.0,38879850000.0,27455334000.0,434962100000.0,112297100000.0,,13752720.0,4976342.0,2242539000.0
2012,15,173300000000.0,87206170000.0,,195641100000.0,14134760000.0,17554710000.0,117304900000.0,713250600000.0,75810960000.0,,78776700.0,896095.6,152422500000.0
2012,16,338456100000.0,229242200000.0,,487995000000.0,89606780000.0,99890880000.0,290307670000.0,3416460000000.0,444711800000.0,,584797000.0,136933500.0,66849789999.99999
2012,17,486285800000.0,12891990000.0,,571725800000.0,240957100000.0,77301180000.0,1360844500000.0,80048310000.0,3025029000000.0,,87905700000.0,79313250.0,3428259000.0
2012,18,2936789999999.9995,371248600000.0,,1006083000000.0,111262200000.0,592195500000.0,956453500000.0001,489610800000.0,155780500000.0,,1882223500.0,3046804.0,130756100000.0
2012,19,235021600000.0,40043110000.0,,256528700000.0,73565220000.0,65019600000.0,227940999999.99994,12012540000.0,799682400000.0,,14542705000.0,2427062000.0,68745670000.0
2012,20,2639594000000.0,1134531000000.0,,1087676000000.0001,530777100000.0,765996700000.0,2402846800000.0005,1475329000000.0,2044027000000.0,,55528750000.0,77697720.0,1607498000000.0
2012,21,1194432000000.0,115485500000.0,,837876900000.0,201410100000.0,224950000000.0,1014107799999.9999,16009820000.0,5820177000000.0,,34284105000.000004,61277610.00000001,382953700000.0
2012,22,934224000000.0,100631300000.0,,527862199999.99994,97561000000.0,82759320000.0,727877100000.0,11677340000.0,2313035000000.0,,395216850.0,3923596.0,187827100000.0
2012,23,380299200000.0,274091800000.0,,797771800000.0,215455200000.0,20665110000.0,210141550000.00003,100762500000.0,1308140000000.0,,7198885000.0,235005300000.0,1160830000000.0
2012,24,103060000000.0,53013480000.0,,204565300000.0,125031100000.0,4517034000.0,97972210000.00002,79894800000.0,550044300000.0,,11622570000.0,57005480000.0,659198400000.0
2012,25,885559400000.0,68176490000.00001,,169137900000.0,21997610000.0,195139700000.0,317802490000.00006,7261377000.0,2420671000000.0,,2924902500.0,203450.4,29034240000.0
2012,26,278527800000.0,8453545999.999999,,76279330000.0,7017717000.0,56403320000.0,86982070000.0,44322900000.0,504221600000.0,,125311850.0,111035.9,24037000000.0
2013,1,31621660000.000004,3828564000.0,,723326900000.0,124976100000.0,4094241000.0,116683330000.0,223975100000.0,440626200000.0,,1657549000.0,3037437000.0,56010570000.0
2013,2,281593700000.0,52483490000.0,,6282103000000.0,1386234000000.0,30155480000.0,2901878800000.0,2342038000000.0,12862660000000.0,,63184000000.0,16605189999.999998,787809000000.0
2013,3,322615400000.0,11995050000.0,,438232400000.0,65752069999.99999,34892970000.0,173178419999.99997,62740340000.0,690036700000.0,,1563024500.0,7442398.0,41858290000.0
2013,4,203958600000.0,12096360000.0,,197469100000.0,35201430000.0,28105250000.0,747284800000.0,87955040000.0,451588900000.0,,6259735000.0,1206670.0,120980200000.0
2013,5,562422500000.0,34161080000.000004,,768251200000.0,171163400000.0,74524760000.0,555238700000.0,61350930000.0,786479300000.0,,10005255000.0,12608340.0,109783500000.0
2013,6,568768700000.0,33656330000.0,,709457000000.0,130724399999.99998,58783020000.0,780133600000.0,109092000000.0,1121887000000.0,,18697160000.0,6363816.0,161752000000.0
2013,7,379605100000.0,17989140000.0,,391227500000.0,46620040000.0,54768050000.0,137389829999.99998,64517910000.0,1318528000000.0,,671392500.0,3136530.0,637531600.0
2013,8,822791500000.0,20518250000.0,,257609500000.0,16128799999.999998,144783200000.0,45722968000.0,27986080000.0,928554900000.0,,1007707000.0,313522.2,9044686000.0
2013,9,1169398000000.0,29988590000.0,,344602900000.0,143212600000.0,229654800000.0,31825068000.0,16286880000.0,474499700000.0,,4682311000.0,4591944.0,4405905000.0
2013,10,94575840000.0,8406831999.999999,,26293000000.0,37672170000.0,21050020000.0,198467330000.0,163458500000.0,578139800000.0,,9669495000.0,2011374.0,49070670000.0
2013,11,818081100000.0,265621400000.0,,3743673000000.0,1028235999999.9999,94460730000.0,795748350000.0,341500300000.0,11275610000000.0,,100362550000.0,200644000000.0,1015298000000.0
2013,12,211540300000.0,145626400000.0,,460537300000.0,77281540000.0,74943670000.0,97726987999.99998,430302800000.0,152455400000.0,,501247000.0,189502400.0,56132530000.0
2013,13,119180900000.0,45309820000.0,,469953400000.0,101610900000.0,27285750000.0,199565190000.0,27541810000.0,865004600000.0,,2301204500.0,23133660000.0,365401800000.0
2013,14,104505099999.99998,82815710000.0,,129073200000.0,10975440000.0,38737430000.0,27448956000.0,429577300000.0,109053200000.0,,11810245.0,6019883.0,2191522000.0
2013,15,173964700000.0,91472450000.0,,203822700000.0,12974260000.0,17211170000.0,126498459999.99998,740610000000.0,78121270000.0,,70473000.0,1119159.0,155316000000.0
2013,16,332893600000.0,237148100000.0,,481244700000.0,99751270000.0,101610100000.0,293422709999.99994,3401445000000.0,434525800000.0,,638676500.0,173740900.0,65747630000.00001
2013,17,507053400000.0,12260130000.0,,591781200000.0,294607900000.0,78772370000.0,1437701700000.0,81444410000.0,2988702000000.0,,102227650000.0,104503500.0,3422408000.0
2013,18,2924085000000.0,396263600000.0,,1081123000000.0,143664600000.0,631176400000.0,1037360100000.0,503713700000.0,162240800000.0,,2305708500.0,4459834.0,132275500000.0
2013,19,229308100000.0,43060190000.0,,266290500000.0,81185900000.0,67744189999.99999,239038870000.0,12142860000.0,812217600000.0,,15874365000.0,2978062000.0,69017630000.0
2013,20,2723751000000.0,1220399000000.0,,1199623000000.0,692788200000.0,810079600000.0,2688125400000.0,1535836000000.0,2157105000000.0,,68200500000.0,124069899.99999999,1636201000000.0
2013,21,1205608000000.0,122143900000.0,,897607300000.0,261670200000.00003,240259500000.0,1091265100000.0001,16375050000.0,5963606000000.0,,42061545000.0,82541730.0,386287000000.0
2013,22,915555000000.0001,118230200000.0,,554219700000.0,128160000000.0,97916600000.0,789003000000.0,11983340000.0,2372289000000.0,,488151450.0,7354048.0,189709300000.0
2013,23,372651900000.0,270938000000.0,,783560200000.0,181792100000.0,20574620000.0,226825930000.0,103921300000.0,1345287000000.0,,5806730000.0,230879500000.0,1173886000000.0
2013,24,108574700000.0,54718980000.0,,215431200000.0,159867700000.0,4728479000.0,104111930000.0,81817820000.0,560578400000.0,,14168085000.0,59525090000.0,667622500000.0
2013,25,881894500000.0,64956120000.00001,,189231200000.0,23162970000.0,206900900000.0,343114530000.0,7481447000.0,2512079000000.0,,3047588500.0,215464.1,29413550000.0
2013,26,279559600000.0,8147216000.000001,,83750650000.0,7881116000.000001,61228120000.0,90558520000.0,45108630000.0,503641800000.0,,138655850.0,116729.1,24396710000.0
2014,1,31849000000.000004,3707414000.0,,726973100000.0,130822500000.00002,4386695000.0,121022969999.99998,224045600000.0,439375800000.0,,1723288500.0,3511233000.0,56059630000.0
2014,2,284977100000.0,53848070000.0,,6310843000000.0,1414676000000.0,31872539999.999996,3064248000000.0,2376659000000.0,13013900000000.0,,64156750000.0,19210050000.0,787258900000.0
2014,3,322222300000.0,11851180000.0,,442505800000.0,68017140000.0,34711180000.0,179915500000.0,63307150000.0,687343300000.0,,1602771000.0,9126077.0,41921490000.0
2014,4,208185900000.0,12648900000.0,,214961500000.0,37703070000.0,29097590000.0,787623200000.0,88855780000.0,459651000000.0,,6632760000.0,1638238.0,121413900000.0
2014,5,579270600000.0,35928300000.0,,816666700000.0,180875300000.0,76783070000.0,556997700000.0001,60613840000.0,764799500000.0,,10505665000.0,16437729.999999998,109228700000.0
2014,6,579448200000.0,35323730000.0,,731893500000.0,147807900000.0,59378980000.0,893276200000.0,114481700000.0,1222472000000.0,,20745150000.0,8387869.0,164983600000.0
2014,7,373005000000.0,18152510000.0,,388073800000.0,48090340000.0,53681570000.0,143670720000.0,65104800000.0,1294992000000.0,,683086500.0,3838180.0000000005,629715600.0
2014,8,810696400000.0,18514580000.0,,266784800000.0,16731420000.0,146871200000.0,48245318000.0,28614750000.0,941626900000.0,,1034441000.0,365278.0,9182328000.0
2014,9,1045615000000.0,27228500000.0,,339906200000.0,117954800000.0,192052300000.0,31379265000.000004,15966370000.0,436607300000.0,,3847894000.0,6095760.0,4397331000.0
2014,10,94976090000.0,9593293000.0,,28077270000.0,37553080000.0,22656260000.0,206485580000.00003,165071000000.0,581554100000.0,,9576485000.0,3067249.0,49357130000.0
2014,11,815654200000.0,268912800000.0,,3728484000000.0,1063942000000.0,95633970000.0,831439400000.0,346076300000.0,11319900000000.0,,103255250000.0,206121600000.0,1011448000000.0
2014,12,206480300000.0,148918100000.0,,448521900000.0,78678300000.0,76079440000.0,103543240000.0,439220400000.0,156111400000.0,,508115500.0,230683700.0,56854950000.0
2014,13,124678900000.0,48203470000.0,,518405099999.99994,115856000000.0,28922060000.0,213754150000.0,28477530000.0,895879000000.0,,2592877000.0,24157240000.0,370987900000.0
2014,14,99988970000.0,83704780000.0,,126594000000.00002,11876500000.0,38650730000.0,25363989000.0,400915100000.0,99449880000.0,,12618940.0,6972744.0,2079295000.0
2014,15,174155500000.0,96077110000.0,,212373800000.0,15496700000.0,17141230000.0,135913190000.0,764380400000.0,80197470000.0,,81933500.0,1356964.0,158093500000.0
2014,16,325774700000.0,244571700000.0,,473720400000.0,112351500000.0,102806000000.0,303779060000.0,3425775000000.0,432464800000.0,,705756000.0,214081600.0,65313550000.0
2014,17,528976600000.0,11719910000.0,,618985000000.0,322558000000.0,80917800000.0,1548725400000.0002,83228420000.0,3024281000000.0,,109295000000.0,135395900.0,3481746000.0
2014,18,2920303000000.0,422334000000.0,,1162020000000.0,151601400000.0,667229500000.0,1153154900000.0,523424100000.0,172607500000.0,,2416820000.0,6655321.0,134708000000.0
2014,19,224276800000.0,46120050000.0,,277223600000.0,93738230000.0,70204970000.0,252983210000.0,12313160000.0,830194800000.0,,17998975000.0,3625620000.0,69481750000.0
2014,20,2817635000000.0,1309551000000.0,,1373907000000.0,783423200000.0,853397000000.0,2975544400000.0,1589066000000.0,2259371000000.0,,75693550000.0,197054500.0,1661535000000.0
2014,21,1207855000000.0,128597600000.0,,954195000000.0,272503600000.0,252090300000.0,1178136500000.0,16756890000.0,6124486000000.0,,43437045000.0,108761200.0,390493500000.0
2014,22,896936700000.0,135112800000.0,,580320900000.0,127447700000.0,110735400000.0,854409200000.0,12249730000.0,2429923000000.0,,480967000.0,11960240.0,191789000000.0
2014,23,363005300000.0,266568199999.99997,,767653600000.0,180079300000.0,20550280000.0,236705340000.0,104780600000.0,1351553000000.0,,5726960000.0,226273100000.0,1172827000000.0
2014,24,112921600000.0,56075380000.0,,225350200000.0,169873300000.0,4869384000.0,107840090000.0,82434100000.0,561345400000.0,,14960585000.0,61958470000.0,670233900000.0
2014,25,875916400000.0001,61083240000.0,,212582700000.0,22637160000.0,213989200000.0,375338630000.0,7741699000.0,2635528000000.0,,2949190500.0,233505.2,29921870000.0
2014,26,279359200000.0,7585931000.0,,89484680000.0,8247824000.000001,63218330000.0,98741930000.0,47181860000.0,535222000000.0,,144123350.0,131294.3,25114360000.0
2015,1,32270380000.0,3619584000.0,,736062100000.0,138101100000.0,4664387000.0,125127829999.99998,221838800000.0,434421200000.0,,1816989000.0,4011101000.0000005,56428940000.0
2015,2,290437100000.0,55530820000.0,,6388592000000.0,1454428000000.0,33527240000.0,3251931800000.0,2394927000000.0,13138970000000.0,,66152450000.0,22003970000.0,792690800000.0
2015,3,325901800000.0,11891550000.0,,452834800000.0,75345330000.0,35079250000.0,189749050000.0,64048320000.0,692869400000.0,,1764211000.0,11329870.0,42327970000.0
2015,4,211744600000.0,13167190000.0,,232238700000.0,40267270000.0,29958190000.0,836421800000.0,89958630000.0,471005000000.0,,7050790000.0,2191748.0,122498100000.0
2015,5,587258900000.0,37340640000.0,,854546400000.0,187320200000.0,77708940000.0,545841699999.99994,59227990000.0,726536100000.0,,10882845000.0,19766160.0,108569400000.0
2015,6,583390400000.0,37347630000.0,,746764700000.0,159100300000.0,59614950000.0,724015300000.0,104909700000.0,989082000000.0,,22247630000.0,9360113.0,159107000000.0
2015,7,375125900000.0,16960770000.0,,397277000000.0,50145350000.0,48431040000.0,157730740000.00003,66517000000.0,1340319000000.0,,714214500.0,3653192.0,650560800.0
2015,8,800693300000.0,16767770000.000002,,277310500000.0,16178160000.0,150121300000.0,50098754000.0,28868150000.0,926981800000.0,,993780500.0,415244.89999999997,9330018000.0
2015,9,1089974000000.0,28859830000.0,,385895600000.0,65772109999.99999,198270200000.0,31718584000.000004,15828810000.0,413477800000.0,,3161498500.0,8068329.0,4436111000.0
2015,10,94588920000.0,10680590000.0,,29722340000.0,37097500000.0,23777690000.0,214777050000.0,166564200000.0,581735800000.0,,9455750000.0,4183091.9999999995,49781030000.0
2015,11,820009700000.0,274605500000.0,,3757844000000.0,1103927000000.0,97712610000.0,884557760000.0001,353758000000.0,11556400000000.0,,107028550000.0,213885700000.0,1013580000000.0
2015,12,202832699999.99997,152380900000.0,,441306500000.0,80795320000.0,77205460000.0,109130980000.0,445285900000.0,158972900000.0,,521712000.0,282396900.0,57376430000.0
2015,13,129002299999.99998,50694720000.0,,563941500000.0,117014800000.0,29945220000.0,237309270000.0,30046380000.0,953051000000.0,,2623475500.0,25137310000.0,379042500000.0
2015,14,93921990000.0,82774690000.0,,121883000000.0,11459020000.0,37744610000.0,23940300000.000004,376716000000.0,92273780000.0,,12139975.0,7447262.0,1993251000.0
2015,15,173783300000.0,100201800000.0,,220084600000.0,16720289999.999998,17112420000.0,147148390000.0,787030600000.0,82814340000.0,,88274100.0,1578774.0,161788500000.0
2015,16,319387800000.0,252330000000.0,,467812200000.0,125497300000.0,103596500000.0,309747680000.0,3389829000000.0,425460400000.0,,780617500.0,250241500.0,64690830000.0
2015,17,557153900000.0,11357780000.0,,657487000000.0,355656800000.0,83664060000.0,1711167100000.0,85367690000.0,3147547000000.0,,119974150000.0,170907800.0,3620169000.0
2015,18,2949288000000.0,452188500000.0,,1258169000000.0,162626600000.0,702368400000.0,1292896900000.0,544243000000.0,184692400000.0,,2590995000.0,9872217.0,138052900000.0
2015,19,220350400000.0,49192190000.0,,290354400000.0,107562000000.0,72391160000.0,269967810000.0,12510210000.0,853254500000.0,,20379555000.0,4360358000.0,70204300000.0
2015,20,2930223000000.0,1403998000000.0,,1640306000000.0,885619000000.0,893806200000.0,3313665600000.0,1646600000000.0,2380669000000.0,,84449100000.0,304089300.0,1695291000000.0
2015,21,1217496000000.0002,136002500000.0,,1018097000000.0,272074700000.0,262988400000.0,1297659100000.0,17248010000.0,6394265000000.0,,43349200000.0,140967000.0,398512700000.0
2015,22,888496200000.0,152224700000.0,,611394900000.0,125573800000.00002,122199700000.0,940037500000.0,12555670000.0,2522540000000.0,,474301500.0,17616070.0,195735500000.0
2015,23,353622000000.0,261793600000.0,,754657800000.0,192748100000.0,20646260000.0,251617380000.00003,106435300000.0,1376266000000.0,,6110515000.0,221760800000.0,1180970000000.0
2015,24,117771300000.0,57796430000.0,,237384500000.0,176512500000.0,5002379000.0,113163310000.0,83487150000.0,567905800000.0,,15559245000.0,65030229999.99999,677399100000.0
2015,25,869552100000.0,59305980000.0,,242333400000.0,22878710000.0,225230900000.0,416334300000.0,8036939000.0,2798056000000.0,,2981560000.0,259681.69999999998,30666320000.0
2015,26,277444400000.0,7800560000.0,,96786050000.0,8921858000.0,69306250000.0,106093070000.0,48722190000.0,554174300000.0,,155644650.0,132856.7,25831160000.0
2016,1,32731480000.0,3612129000.0,,748950500000.0,145664900000.0,4871554000.0,127978420000.00002,225917000000.0,444049200000.0,,1917265500.0,4431450000.0,56307630000.0
2016,2,296004800000.0,57481740000.0,,6503734000000.0,1504622000000.0,34767030000.0,3287012599999.9995,2424758000000.0,13229170000000.0,,68215399999.99999,24374840000.0,788944800000.0
2016,3,329660800000.0,12099180000.0,,463692400000.0,83815810000.0,35901030000.0,188706370000.0,64409530000.0,685995800000.0,,1962984000.0,13873210.0,42195630000.0
2016,4,214361900000.0,13634030000.0,,245274600000.0,41641060000.0,30845110000.0,855032800000.0,91111130000.0,478791200000.0,,7260215000.0,2856060.0,122468900000.0
2016,5,574448300000.0,37504640000.0,,856053300000.0,182295000000.0,76887150000.0,508353560000.0,57980290000.0,679916800000.0,,10428960000.0,21528710.0,107478900000.0
2016,6,550328000000.0,36812110000.0,,713656200000.0,155930300000.0,57373650000.0,677039800000.0,103942600000.0,925687900000.0,,21397225000.0,9526912.0,157310500000.0
2016,7,385287400000.0,16205780000.0,,417063400000.0,52925160000.0,45553670000.0,158373120000.0,67094830000.0,1335082000000.0,,747701500.0,3473216.0,649640900.0
2016,8,789600700000.0,16021640000.0,,285342000000.0,16203320000.0,155708400000.0,50092544000.00001,29193920000.0,914864100000.0,,980181000.0,450166.8,9418528000.0
2016,9,1065420000000.0,29011050000.0,,400826000000.0,37275340000.0,197037900000.0,30799063000.000004,15787420000.0,390765600000.0,,2591224500.0,9159337.0,4454800000.0
2016,10,92019270000.0,11322620000.0,,30284140000.0,35612800000.0,24117800000.0,212800120000.00003,168031200000.0,570441600000.0,,8881410000.0,5067709.0,49618550000.0
2016,11,826979500000.0,282047700000.0,,3819252000000.0,1164417000000.0,100776700000.0,911505310000.0,360717700000.0,11719330000000.0,,113221500000.0,222263000000.0,1010100000000.0
2016,12,201348400000.0,155379900000.0,,441387900000.0,84412320000.0,78329380000.0,114013860000.0,456889000000.0,164121200000.0,,546431000.0,336859600.0,58473540000.0
2016,13,131969100000.0,52744080000.0,,596404100000.0,115796900000.0,30567560000.0,248612250000.0,30912910000.0,984066100000.0,,2577862000.0,26144830000.0,381510300000.0
2016,14,88541950000.0,81439710000.0,,118044500000.0,11350750000.0,35971690000.0,24107950000.0,378065800000.0,92135380000.0,,11917770.0,6774832.0,1974662000.0
2016,15,172133300000.0,103479200000.0,,225276000000.0,18115780000.0,17433530000.0,155827230000.0,818613300000.0,86072350000.0,,95697100.0,1742206.0,164786900000.0
2016,16,312188100000.0,256308300000.0,,461578900000.0,133354000000.0,103415900000.0,301431200000.0,3337059000000.0,414397400000.0,,831262000.0,276517400.0,63545730000.0
2016,17,573064600000.0,11171150000.0,,685309900000.0,372379200000.0,85843050000.0,1755647800000.0002,87030460000.0,3212337000000.0,,124416000000.0,206057000.0,3706262000.0
2016,18,3006839000000.0,484227100000.0,,1348072000000.0,172368100000.0,734485900000.0,1372102700000.0,558795100000.0,193732900000.0,,2747760000.0,14144050.0,139437100000.0
2016,19,219547900000.0,51800730000.0,,302647600000.0,124831500000.0,74119110000.0,285156420000.0,12719380000.0,883991600000.0,,23701135000.0,5083979000.0,70707450000.0
2016,20,3006928000000.0,1473837000000.0,,1878497000000.0,964354500000.0,921892300000.0,3586699300000.0,1693772000000.0,2488621000000.0,,92066200000.0,445380400.0,1713515000000.0
2016,21,1227220000000.0,142579800000.0,,1066953000000.0,267390799999.99997,270088900000.00003,1360146700000.0,17604980000.0,6581224000000.0,,41912315000.0,176468900.0,401640900000.0
2016,22,882005800000.0,165457800000.0,,631561400000.0,121679400000.0,129364000000.0,982654700000.0,12920040000.0,2586527000000.0,,449964500.0,23604510.0,196867500000.0
2016,23,352547100000.0,263357899999.99997,,760912100000.0,208479700000.0,21368430000.0,285578900000.0,113728200000.0,1481526000000.0,,6640460000.0,223059700000.0,1221706000000.0
2016,24,118964800000.0,58402670000.0,,242759300000.0,173087500000.0,5054084000.0,110420400000.00002,83194420000.0,558953200000.0,,15028840000.0,66628969999.99999,674380000000.0
