,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
HFT,1975,0.0,0.0,77.8850167517243,0.0,6.004450596517389,0.0
HFT,1976,0.0,0.0,98.44055065700128,0.0,7.132952484523711,0.0
HFT,1977,0.0,0.0,76.22399764615261,0.0,4.364391915107326,0.0
HFT,1978,0.0,0.0,85.60622608717752,0.0,3.69997263887422,0.0
HFT,1979,0.0,0.0,122.50435382768994,0.0,7.360544918656684,0.0
HFT,1980,0.0,0.0,74.39144155976442,0.0,0.520727128226788,0.0
HFT,1981,0.0,0.0,75.95910008602304,0.0,6.427998424566129,0.0
HFT,1982,0.0,0.0,91.30569731657424,0.0,6.157112348888355,0.0
HFT,1983,0.0,0.0,90.75832737342103,0.0,5.09221039274489,0.0
HFT,1984,0.0,0.0,149.70858351161442,0.0,7.549871506752064,0.0
HFT,1985,0.0,0.0,219.55982520180095,0.0,13.339567382727324,0.0
HFT,1986,0.0,0.0,326.5741327246206,0.0,25.630273910129997,0.0
HFT,1987,0.0,0.0,363.5214546404353,0.0,27.706375843298964,0.0
HFT,1988,0.0,0.0,374.49653673879004,0.0,28.576182306366526,0.0
HFT,1989,0.0,0.0,362.6290832365151,0.0,34.45702006840865,0.0
HFT,1990,0.0,0.0,351.7649422124392,0.0,39.2242077768332,0.0
HFT,1991,0.0,0.0,324.66786376585407,0.0,28.920356813568134,0.0
HFT,1992,0.0,0.0,306.48013574695176,0.0,29.91682769259782,0.0
HFT,1993,0.0,0.0,306.9333522732433,0.0,32.84047273309247,0.0
HFT,1994,0.0,0.0,402.3637961528062,0.0,31.722661706214176,0.0
HFT,1995,0.0,0.0,470.6876041208835,0.0,46.519096117788074,0.0
HFT,1996,0.0,0.0,367.8900749162627,0.0,34.17527255859607,0.0
HFT,1997,0.0,0.0,457.301576831654,0.0,50.279117861626176,0.0
HFT,1998,0.0,0.0,438.39422524508075,0.0,59.72486611480403,0.0
HFT,1999,0.0,0.0,194.23727086620198,0.0,7.74304682338136,0.0
HFT,2000,0.0,0.0,255.75092703533687,0.0,15.602431119206857,0.0
HFT,2001,0.0,0.0,111.06005852823749,0.0,3.6778271539977556,0.0
HFT,2002,0.0,0.0,241.4700765829509,0.0,25.012174743906126,0.0
HFT,2003,0.0,0.0,351.79926438087506,0.0,43.432706786853636,0.0
HFT,2004,0.0,0.0,470.9577675392418,0.0,54.66442431378111,0.0
HFT,2005,0.0,0.0,452.12808672189266,0.0,53.36362885788832,0.0
HFT,2006,0.0,0.0,487.9642691888475,0.0,54.40755060806143,0.0
HFT,2007,0.0,0.0,459.1524526366641,0.0,49.84814240470845,0.0
