,,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
sem,4,5.707663978047185,5.8663927582976685,6.026949890649773,6.188023948371826,6.348666091439264,6.508565728612672,6.668598435684519,6.82751413614308,6.986583484184508,7.146822808317076,7.308295142088864,7.470465242682939,7.635117790825875,7.80082560979144,7.970010550717166,8.143214579403187,8.319806030298414,8.50204800448006,8.689211709700954,8.883373442003846,9.084104117119855,9.28992668873196,9.500640367175427,9.711552166736308,9.921667858496637,10.129743193631526,10.335271156305907,10.538913976843919,10.742264972304973,10.945083099705414,11.147905660454724,11.350880999264824,11.553550941366785,11.756316607856608,11.957763876239174,12.15774472414521,12.356857822232541,12.556606654408476,12.756874962484371,12.96001257848496,13.165178662076496,13.372756772597317,13.581546358280885,13.792330219844152,14.002473800953911,14.189188707390008,14.376580709442376,14.566094246842127,14.754346871119797,14.939281274460413,15.119228719506362,15.294196357643484,15.464623067641877,15.630959017417227,15.793665005002978,15.953108957196536,16.109254295498822,16.261964158361586,16.411103607007846,16.556539518572254,16.69815499631915,16.835892635217114,16.96971042203527,17.099567142493612,17.225422397881033,17.347240817196134,17.46500474002287,17.578701780474383,17.688320657223905,17.793851198350357,17.8952736033582,17.992526077116363,18.085536806090186,18.174234657354464,18.25854916925907,18.338430141679506,18.41390672456492,18.485029105361644,18.551848928203974,18.614419237936954,18.672785684840356,18.72696013050958,18.776946615478607,18.822750034180256,18.864376100386156,18.90183131279565,18.93512292077344,18.964258890236255,18.989247869688384,19.010099156406035
sem,5,14.29835643030009,14.776109900730729,15.262860089421206,15.761539319160985,16.274107376732587,16.800592315303646,17.340393448297938,17.893650426609522,18.460336509751052,19.039937784053578,19.63272493078585,20.23730446964019,20.84953206975578,21.463691665767026,22.075054011769613,22.681993890502333,23.28444418314671,23.882443786218754,24.476362166408844,25.067077186331073,25.65334656182354,26.235169273667136,26.816751689159577,27.40261709088966,27.996745317419542,28.6005795077714,29.21184656873321,29.8253012074916,30.433768306551972,31.031821557436864,31.616630081118974,32.18810546897271,32.74481794004961,33.28533539375866,33.8089487758998,34.31389845727147,34.79979579130147,35.26846684196885,35.723774216925925,36.167779263568534,36.60106132357055,37.022670148899955,37.431854877469064,37.82623632606517,38.20476489169796,38.53979794641439,38.87125732689932,39.20383566887748,39.53308823780617,39.8561160525473,40.17050645275412,40.47572239714384,40.77168878234663,41.05832463589677,41.335543731875966,41.60320895854222,41.86099383782176,42.10852111237131,42.34540947666982,42.571274190210566,42.78582686141013,42.98917580197931,43.18153266061078,43.36311353614223,43.5341386503827,43.69482176212268,43.845338999586374,43.98585926275744,44.11655418974784,44.23759787562785,44.349084828291545,44.45078381774695,44.54238203253754,44.62356671745061,44.69402520292414,44.75346031837245,44.801636639869265,44.83833447512712,44.863334512210535,44.87641783525094,44.877509874553525,44.86711277203754,44.84587450139627,44.81444498765556,44.77347602088179,44.723621171016646,44.66553570383846,44.59987649805039,44.52730196349534,44.44847196049738
sem,6,15.512901921820495,15.927357453014,16.34837089887399,16.777653322713427,17.216612084186085,17.66570623372317,18.124743576548372,18.593668349227972,19.07240233754383,19.560519545500092,20.057739960039065,20.563811600221662,21.077816339545222,21.599461162500493,22.126279435523227,22.658706681542483,23.19590071442359,23.73734404999989,24.28171145425248,24.82904430988566,25.378542017573277,25.929595091311118,26.478630596054863,27.023528614265402,27.562110203222996,28.091517172019817,28.613058944022796,29.128678828291104,29.640383904065303,30.150415919055373,30.659829942672513,31.167836776593138,31.674986516632487,32.180590717242445,32.684285633271145,33.18689711396001,33.68794657025106,34.1885390513053,34.69016391654243,35.19363450407404,35.69967572722702,36.20732038695324,36.71565006058194,37.22140573785474,37.72380256391341,38.18023019333806,38.63707893815445,39.097990108409505,39.556355449220696,40.007810156225815,40.44882558209213,40.8793500054366,41.30021440475716,41.71226166782447,42.11634600997116,42.51307609152815,42.90204220967477,43.28257934814454,43.65402272527709,44.015707815539294,44.36713345498859,44.70845238387355,45.039983971013726,45.362051300323515,45.67498106534457,45.97898701136895,46.27381925253683,46.55911147233202,46.83449713411441,47.099609551514305,47.35413603029978,47.59798073996552,47.83110353893581,48.053466005602296,48.26503138884841,48.46577791216937,48.65573889845933,48.83496284951742,49.00350005515201,49.16140252754774,49.30874656383663,49.44570073777009,49.5724582459355,49.6892142382654,49.79616573357445,49.89351153719485,49.9814521607097,50.06018974378529,50.12992797810132,50.19087203337968
sem,7,9.40237196866578,9.670110197930445,9.94189982199174,10.22239266898982,10.514549091871826,10.819730430801759,11.137797244752129,11.470972145048327,11.820766347860388,12.188230231321976,12.57419970497073,12.976442577885772,13.392711377703126,13.819269396887902,14.252324538282382,14.690425723779937,15.131567939466397,15.572686723579306,16.00968347600321,16.438636677620416,16.859227394727398,17.271256067936235,17.673148598012894,18.06465735221417,18.445093400119834,18.813823245736604,19.172214440533136,19.524277238827835,19.875637042287497,20.23034612458022,20.591911040325638,20.96039703990692,21.336487207718953,21.718743770576165,22.10724499089264,22.501226929708725,22.904856363942628,23.327300986551833,23.779664538562944,24.27076220346789,24.805703226675835,25.380194783347335,25.984649863927427,26.604584869446448,27.228938405302458,27.716880758356183,28.21003940308282,28.71329950548582,29.211815015621532,29.70144361854187,30.178762297999413,30.643665861140505,31.09692646093093,31.53935912050408,31.971819232041113,32.395150069415614,32.810028699222755,33.21711215134702,33.617085640172036,34.01066106197922,34.39846063110422,34.78066321260451,35.15733536254818,35.528544481062944,35.89435895896139,36.25478483300473,36.609573896989225,36.95841151551486,37.30097993678215,37.6369585421468,37.9659629454626,38.287361020211264,38.60045529408387,38.90454415879836,39.19892209985013,39.48302367190716,39.75685792746057,40.020582324340396,40.27435953728883,40.51835727606693,40.752711028690236,40.97741195968189,41.192416806792785,41.39768469977425,41.5931770769559,41.77885760166457,41.95469207848457,42.120648369359486,42.276696309535176,42.42280762334407
sem,8,14.89986133669057,15.368041208903655,15.856628329280234,16.368564009860854,16.904602182767483,17.46601417420166,18.052773152047344,18.662752302324492,19.295032549879625,19.946544385948393,20.618581781668023,21.311997198045795,22.027228235834674,22.765224706485814,23.527353917704637,24.311639352790706,25.11979263989452,25.956437722780976,26.828983870863254,27.740399223919034,28.69509116033723,29.691888393238166,30.722038437984253,31.773219887143732,32.83681907682382,33.91232780785962,35.004376484228615,36.1227121597155,37.28183519024812,38.491612290628794,39.756065770730494,41.07519254940922,42.45266119495238,43.89090331555348,45.39233861948211,46.961478909214996,48.59829918118568,50.30148330787176,52.0672547859795,53.89253485395661,55.77729387979525,57.721211220276416,59.72400310860293,61.78583872919434,63.905749248017194,65.8776165572433,67.86421284062651,69.86286124049093,71.87007418757864,73.90272405722307,75.97432424435019,78.08384797078945,80.22652947051559,82.39751388870356,84.59186204548384,86.80546712902633,89.03782950027045,91.28938138796552,93.5605832887322,95.85192398616987,98.1634904877085,100.4936557547066,102.84033098146347,105.20139112717365,107.57467590359676,109.95804503506409,112.34954373212383,114.7472438361897,117.14919086673335,119.55340490685657,121.95832821807812,124.36418184762698,126.77165293191322,129.18145135435685,131.59430917217443,134.00964234320074,136.4215027002773,138.8225323035065,141.2052957937799,143.56228368307032,145.88740146480058,148.1804652469505,150.44280581154368,152.6757904328457,154.88082179088448,157.05933691764739,159.21280617595497,161.34273227101295,163.4506492946396,165.538121802172
sem,9,7.664889030386971,7.917129590874987,8.180244704341328,8.456177296960513,8.745409458938633,9.049289044140483,9.366297792285366,9.696109293849197,10.036660849543766,10.386888819002545,10.745079279900018,11.113052026200785,11.494764402219607,11.894684583351726,12.316874079088395,12.765799284247088,13.238948999883213,13.728164791731004,14.221817122912775,14.711082562049668,15.190373576716208,15.663595094125753,16.141202369654657,16.63959061516497,17.169732783077343,17.735906713842578,18.33513165225549,18.963156568446653,19.610413746957825,20.271494214602676,20.94607163615496,21.6364836014097,22.343434749608054,23.068449117419128,23.812858354988375,24.57549073164529,25.358281366231758,26.16463490202261,26.999541952535612,27.86681269108663,28.77023797172049,29.7097338506547,30.68482910615193,31.69416528026619,32.73653402515856,33.73601041451843,34.749349611596,35.77541993191062,36.81005992068695,37.85542779580747,38.91307548319932,39.9823924301455,41.0622388253679,42.151481825692215,43.24899673537969,44.35393182320473,45.4665121301169,46.58726722035508,47.716769840263794,48.855635765061365,50.00433260345828,51.162583630410296,52.32990078629192,53.50577001158385,54.68965129526495,55.880923637028886,57.07871748639018,58.282076161538896,59.490010572824275,60.701499476639526,61.91549757522395,63.130963789285246,64.3468461811327,65.56207548806549,66.77556528547979,67.98629394431836,69.19355335782865,70.39670924971571,71.59512025601039,72.78813800164359,73.97513630318385,75.15559970955906,76.3290380869309,77.4949578120168,78.65286181859543,79.80224964405534,80.94261747598742,82.07345819882111,83.19426144050404,84.30451361922543
sem,10,3.167899364304205,3.2595345802371405,3.3534182529134635,3.4483848921956604,3.543678181290174,3.6390875970703602,3.7348145165464794,3.83187955301295,3.931718704988864,4.035236374043124,4.1434662157531665,4.256323694322753,4.373239462760846,4.492632118489513,4.613936810953687,4.736817385455366,4.861360398790404,4.989262249402398,5.123135790885879,5.264577928122478,5.413478625785067,5.568308136747625,5.725728668236824,5.880668282676245,6.0294436677831165,6.171257397165021,6.306742115310479,6.437147689756659,6.564467118840941,6.689990333976723,6.814457499599168,6.9372270388251795,7.057964266544458,7.1755861587318766,7.2901876817896305,7.400862903467393,7.508986453414503,7.6185775637505895,7.734638122466629,7.860737146067746,7.998741856230887,8.147122637347149,8.30268335707031,8.460455090012156,8.616146830183428,8.731309181167177,8.84687434925298,8.964361244563154,9.079982794788062,9.193097253838777,9.30317905539762,9.41021381173397,9.514321113010599,9.615626401852243,9.71426064830465,9.810339176633082,9.90389824304063,9.994956456777594,10.083535329359613,10.169659089717268,10.253378065476408,10.334839424398737,10.414216675395847,10.491686056149042,10.567426445725438,10.641567072819335,10.714029739785111,10.784683515702284,10.853396724197863,10.920037008883577,10.98451049936298,11.046879927977804,11.10724864969079,11.16572166099331,11.222405525649606,11.277380526337367,11.33061681272979,11.382056908104834,11.431643375520888,11.479318821743083,11.525048245653043,11.568886403109303,11.610911315805772,11.651201961383347,11.689838228057113,11.726900871331498,11.762471472803393,11.796632401053335,11.829466774624649,11.861058427090603
sem,11,99.43761158993176,100.05898332248559,100.65488716039727,101.20919032418915,101.70995286252625,102.15394548270748,102.5483592434578,102.89814404465527,103.21220600247216,103.49861903899273,103.7600651688553,103.99962084490791,104.23302672712302,104.47632644766769,104.74389001271233,105.03857631438258,105.36059738836872,105.71246574917933,106.09443414053571,106.50533983328555,106.95224629688444,107.43247489043166,107.92019877250937,108.3802364749649,108.79377843643108,109.14509970234363,109.45095875890487,109.74680545287382,110.08709815113063,110.50825178961676,111.02240161363335,111.61423575752731,112.26273857484034,112.94342907871012,113.6303283057252,114.32233593368258,115.01855360965881,115.69564456764127,116.32429179133352,116.88424931442873,117.36314375269987,117.7687897178494,118.12516234363326,118.46966744947753,118.83066328597994,119.31434264077913,119.79873986820124,120.2813229758186,120.766878673155,121.24873620064783,121.72142287655548,122.18433795135735,122.63810451421409,123.08335021258092,123.52070704730295,123.9507326166153,124.37367396429707,124.78970265718274,125.19899317562758,125.60172280833848,125.99807898631934,126.38828074467975,126.77255502814772,127.15112905833152,127.5242303333151,127.89194200553239,128.25376857767722,128.60906901378314,128.95720129651784,129.29752247938,129.6294032079193,129.95227134691447,130.26556892364755,130.56873772760986,130.86121932977875,131.14249708525534,131.41222221091294,131.67008802191424,131.91578797119152,132.14901564591523,132.36962925169993,132.5781454551244,132.77524655763855,132.96161605272061,133.13793857652357,133.3048998609436,133.46318668911192,133.61348685330867,133.75648911530027,133.89288316909867
sem,12,7.18487363083875,7.24879494378631,7.31422957904986,7.381157077876356,7.4493065034138795,7.518401422105095,7.587974739587419,7.656565513512143,7.722456036352362,7.784042796986723,7.840579766508226,7.891687323379847,7.938909266779338,7.982807120101153,8.024815472696307,8.065261362421131,8.103303145020837,8.136174290287215,8.16054337245051,8.173322352813724,8.174318450058905,8.164371741290012,8.146230460033106,8.12333007546675,8.098548714420968,8.073408330549704,8.04717352883649,8.020795330596528,7.9946637219240495,7.969042577733887,7.944522582259855,7.921454961831158,7.8994025306129245,7.877556489044716,7.855730878660099,7.833606972579223,7.811573362611814,7.790131472431819,7.769531822267954,7.750271931062475,7.732485935913152,7.716105346896226,7.700887789715184,7.686467280033906,7.6723536233929055,7.672272260515838,7.672289103701334,7.672082133426855,7.672193021067091,7.671808028428066,7.670261550866568,7.667486044987792,7.663563789405339,7.658577232102642,7.652608937451916,7.6457187211857205,7.637875071220513,7.6290234155900425,7.619108894282752,7.608076330087804,7.5959025204828725,7.5826934265608505,7.568587595892414,7.5537238962223165,7.538241516329269,7.522264431070666,7.505854746331871,7.489059207920346,7.471924721280794,7.454498349810784,7.43681982172941,7.418898997824402,7.400738241187147,7.3823398928942074,7.36370627149178,7.344831872332076,7.325679946337026,7.306205865863848,7.286364922142759,7.266112327477764,7.245404636901203,7.224204012406432,7.2024739704039975,7.180177963234794,7.1572793793399825,7.133741543154545,7.109527714724365,7.0846010890469415,7.058924795135667,7.0324618948076845
sem,13,4.444180124344112,4.594168005546754,4.732416354689981,4.861824956877342,4.985950952877268,5.108910572772132,5.235521215318224,5.372333565122023,5.526259239937822,5.704480773263804,5.912123990652603,6.145158409148506,6.395694554679718,6.654530100091304,6.9121979193773395,7.161024234090323,7.399449469550036,7.626607725097154,7.842243816686971,8.04643800375431,8.238368267398158,8.419992997071773,8.595254757362628,8.76833241923024,8.943480705730256,9.123878045322126,9.309155023252696,9.498223213233413,9.688852725736666,9.879834456376567,10.070862053688584,10.262455151225394,10.453267427840029,10.641625112810715,10.82679632522707,11.007557625656194,11.1847100607009,11.363069088052416,11.549441329167632,11.748422456268813,11.960265671240832,12.182754157946606,12.41254179352222,12.645274464040096,12.876248476980706,13.035085828483314,13.193367286664689,13.35452609697151,13.513196732968058,13.66966705259685,13.824183176635078,13.976762821982938,14.127360648354795,14.275926206631915,14.422404290975324,14.566710525958996,14.708657024955459,14.848026192913338,14.984595663832259,15.118138606793321,15.248471477116246,15.375598498532836,15.499572741699073,15.620449083679793,15.738284119807815,15.85311823218252,15.96492170475826,16.073647722310437,16.1792500829746,16.281683129269997,16.380908602875603,16.476916299056935,16.569703160945668,16.659266350734224,16.74560326504038,16.82868430133014,16.908370752993797,16.984495924487213,17.056892319980403,17.12539167914878,17.18987089358799,17.250390283712793,17.30705703511084,17.359979472383145,17.409267058638772,17.455030393544696,17.49738120993072,17.53643236894962,17.57229785379235,17.605092761958385
sem,14,8.475499108811167,8.604224571673887,8.731860295766294,8.856482327615836,8.976695914711623,9.091948822229213,9.203149031903163,9.310642327319757,9.416573123973507,9.521645529459706,9.62579901642407,9.728245324883261,9.828606178627519,9.926497319157933,10.020605458929154,10.110602852285435,10.19431088648146,10.267888090087064,10.326511412320544,10.366427090401636,10.38660112942178,10.388377042073333,10.37364317190892,10.342575423951674,10.297863647451376,10.240805129761272,10.173204284696249,10.098805409480883,10.02246232867221,9.94825469578544,9.877338087184366,9.810010329383728,9.748370304038065,9.694206123542147,9.649314995811466,9.61448282103007,9.589753922564897,9.572397546181545,9.559670181936617,9.548488314432857,9.538000143984036,9.528479624514846,9.519397271790844,9.510548307323091,9.502057397866622,9.47989982446469,9.457465322027403,9.434406828036613,9.410367702503327,9.38660395062572,9.364119149997924,9.342836064796222,9.322399971732276,9.3024497564264,9.282618268458227,9.262629179335171,9.24258877262153,9.222699683300972,9.203164807017215,9.184187295713272,9.165939205354656,9.148467386689514,9.131787510686317,9.115915407932262,9.100867052375996,9.086632664433425,9.073098612408995,9.060124283314455,9.047567876321011,9.035286431108842,9.023150656986058,9.011089490983172,8.99904596279356,8.986962451829365,8.974780707926742,8.962455604250367,8.949996554405411,8.937426671240976,8.924769082035061,8.912046925887097,8.89928350987713,8.886502784725893,8.87372887045594,8.860985896137624,8.848297997869235,8.83568931692489,8.823183998070213,8.810806188045735,8.798580034218066,8.78652968339885
sem,15,4.401350243967579,4.517025267082673,4.6305774022441355,4.743444698468481,4.856165867674019,4.96902036197088,5.081631302742807,5.195058172133296,5.309574129091137,5.425184336456406,5.541894241463848,5.658941829165053,5.7772799583719445,5.897330857299991,6.018720119651585,6.142052661304546,6.265796795682753,6.3849001038723365,6.49429930675178,6.5890743357396,6.668560948254127,6.734387538726752,6.788956887842491,6.834608999110761,6.874762510536398,6.910484600960382,6.943249809734052,6.977134166849389,7.017070452737109,7.066570630093592,7.127777993536299,7.199499957933589,7.280290862550835,7.368286478324092,7.461573382518736,7.559516311062573,7.663649192213696,7.777588540690125,7.904079968559703,8.046164064481625,8.20630912068197,8.383022543514947,8.572577813713355,8.770341782889675,8.971897295566878,9.112496329443156,9.256441257064166,9.405208540419519,9.55159352801958,9.693423348969915,9.828919368320694,9.958095522671398,10.081439614365594,10.199462576322045,10.312696421205953,10.42167217087841,10.526856842231377,10.628711219454738,10.727708524299706,10.824333156791607,10.919010462926709,11.011896290771073,11.10307980203656,11.192652197360479,11.280706973348492,11.367281160012936,11.452176571031151,11.535133360900192,11.615888712055003,11.694177084830292,11.769746521512038,11.84240720591385,11.911983871666596,11.978299884006148,12.041177287668159,12.100474839973172,12.156203083751567,12.208412189242521,12.257154128988036,12.302482577567552,12.344461053935587,12.383187756837007,12.418771112058923,12.451321477776172,12.480951041205493,12.50777372032129,12.531905070632869,12.55346219702335,12.572563670650037,12.589329450906417
sem,16,21.959356605105118,22.238527195534477,22.521390288201687,22.80612003421338,23.091313063191393,23.37647497322888,23.661093123133668,23.944951894833068,24.227334640397554,24.506685064952677,24.78051976080261,25.050090910147663,25.31695005320818,25.58547344340483,25.856529316368224,26.133794874746382,26.409207106592063,26.66612049380025,26.883057346695836,27.043830019341353,27.140905665555614,27.18121551912045,27.17722522656031,27.145614260664434,27.09992722478488,27.048202937237438,26.987628593888736,26.91751342525005,26.83537251969511,26.740399444919692,26.631160222084198,26.51345855015674,26.396676624301502,26.29244294346308,26.209374074615045,26.152453546796995,26.12259722894908,26.12009531534059,26.1431359881436,26.190265986160924,26.263085388326754,26.359542383941246,26.472539783069013,26.594598254237994,26.719328274451804,26.799436634566142,26.88235541093502,26.96870217571824,27.051054902906383,27.125255021724385,27.188062392760234,27.23997538227512,27.28243985797189,27.316913383871587,27.344862889919046,27.36769542950138,27.386553485929923,27.402513662333646,27.416653045111893,27.430048800604364,27.443703882129505,27.458327240941763,27.474560515776275,27.493052666195247,27.514459805266434,27.539160597431042,27.56639817875,27.595124883837055,27.624285529012216,27.652817611924633,27.679849371033164,27.705295757060707,27.72926933323903,27.75188306657824,27.77325029769988,27.793419716576334,27.81217948494394,27.82925074576314,27.84435249140059,27.857201647869427,27.867611437550647,27.875787493709254,27.882035061035143,27.886660926750547,27.889973344657164,27.892281967361733,27.893897786679567,27.895133082216567,27.896301378129234,27.897717408063112
sem,17,9.176795017136877,9.563539480137749,9.966005958871772,10.386099484223474,10.825665134660783,11.284121055282586,11.763698843723622,12.269558585588866,12.809468192233588,13.387018897879038,14.00586778443482,14.659670263025678,15.341183704238869,16.0383374462811,16.74060722665538,17.444461843439957,18.149624476879396,18.84828282391677,19.53081846984803,20.193615141927943,20.832854370314728,21.4515176203593,22.058463882555493,22.6687710012191,23.292504507626305,23.935230855526964,24.59512894465064,25.26691675079556,25.943514120656282,26.61959829314072,27.290772584334082,27.96276085956825,28.656262666694303,29.396084130914264,30.199838957015675,31.076578404414246,32.01766361786793,32.99754966834133,33.98325319928682,34.94786002849876,35.88264277413255,36.793320881383636,37.6796089460841,38.54949787654552,39.407153516357084,40.29093333097716,41.17739291819598,42.06779580355518,42.96011185752103,43.84818221746086,44.72697191756835,45.596241387883246,46.45698237561634,47.31021611355559,48.15699219976918,48.99824207311876,49.83433886409318,50.66552851967117,51.492074237705936,52.31425611087386,53.13230891457686,53.946230757969374,54.75595905770162,55.56143105325067,56.36258382019645,57.15911924846026,57.94979528210548,58.733124821722626,59.50761030477022,60.271744208673084,61.02417053605594,61.76417161662451,62.491191427076735,63.20467553116609,63.90407110849365,64.58887420913389,65.25877207240757,65.91350244320144,66.55280640769881,67.17642830536408,67.78412573046421,68.37569983405007,68.95096514369278,69.50973938350305,70.05184335470763,70.57710081351424,71.08533834626434,71.5763852418748,72.05007336156741,72.50623700588689
sem,18,56.425816418011735,57.952067478228116,59.55927148843311,61.231439436380015,62.9551972331125,64.72051464365023,66.52362621053771,68.36387640637824,70.24335593045217,72.15987689586855,74.10851187562392,76.08800919887005,78.09653653664432,80.12961140174859,82.18620002766752,84.2695231850804,86.37853852964537,88.50759388161082,90.65222938505985,92.80716909488063,94.96608224246262,97.12924256271404,99.3031669263299,101.49591032017045,103.71438316164236,105.96199491216825,108.23522551644007,110.5276439356092,112.83088885092147,115.13770669476672,117.44285097564173,119.74437620048704,122.04097912708153,124.33190087447954,126.615605680067,128.895435613001,131.18526853032057,133.49807372593426,135.84513135973302,138.24285818056137,140.7054918083055,143.23233551661326,145.82295713034205,148.48139719086237,151.20694749536568,154.09793108490402,157.04406157179073,160.0407937379897,163.06512392431597,166.07562948564342,169.03780583609966,171.94959103211306,174.81740902079554,177.64798297437073,180.44832112103535,183.22533090407364,185.98467053802165,188.73183100568326,191.4724986355564,194.2125494923913,196.95621777658164,199.700509914955,202.44050677628576,205.17116619163448,207.8873244803128,210.58446779737602,213.26107706691934,215.91638278215322,218.5496066932147,221.1599640339746,223.74588810865424,226.30266848309802,228.8247301592902,231.30640481734278,233.741932443952,236.12634377785656,238.45813968861705,240.73671129235436,242.96146789401405,245.13183684178742,247.24678167674645,249.30333865840825,251.2980302786289,253.2273431485564,255.087728777398,256.8756043481865,258.58735349054393,260.21932705044543,261.7678438569798,263.2291914861107
sem,19,6.319561300486297,6.529938934811691,6.742541783168324,6.953041574120402,7.158555548824087,7.356338136329121,7.54705977479499,7.733717732184405,7.921761834202064,8.114825167492377,8.314851176247181,8.521700422080048,8.733543683496835,8.947603698643654,9.162247868554001,9.376442868873013,9.588777406385804,9.798113828687343,10.005506059852388,10.209443675500143,10.40774392058803,10.598665875201565,10.78069702063701,10.949702545812926,11.103884010138968,11.243710709774527,11.371883207285553,11.49025079250643,11.602584781033961,11.711079515295781,11.81810967691106,11.922521168670627,12.022904073689764,12.117476644496868,12.205263970725534,12.285115630733172,12.358121417615042,12.428276902161587,12.499614905372646,12.575866585449322,12.658513504532566,12.747035634504087,12.839803357413986,12.934311403293124,13.028538818617715,13.091214078411918,13.154329122984647,13.219181688861042,13.28201598917525,13.341304183925761,13.395829088082758,13.445663658502912,13.491209270971073,13.532872539610482,13.571064723693805,13.606094886021422,13.63784877591602,13.66610449404366,13.690638250606845,13.711224182415359,13.72764248047843,13.73970505383674,13.747231668495987,13.750041873189863,13.747955138944127,13.740832985670805,13.728705649980576,13.711647268458089,13.689734118978937,13.663044688599252,13.631659697267533,13.595661620275491,13.555134054298058,13.510161570881616,13.460829632861184,13.40725573498062,13.349683321027557,13.28838859313982,13.22364924627982,13.155744346771687,13.084947503955968,13.011506557180134,12.935663514433749,12.857661168431017,12.777743020954624,12.696153213689547,12.613136465546699,12.528938016476577,12.443803577772771,12.357979288865453
sem,20,83.71226244628096,85.61852249928508,87.53747240579946,89.45398239171746,91.36101329493978,93.25175852218347,95.13885331984258,97.06085752443164,99.0711189914508,101.21490179001124,103.48865757097133,105.87317495217859,108.39143831228179,111.07905373871012,113.94577677665706,117.0014931600397,120.23352641585699,123.56974994265018,126.89533844631248,130.13236571167067,133.26439856938296,136.29161726197566,139.20364381903767,142.01332929790502,144.7239017325823,147.31567539133596,149.82807589261103,152.35265937147372,154.99046079716686,157.8372962532095,160.94792967005293,164.2428152563616,167.60867170326628,170.92445271296714,174.06746462056563,176.9470793411909,179.6006184898102,182.0944834450986,184.49774998516153,186.87804426883088,189.2923225562497,191.74094934889962,194.20146989339057,196.64584315862172,199.04958078082984,200.94065905718472,202.82471758685463,204.73233943589653,206.59285291319412,208.36369227026546,210.01024781206823,211.53290569490665,212.94114523453806,214.24474996347445,215.4537844979916,216.57645690453478,217.61266445399323,218.560182025101,219.41675461797837,220.1800950867045,220.84836179865806,221.42163197666397,221.90051832485983,222.28569563671357,222.57789941891707,222.77806794931433,222.88777568979938,222.90880916694869,222.84302260980948,222.69233586470608,222.45861488739862,222.14330993265764,221.74779273136616,221.2734699890439,220.72178136042058,220.0944131429302,219.3939485283124,218.6232273479653,217.7851290334467,216.88257000585304,215.91849356616342,214.89584453142461,213.81758943147008,212.68672186354345,211.50626038755743,210.2792465159644,209.00874279823395,207.69783099994453,206.34961037648165,204.96719604134842
sem,21,17.976221396354767,18.5033769795777,19.0442255401517,19.591095813003918,20.139532446272604,20.685659422396107,21.23213883337936,21.78723983759746,22.36388948570159,22.970138820812416,23.608368111624344,24.27671591917053,24.97279979556359,25.692063319169606,26.430756837742507,27.188989501524595,27.962791511616715,28.74147693640099,29.5129550758087,30.26603120688692,30.992495815732052,31.696141444077124,32.386417273304026,33.074526094295365,33.77166486081664,34.48409970549271,35.210487609880474,35.944664110854376,36.68035228924264,37.412115687995836,38.137483277047224,38.85760274343594,39.57236047465841,40.28115146018712,40.984579073319274,41.68191454886126,42.37617190401888,43.076661605318456,43.7973993001673,44.54832968775842,45.33405069788026,46.15149266991901,46.99195176583177,47.8430059913937,48.6953808310431,49.48946321467558,50.2909529652557,51.10462074742908,51.91869841745785,52.72392474239856,53.51264849931392,54.28446775774332,55.04085942969006,55.783354954355254,56.513538078181604,57.23266735008529,57.94053224334326,58.636551177706224,59.32014260198129,59.99072447721079,60.64776138767043,61.290908278752966,61.91986932176484,62.534350812271086,63.134061509010046,63.718696571935936,64.28788810679842,64.84125364662715,65.37841275968232,65.89898741295579,66.40258693418266,66.88876136216143,67.35704645191672,67.80697893623044,68.23809657046237,68.6501540391385,69.04377726979837,69.41982728126082,69.77918543208293,70.12275284397326,70.45130051292057,70.76501652549769,71.06394621913823,71.34814028808483,71.61765465167004,71.87255032423259,72.11289328666926,72.33875435962184,72.55020907830003,72.74733756893913
