typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19880101","1988","52","1988","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","425237000","false","-1","N/A",,"false","425237000","false",,"false","1066617075",,"1066617075","0","true","false",
"C","A","19880101","1988","52","1988","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29837000","false","-1","N/A",,"false","29837000","false",,"false",,"72675541","72675541","0","true","false",
"C","A","19880101","1988","52","1988","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125900056","false","-1","N/A",,"false","125900056","false",,"false","309244896",,"309244896","0","true","false",
"C","A","19880101","1988","52","1988","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20809748","false","-1","N/A",,"false","20809748","false",,"false",,"57815004","57815004","0","true","false",
"C","A","19880101","1988","52","1988","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","267053","false","-1","N/A",,"true","267053","false",,"false",,"301438","301438","0","false","false",
"C","A","19880101","1988","52","1988","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108438000","false","-1","N/A",,"false","108438000","false",,"false","217381037",,"217381037","0","true","false",
"C","A","19880101","1988","52","1988","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6933000","false","-1","N/A",,"false","6933000","false",,"false",,"9925932","9925932","0","true","false",
"C","A","19880101","1988","52","1988","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","129098136","false","-1","N/A",,"false","129098136","false",,"false","242450096",,"242450096","0","true","false",
"C","A","19880101","1988","52","1988","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1274000","false","-1","N/A",,"false","1274000","false",,"false",,"2326932","2326932","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H0","HS","true","7401","Copper mattes; cement copper (precipitated copper)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","807625","false","-1","N/A",,"false","807625","false",,"false","903547",,"903547","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H0","HS","true","7401","Copper mattes; cement copper (precipitated copper)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","-1","N/A",,"false","24000","false",,"false",,"44424","44424","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H0","HS","true","7402","Copper; unrefined, copper anodes for electrolytic refining","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4749","false","-1","N/A",,"false","4749","false",,"false","17319",,"17319","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H0","HS","true","7402","Copper; unrefined, copper anodes for electrolytic refining","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","670500","false","-1","N/A",,"false","670500","false",,"false",,"1387772","1387772","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25812496","false","-1","N/A",,"false","25812496","false",,"false","73675664",,"73675664","0","true","false",
"C","A","19880101","1988","52","1988","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2410346","false","-1","N/A",,"false","2410346","false",,"false",,"7074340","7074340","0","true","false",
